,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
10,1051,22.0,False,False,0,2017.7239480221772,1098.9300537109375,4837.56982421875,93.13999938964844,-8421.900024414062,14279.100341796875,0.0,-5677.60009765625,-1687.7000427246094,-957.0999908447266,0.0,-0.35024706340752926,0.9339599341102263,-1.2086565340534041,3226530983475684152,kolala14710,17.0,1298.2900390625,4684.919921875,151.69000244140625,-13592.2998046875,18553.599853515625,100.60000419616699,-5422.7001953125,-143.1999969482422,-906.9999694824219,246.0,0.0,,0.7374003401238367,2.8950317028278514,1.1651905420506683,True,5,False,6,114.54728605413949,True,,beb2912b13b,TTv-skaace,13.0,1944.8599853515625,-4651.16015625,17.059999465942383,-13573.199462890625,7980.5999755859375,1.899999976158142,-0.09999999776482582,0.0,-2083.300018310547,255.0,0.0,False,0.016763991573760403,2.5412099417352474,-1.0548275881333965e-05,True,6,6,False,255.0,False,,enpitsu,76561198039309853,27,3000.25,3491.8798828125,17.049999237060547,5117.60009765625,9402.5,2.7000001072883606,0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,,0.016742722546007074,1.0723474570571914,-1.0021975138454054e-05,True,6,2.0,False,6,False,,games5425898691,bf81d8692db,17.0,890.5999755859375,4828.06982421875,94.41000366210938,19797.19970703125,-6759.0997314453125,2357.2000122070312,854.4000244140625,5423.4002685546875,326.30001068115234,255.0,232.0,,0.7883839700268854,-0.5994264741862847,-0.3153220391629965,True,False,206.0,False,3,4,
11,1052,22.0,False,False,1,10227.768718137171,-1123.989990234375,-4886.31005859375,99.11000061035156,-16716.99951171875,-15950.699462890625,2515.2999877929688,2842.0001220703125,2773.9999389648438,4497.5,1.0,0.26952803886244664,-1.1911797187068685,-1.4267915350418923,bf81d8692db,games5425898691,17.0,-890.5999755859375,-4828.06982421875,94.41000366210938,-19797.19970703125,6759.0997314453125,2357.2000122070312,-854.4000244140625,-5423.4002685546875,326.30001068115234,255.0,232.0,,-0.7883839700268854,0.5994264741862847,-0.3153220391629965,True,3,False,4,206.0,False,,76561198039309853,enpitsu,27.0,-3000.25,-3491.8798828125,17.049999237060547,-5117.60009765625,-9402.5,2.7000001072883606,-0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,-0.016742722546007074,-1.0723474570571914,-1.0021975138454054e-05,True,6,6,False,2.0,False,,TTv-skaace,beb2912b13b,13,-1944.8599853515625,4651.16015625,17.059999465942383,13573.199462890625,-7980.5999755859375,1.899999976158142,0.09999999776482582,-0.0,-2083.300018310547,255.0,0.0,False,-0.016763991573760403,-2.5412099417352474,-1.0548275881333965e-05,True,6,255.0,False,6,False,,kolala14710,3226530983475684152,17.0,-1298.2900390625,-4684.919921875,151.69000244140625,13592.2998046875,-18553.599853515625,100.60000419616699,5422.7001953125,143.1999969482422,-906.9999694824219,246.0,0.0,,-0.7374003401238367,-2.8950317028278514,1.1651905420506683,True,False,114.0,False,5,6,
12,1053,22.0,False,False,0,2031.2870289249174,1124.9100341796875,4934.93994140625,95.01000213623047,-3146.400146484375,32810.400390625,-1632.4000549316406,865.1999664306641,-2600.0,-5337.7001953125,0.0,-0.3408054707146703,1.0171879883383146,-1.501102756395045,3226530983475684152,kolala14710,17.0,1180.550048828125,4850.0,152.89999389648438,-11872.39990234375,17540.999755859375,315.0,-5470.10009765625,-99.49999809265137,-563.1000137329102,255.0,0.0,,0.7249495838633805,-2.833350761310416,2.0697793777543234,True,5,False,6,114.0,False,,beb2912b13b,TTv-skaace,13.0,1859.5899658203125,-4591.52001953125,17.059999465942383,-12152.5,9659.400024414062,1.899999976158142,0.0,0.0,-2082.7999877929688,255.0,0.0,False,0.016776117974998343,2.4023716798594594,9.44476988427156e-06,True,6,6,False,255.0,False,,enpitsu,76561198039309853,27,3033.610107421875,3556.1201171875,17.049999237060547,4754.2999267578125,9867.60009765625,3.3000001311302185,2.5,3.8999998569488525,1194.1999816894531,255.0,128.0,,0.016737131323417698,1.1050176065589186,0.0002486198397360474,True,6,2.0,False,6,False,,games5425898691,bf81d8692db,17.0,1014.5800170898438,4784.740234375,103.55999755859375,17950.400390625,-6318.2000732421875,199.59999084472656,313.4000015258789,5418.800048828125,887.7999877929688,255.0,239.0,,1.1986856398393366,-1.0698648724178879,-1.0134096138853512,True,False,206.0,False,3,4,
13,1176,27.0,False,False,1,7932.462379397919,4001.320068359375,-2159.3798828125,294.1199951171875,1968.800048828125,24275.2001953125,156.40000343322754,4427.0001220703125,-3894.8001098632812,-1109.7000122070312,1.0,-0.857617600025082,3.0775409604136326,-1.4282382792122073,76561198039309853,enpitsu,27.0,3981.489990234375,-2366.050048828125,206.80999755859375,9152.39990234375,21012.19970703125,1928.6000061035156,-5315.10009765625,1396.1000061035156,-222.80000686645508,255.0,255.0,False,0.005970074804129406,1.827460481959341,-0.04405113653153887,True,7,False,8,140.0,False,,bf81d8692db,games5425898691,17.0,618.8400268554688,-4280.66015625,17.010000228881836,1583.699951171875,795.4000091552734,2.0000000298023224,-0.0,-0.0,0.0,255.0,128.0,,-0.00944359929369292,2.6761460328285396,-7.131947635554938e-06,True,6,6,False,206.0,False,,TTv-skaace,beb2912b13b,13,3988.25,-1767.8399658203125,70.87000274658203,5426.5997314453125,-21725.50048828125,4262.0001220703125,-921.9999694824219,-2894.5001220703125,1225.6999969482422,255.0,255.0,False,0.21750615620073493,-1.8851644272352035,0.6217796950355939,True,8,239.0,False,8,False,,kolala14710,3226530983475684152,17.0,2105.0400390625,367.7799987792969,16.969999313354492,5962.1002197265625,22056.39892578125,21.80000066757202,6.899999976158142,-3.700000047683716,-47.800002098083496,255.0,110.0,,-0.017170061728875596,1.8341077867543527,5.8288732176734106e-05,False,False,24.73132054523755,True,8,8,
14,1178,27.0,False,False,0,4367.051195817138,-3972.409912109375,2040.510009765625,318.2099914550781,13941.400146484375,-6544.5001220703125,12081.99951171875,3589.5999145507812,1318.800048828125,-4623.299865722656,0.0,0.6070093588370679,2.8109400498768795,-1.4538736549914404,beb2912b13b,TTv-skaace,13.0,-4048.72998046875,1996.81005859375,139.91000366210938,-4712.699890136719,20419.599609375,8352.000122070312,717.7999877929688,3965.7998657226562,1.899999976158142,255.0,128.0,False,-0.43977931080656046,1.8657076625927762,0.9868872807984095,True,8,False,8,239.0,False,,3226530983475684152,kolala14710,17.0,-2162.5400390625,-571.1900024414062,17.020000457763672,-6509.89990234375,-22059.3994140625,2.5999999046325684,-1.5000000596046448,-0.7999999821186066,-445.9000015258789,255.0,113.0,,0.016852724813804683,-1.869874408132949,-3.9183572430930355e-05,False,8,8,False,18.456258266202862,True,,enpitsu,76561198039309853,27,-4040.43994140625,2199.989990234375,217.0399932861328,-2814.2001342773438,-18356.300048828125,954.7000122070312,2861.099853515625,990.8999633789062,4591.499938964844,255.0,255.0,False,0.5058445784506741,-1.622730534282192,-0.21719646114623425,True,7,140.0,False,8,False,,games5425898691,bf81d8692db,17.0,-618.8400268554688,4280.66015625,17.010000228881836,-1583.699951171875,-795.4000091552734,2.0000000298023224,0.0,0.0,0.0,255.0,128.0,,0.00944359929369292,-2.6761460328285396,-7.131947635554938e-06,True,False,206.0,False,6,6,
15,1270,30.0,False,True,1,5251.30202348485,-393.3299865722656,49.439998626708984,665.2000122070312,5451.199951171875,23866.298828125,-7685.10009765625,-2931.400146484375,-248.60000610351562,-5229.1998291015625,1.0,-0.017348391902717114,-1.855244868154567,-1.7453872397162082,bf81d8692db,games5425898691,17.0,-497.79998779296875,-160.02000427246094,690.2000122070312,1279.4999694824219,22503.60107421875,1452.7000427246094,-3410.2999877929688,2836.199951171875,3251.9000244140625,255.0,33.0,,-0.08081725588572489,1.4031479657831076,0.9177629259497209,True,7,False,8,111.13845157366929,True,,76561198039309853,enpitsu,27.0,3097.050048828125,-2126.68994140625,98.08000183105469,-13331.300048828125,8435.399780273438,596.8999862670898,-2530.399932861328,-4883.2000732421875,25.499999523162842,255.0,,,-1.230061925734804,0.464998553785926,0.013471654637233963,True,10,9,False,171.0,False,,TTv-skaace,beb2912b13b,13,1766.739990234375,1405.4100341796875,48.58000183105469,-14666.199951171875,17513.900146484375,-2676.4999389648438,-1252.0999908447266,-1048.8999938964844,-1.899999976158142,255.0,,,0.1376477246981352,0.8731037644930815,-0.0016196403080730216,True,10,199.0,False,10,False,,kolala14710,3226530983475684152,17.0,795.4299926757812,4977.580078125,17.049999237060547,-6623.699951171875,-216.5999984741211,2.7000001072883606,1.5999999642372131,0.7999999821186066,-2.0999999344348907,255.0,128.0,,-0.016675862503531955,-0.03226990586017409,0.00011261894921561397,True,False,255.0,False,8,8,
16,1320,32.0,False,False,0,8711.90937527841,-385.67999267578125,-3556.949951171875,434.3699951171875,-6534.2999267578125,17594.89990234375,775.9999847412109,-4684.800109863281,-1529.7000122070312,517.5,0.0,1.1526070973823488,-2.2788434825740755,-1.0326247557684376,3226530983475684152,kolala14710,17.0,-361.1099853515625,-3667.3701171875,428.0299987792969,-4092.0999145507812,6569.69970703125,2253.5000610351562,3790.7000732421875,-94.70000267028809,3983.800048828125,128.0,96.0,,-0.14951751785370873,-2.9779034508516378,-0.5331021439336363,True,8,4,10,208.0,False,,beb2912b13b,TTv-skaace,13.0,-20.950000762939453,-3663.8701171875,17.049999237060547,3609.2001342773438,-13510.6005859375,3.100000023841858,0.19999999552965164,-1.1999999731779099,-2045.8000183105469,231.0,0.0,,0.016761922306499356,-1.35440947873311,-0.00015167354968239006,True,10,10,False,199.0,False,,enpitsu,76561198039309853,27,-921.4000244140625,548.1900024414062,17.049999237060547,3437.60009765625,-14165.50048828125,3.100000023841858,0.0,0.0,-2117.5,128.0,128.0,,0.016780259145723186,-1.396849304279921,-7.289073749497549e-06,True,10,171.0,False,10,False,,games5425898691,bf81d8692db,17.0,716.0800170898438,-3908.89990234375,117.05999755859375,1006.2000274658203,-21485.6005859375,-8145.7000732421875,322.09999084472656,137.29999542236328,-2649.2999267578125,255.0,0.0,,0.12205135073026249,-2.325297652083328,0.1463264735069341,True,False,44.0,False,8,8,
17,1354,33.0,False,True,1,3696.6464261018164,1166.0400390625,1453.22998046875,129.8800048828125,-9397.39990234375,19516.099853515625,9592.19970703125,5563.800048828125,1816.4999389648438,1320.7000732421875,1.0,-1.1272402455834916,2.1077541686236816,-0.824977195040418,76561198039309853,enpitsu,27.0,1243.3199462890625,1303.9000244140625,79.70999908447266,4489.800109863281,13018.599853515625,2480.8999633789062,2917.60009765625,-528.4999847412109,4632.200012207031,128.0,128.0,,0.017019207699315222,1.4378379192821076,-0.008871519280355893,True,10,False,12,162.0,False,,bf81d8692db,games5425898691,17.0,-29.760000228881836,4228.39990234375,17.020000457763672,9688.499755859375,-3062.0999145507812,0.7000000029802322,2.800000011920929,-1.0999999940395355,-662.3999786376953,255.0,128.0,,-0.009552027128206434,-2.7884741943072004,0.00018636049330329545,True,8,8,False,44.0,False,,TTv-skaace,beb2912b13b,13,1185.8299560546875,4486.41015625,17.049999237060547,11773.499755859375,6083.0999755859375,3.3000001311302185,0.29999999329447746,0.09999999776482582,2391.699981689453,255.0,255.0,True,-0.01674434092917383,2.5944563220389965,5.3445595579183974e-05,True,10,229.0,False,10,False,,kolala14710,3226530983475684152,17.0,841.5700073242188,2904.760009765625,243.0800018310547,4302.9998779296875,-6649.000244140625,-5484.1998291015625,1421.7999267578125,-2236.9000244140625,153.29999923706055,234.0,139.0,,-0.5518930240032931,-2.8288698084698787,-0.572640944576106,True,4,208.0,False,8,10,
18,1433,36.0,False,True,1,2310.306835971939,-1113.02001953125,3999.22998046875,111.80000305175781,12095.50048828125,9394.199829101562,-2889.2999267578125,985.5000305175781,2083.2000732421875,-5539.69970703125,1.0,-0.38976767615554825,-2.4067519122011247,-2.8749157608170943,bf81d8692db,games5425898691,17.0,-1225.6300048828125,3892.050048828125,56.79999923706055,-9671.599731445312,15502.39990234375,3129.89990234375,-1059.800033569336,1952.7999877929688,-2056.0000610351562,255.0,0.0,,0.005941822105044705,0.7076140457757786,0.016129476720585914,True,9,False,10,5.0,False,,76561198039309853,enpitsu,27.0,-14.970000267028809,2888.949951171875,17.059999465942383,-13637.7001953125,-854.1999816894531,1.1999999731779099,-0.5999999865889549,-0.5000000074505806,0.0,255.0,0.0,,-0.0166961919097779,-0.062586354768892,-5.4886486684672404e-05,True,12,10,False,162.0,False,,TTv-skaace,beb2912b13b,13,-705.3800048828125,4259.18994140625,77.87000274658203,-11424.89990234375,-12687.7001953125,3243.0999755859375,-885.0,689.4999694824219,167.99999237060547,255.0,0.0,False,0.07739948869865745,-0.9276241754235421,-0.0020384123369049465,True,10,150.97928587082893,True,12,False,,kolala14710,3226530983475684152,17.0,603.7899780273438,4767.3798828125,17.059999465942383,-8769.099731445312,7585.2001953125,2.0000000298023224,0.19999999552965164,-0.0,2371.699981689453,255.0,255.0,,-0.01672274943493278,0.6571375827793501,1.56384894355158e-05,True,4,208.0,False,8,10,
19,1436,36.0,False,False,0,9417.637985491909,1162.4200439453125,-4049.929931640625,92.88999938964844,28320.400390625,2843.9999389648438,0.0,-4093.3999633789062,3491.4999389648438,-2655.7000732421875,0.0,0.6578549106221973,2.0360793547916276,-2.611199447077496,beb2912b13b,TTv-skaace,13.0,941.6300048828125,-4095.1298828125,130.14999389648438,14084.200439453125,6380.30029296875,3539.89990234375,4714.200134277344,2473.8999938964844,1380.3999328613281,255.0,0.0,False,-0.4135937816147575,0.839337651434866,0.4302798856416531,True,11,False,12,148.0,False,,3226530983475684152,kolala14710,17.0,-435.5899963378906,-4865.669921875,17.059999465942383,10975.699462890625,-4682.699890136719,1.2999999523162842,-0.9000000357627869,0.29999999329447746,756.5000152587891,255.0,128.0,,0.016713736075732153,-0.3467749519586952,-0.00029292554737669495,True,10,8,4,208.0,False,,enpitsu,76561198039309853,27,244.92999267578125,-2874.5400390625,17.059999465942383,13935.6005859375,873.0000305175781,1.1999999731779099,0.5999999865889549,0.5999999865889549,0.0,255.0,0.0,,0.01670697520171993,0.0625863592023045,-5.4548874855517674e-05,True,10,162.0,False,12,False,,games5425898691,bf81d8692db,17.0,1314.260009765625,-4007.889892578125,75.08000183105469,10824.3994140625,-13577.39990234375,1817.2000122070312,1711.4999389648438,-5209.5001220703125,-425.9000015258789,255.0,0.0,,-0.23296762380855585,-1.0054803502400613,0.46572572454667205,True,False,5.0,False,9,10,
20,1576,42.0,False,False,0,8787.211732828731,3981.300048828125,-2169.3798828125,183.27000427246094,4800.299987792969,13501.400146484375,1494.1999816894531,5883.499755859375,438.80001068115234,-1091.2000274658203,0.0,0.3203461620111153,1.3812802832068753,2.9085274507248067,3226530983475684152,kolala14710,17.0,3951.239990234375,-2244.75,46.02000045776367,-440.99998474121094,12595.30029296875,-635.4000091552734,-2128.3999633789062,1753.9999389648438,658.7000274658203,255.0,104.0,,0.06813440309555116,1.555304060325194,-0.46050252197767233,True,8,4,10,206.0766021820807,True,,beb2912b13b,TTv-skaace,13.0,3137.760009765625,-4151.3701171875,17.049999237060547,-10706.700439453125,-5875.5999755859375,3.1999999284744263,0.19999999552965164,0.0,-2365.2999877929688,255.0,0.0,,0.01671616752238381,-2.701302738262112,3.1129110914238155e-05,True,12,12,False,116.0,False,,enpitsu,76561198039309853,27,3941.47998046875,952.4099731445312,42.619998931884766,-23.09999942779541,-11906.500244140625,9.100000262260437,849.4999694824219,4.099999964237213,-2082.7000427246094,255.0,128.0,,0.02992864300206198,-1.5897343283635863,0.4444531148377944,True,10,255.0,False,12,False,,games5425898691,bf81d8692db,17.0,3738.52001953125,1121.5799560546875,17.010000228881836,28.19999933242798,15346.500244140625,2.3000000417232513,0.0,-1.1999999731779099,1855.8999633789062,255.0,255.0,,0.00958882874632564,1.6113964437712507,0.00016415787768689347,True,False,255.0,False,12,12,
21,1607,43.0,False,False,1,6408.090830258233,-3960.030029296875,958.780029296875,215.52999877929688,-10232.60009765625,26173.40087890625,4953.900146484375,-284.7999954223633,-308.0999946594238,-5985.30029296875,1.0,-0.14396275461402663,-1.022178517143324,3.0498472974202246,76561198039309853,enpitsu,27.0,-3865.010009765625,720.5399780273438,126.1500015258789,-11173.699951171875,18686.300048828125,3809.1000366210938,1442.7999877929688,-2047.5999450683594,13.500000238418579,128.0,255.0,,0.2202063058419702,1.4350965669600697,-0.021217578938330192,True,11,False,14,179.0,False,,bf81d8692db,games5425898691,17.0,-2981.10009765625,-2584.7900390625,17.010000228881836,1280.8000183105469,-13965.6005859375,2.3000000417232513,-0.0,-0.7999999821186066,-1922.7999877929688,255.0,0.0,,-0.009583565650707478,-1.626834771498654,-0.00017408755959033912,True,12,12,False,255.0,False,,TTv-skaace,beb2912b13b,13,-2419.830078125,3446.02001953125,17.049999237060547,-3891.099853515625,-12045.30029296875,2.5999999046325684,0.29999999329447746,0.7999999821186066,-319.7999954223633,255.0,135.0,,-0.016731216764867895,-1.2231729438221328,0.0002614611660636349,True,12,116.0,False,12,False,,kolala14710,3226530983475684152,17.0,-3948.14990234375,1022.030029296875,45.959999084472656,-870.2999877929688,-11560.400390625,400.99998474121094,455.6999969482422,457.7000045776367,1106.9000244140625,255.0,212.0,,0.03257289632877006,-1.4645542981430946,-0.4653927203346009,True,4,182.0,False,8,10,
22,1699,46.0,False,False,0,10399.50827263001,1636.25,-4946.5,466.760009765625,-11434.599609375,-14552.80029296875,9367.899780273438,-4130.199890136719,-4332.099914550781,-416.89998626708984,0.0,-0.6000830916403673,0.9747867531345031,-1.9993767046757582,beb2912b13b,TTv-skaace,13.0,1682.8299560546875,-4802.60986328125,274.3500061035156,-2160.2999877929688,-12153.599853515625,4220.899963378906,1531.3999938964844,-1687.7000427246094,597.2000122070312,255.0,67.0,False,-1.0755180938038347,-2.018772075453375,0.6634845062324665,True,13,False,14,47.420929031987356,True,,3226530983475684152,kolala14710,17.0,1737.3299560546875,-1536.7099609375,17.030000686645508,-7318.4002685546875,-18762.5,5.099999904632568,0.29999999329447746,0.7999999821186066,-89.49999809265137,255.0,109.0,,0.01677134555901586,-1.9367741461675658,-6.209280009442518e-05,True,12,8,4,82.0,False,,enpitsu,76561198039309853,27,1835.7099609375,-4622.81982421875,149.27999877929688,-12762.39990234375,-9054.89990234375,3797.2000122070312,-2554.7000122070312,2603.599853515625,-720.8000183105469,128.0,0.0,,-0.527745528503849,-2.4796607562570885,0.010992727826133766,True,13,82.0,False,16,False,,games5425898691,bf81d8692db,17.0,-354.6400146484375,-394.7099914550781,17.010000228881836,-4015.2999877929688,-22006.79931640625,2.3000000417232513,0.0,0.7000000029802322,1805.8000183105469,255.0,255.0,,0.009592819070373182,-1.6937954315943329,0.00012018204289906331,True,False,186.0,False,14,14,
23,1746,48.0,False,False,0,8863.040254756039,286.9599914550781,-3643.739990234375,520.27001953125,-10832.099609375,14388.1005859375,5230.30029296875,-5780.9002685546875,181.00000381469727,1596.199951171875,0.0,0.21067579580874077,-1.332914991083981,2.7356278958452718,3226530983475684152,kolala14710,17.0,280.1199951171875,-3726.8701171875,372.3800048828125,-11220.999755859375,-8233.699951171875,4117.300109863281,-4199.200134277344,2881.099853515625,2077.4000549316406,128.0,128.0,,-1.2869054820592982,2.011693213170484,1.8194792659419456,True,8,6,14,81.6611698519799,True,,beb2912b13b,TTv-skaace,13.0,1427.530029296875,-4479.3701171875,19.309999465942383,-596.5999984741211,-109.39999580383301,-1303.0000305175781,3640.4000854492188,-1343.9999389648438,-1390.2000427246094,255.0,0.0,False,-0.05491156665607105,-1.9478556211345697,-0.010499537371994161,True,14,14,False,48.0,False,,enpitsu,76561198039309853,27,-122.05000305175781,-5183.9501953125,31.3700008392334,-10786.400146484375,-1610.2999877929688,-2761.199951171875,3063.2000732421875,-4566.300048828125,124.20000076293945,255.0,0.0,,-0.30456678525391667,2.721081817615038,0.19263686569532926,True,14,73.0,False,16,False,,games5425898691,bf81d8692db,17.0,147.22000122070312,-3242.159912109375,369.1000061035156,5751.5997314453125,-18347.900390625,5201.300048828125,4588.2000732421875,521.5999984741211,673.0000305175781,255.0,97.0,,-1.429382510834983,-0.9834923486905447,-0.3832667031921883,True,False,108.7284817208526,True,15,16,
24,1749,48.0,False,False,1,1947.1597583653265,-162.9199981689453,3505.949951171875,604.5,13350.30029296875,6781.099853515625,18883.800048828125,5557.5,2244.9000549316406,-271.299991607666,1.0,0.5837140789824115,1.164120276433424,2.527969351575767,bf81d8692db,games5425898691,17.0,-195.58999633789062,3396.179931640625,413.7799987792969,-5862.80029296875,18661.099853515625,5462.5,-5332.39990234375,-805.0,1080.1000213623047,255.0,75.0,,0.8573616941225223,1.2644421482539296,0.03177380113459389,True,15,False,16,99.34532466498754,True,,76561198039309853,enpitsu,27.0,272.2200012207031,5168.509765625,16.1200008392334,9568.400268554688,-3058.2000732421875,141.40000343322754,-21.80000066757202,-75.99999904632568,-1340.7000732421875,255.0,0.0,,-0.022485280214178425,-2.8300558326732124,-0.000751469534386325,True,16,14,False,73.0,False,,TTv-skaace,beb2912b13b,13,-1413.3199462890625,4494.58984375,16.700000762939453,1616.6999816894531,1843.800048828125,64.80000019073486,88.29999923706055,-19.500000476837158,-1453.6000061035156,255.0,0.0,False,-0.021421772897045766,2.1196363809951384,-0.00172689702338262,True,14,48.0,False,14,False,,kolala14710,3226530983475684152,17.0,-186.30999755859375,3794.110107421875,407.989990234375,11270.2001953125,7895.999755859375,4384.599914550781,3166.400146484375,-2828.900146484375,3495.7000732421875,128.0,128.0,,1.0199500859585968,-1.5789265928786718,2.5583478071863897,True,6,72.27801279611485,True,8,14,
25,1885,53.0,False,False,1,2810.1826343766274,3393.4599609375,3851.659912109375,417.3500061035156,-15499.200439453125,20060.999755859375,1831.9000244140625,324.39998626708984,4274.599914550781,2187.7999877929688,1.0,1.1719254175288554,2.488010871799812,2.5610304466204665,76561198039309853,enpitsu,27.0,3502.590087890625,3704.60009765625,328.2099914550781,-5646.500244140625,14632.5,3171.199951171875,-3554.8001098632812,-3057.60009765625,-1285.3999328613281,255.0,255.0,False,0.7641832558013633,1.5355325934095743,-0.055044909883921564,True,15,False,18,184.0,False,,bf81d8692db,games5425898691,17.0,1668.56005859375,2257.7900390625,17.0,13474.000244140625,-8608.599853515625,3.4999999403953552,-1.0000000149011612,0.5000000074505806,1850.5999755859375,255.0,255.0,,-0.009598769611029017,-2.6182676822645887,0.00016045341462448133,True,18,18,False,114.0,False,,TTv-skaace,beb2912b13b,13,3241.199951171875,4206.64013671875,151.49000549316406,9799.199829101562,-4666.300048828125,1975.0,166.5999984741211,-589.7999954223633,-1120.2999877929688,255.0,53.0,,0.46128821211967785,-2.267471811550628,0.09208411270797709,True,14,79.0,False,16,False,,kolala14710,3226530983475684152,17.0,2346.780029296875,4619.240234375,17.059999465942383,-7448.499755859375,-6542.80029296875,2.0999999344348907,-0.0,-1.2999999523162842,-2403.0999755859375,255.0,0.0,,-0.016639918256179463,-0.6762862118366126,-4.456563840625202e-05,True,6,63.0,False,8,14,
26,1947,55.0,False,False,0,8440.866884678419,-1037.550048828125,-3299.679931640625,190.91000366210938,5645.5999755859375,13939.3994140625,4033.5000610351562,1421.6000366210938,2193.800048828125,-2958.3999633789062,0.0,0.25446059162875717,0.533619221111222,-1.1264673338579159,3226530983475684152,kolala14710,17.0,-1056.0699462890625,-3445.06005859375,46.2400016784668,5803.0999755859375,12405.799560546875,3468.699951171875,-131.49999618530273,103.59999656677246,916.3999938964844,155.0,232.0,,0.019944471034220434,1.1156510116091853,0.002695830856516688,True,8,6,16,44.0,False,,beb2912b13b,TTv-skaace,13.0,-2360.659912109375,-3607.5,17.020000457763672,19274.100341796875,-2023.2000732421875,5.099999904632568,-0.3999999910593033,0.19999999552965164,-17.100000381469727,255.0,128.0,,0.016766196987052034,-0.10649886911878305,4.1001150050809576e-05,True,16,14,False,0.0,False,,enpitsu,76561198039309853,27,-2507.25,-5103.39013671875,453.44000244140625,7645.10009765625,-41.90000057220459,-6551.500244140625,-168.60000610351562,2361.199951171875,325.49999237060547,255.0,128.0,False,0.7143357679704126,-0.01598166310162595,-1.5824821183714979,True,16,177.76952231571238,True,18,False,,games5425898691,bf81d8692db,17.0,-1158.2099609375,-3167.030029296875,96.44999694824219,22460.50048828125,1355.2999877929688,2478.6000061035156,1265.8000183105469,5346.400146484375,-251.20000839233398,255.0,113.0,,0.8147270235446018,0.06847923278203977,0.20307793183490228,True,False,59.0,False,19,20,
