,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
88,6076,205.0,False,False,0,8528.271802414152,-3309.179931640625,-3039.72998046875,151.97000122070312,8095.4998779296875,18724.100341796875,6049.000244140625,4921.700134277344,-3429.2999267578125,124.89999771118164,0.0,-0.7330674157255854,-1.8058696389885434,1.611183660587463,bf81d8692db,games5425898691,24.0,-3394.090087890625,-3177.7099609375,17.010000228881836,5506.7999267578125,13194.599609375,-0.09999999776482582,0.7999999821186066,2.7000001072883606,-1000.2999877929688,255.0,115.0,,0.009571700239352374,1.1449093799704748,-6.353558843540155e-05,True,39.0,False,22,False,18,,76561198039309853,enpitsu,27.0,669.7999877929688,-2212.699951171875,17.059999465942383,-1951.4999389648438,19868.900146484375,1.7000000178813934,0.0,-1.2999999523162842,1715.8000183105469,128.0,128.0,,0.01685019605830618,1.7106574841838444,0.00020124701749663,True,8,179.0,False,False,10,,ivy,76561198010193526,16,-2839.64990234375,-2391.18994140625,17.0,-5048.500061035156,18816.500244140625,-845.1000213623047,-1061.500015258789,2723.2000732421875,-46.90000057220459,255.0,,,0.015665011898893494,1.867534701345105,-0.06012453936686016,,22,20,,False,4,,MyTHYQUE,4531782503231600821,9.0,-3448.739990234375,-3227.10009765625,17.030000686645508,4516.400146484375,16928.199462890625,-3.799999952316284,29.40000057220459,-30.799999237060547,-2218.300018310547,255.0,128.0,,0.0030229091539637517,1.2263514764922063,-0.0019429678633254683,True,102.06276973857673,True,20,False,20,
89,6169,209.0,False,False,1,7599.606059806126,941.47998046875,-2459.469970703125,126.94000244140625,-31727.5,6100.7000732421875,-1000.9999847412109,2672.7999877929688,-1541.6000366210938,5145.8001708984375,1.0,0.9953781017266834,-0.41109314518417944,-0.8696039734600135,76561198010193526,ivy,16.0,1114.449951171875,-2569.9599609375,140.52000427246094,-22420.30029296875,5131.199951171875,14.700000286102295,1441.4999389648438,-5306.400146484375,114.20000076293945,255.0,248.0,,-0.3445420028107498,1.2001911326567167,-1.3474362268963465,True,203.73106225844353,True,26,4,23,,4531782503231600821,MyTHYQUE,9.0,3046.070068359375,-3996.77001953125,17.010000228881836,-9015.10009765625,-21013.5009765625,2.0999999344348907,0.5999999865889549,1.5999999642372131,-1162.6000213623047,255.0,3.0,,-0.009597341971430156,-1.1481069045058663,-0.00014735225564249722,True,20,255.0,False,False,20,,enpitsu,76561198039309853,27,1746.489990234375,-2577.1298828125,105.27999877929688,9757.000122070312,-18623.499755859375,-154.7000026702881,5060.10009765625,-1826.9000244140625,-1143.0999755859375,128.0,128.0,,0.29041915689168435,2.9482763741652094,-2.4230979403338533,True,12,10,96.0,False,False,,games5425898691,bf81d8692db,24.0,666.7100219726562,-1352.510009765625,16.989999771118164,-6446.500244140625,-12167.80029296875,4.600000083446503,0.9000000357627869,2.8999999165534973,-516.1000061035156,255.0,45.0,,-0.009605663349359948,-1.086809291524434,-5.274396417455149e-05,True,0.0,False,22,False,20,
90,6272,213.0,False,False,1,7803.171746338065,-3944.31005859375,-980.530029296875,1707.0799560546875,5688.800048828125,15491.700439453125,7549.1998291015625,-171.90000534057617,-5881.6998291015625,1172.699966430664,1.0,0.6395082031617726,-2.0142137906336264,1.573368362359592,76561198010193526,ivy,16.0,-4015.969970703125,-1136.550048828125,1567.8399658203125,4045.5999755859375,10918.499755859375,9528.300170898438,-238.70000839233398,959.5999908447266,-1093.1999969482422,183.0,128.0,,0.7228990273746688,1.6794368153098231,1.6378577968723254,True,104.0,False,28,4,24,,4531782503231600821,MyTHYQUE,9.0,-3643.550048828125,-2439.489990234375,17.010000228881836,4203.399963378906,19514.49951171875,2.199999988079071,-0.19999999552965164,-1.8000000715255737,-1322.2000122070312,243.0,0.0,,-0.009596640103585989,1.8006166270948842,-0.00016298340950090043,True,20,255.0,False,False,20,,enpitsu,76561198039309853,27,3481.7099609375,1019.0900268554688,17.049999237060547,-3581.099853515625,22463.798828125,2.5999999046325684,-0.0,-0.0,0.0,255.0,128.0,False,-0.016784040546208013,1.4126957704146588,-2.135126115215342e-06,False,12,10,0.0,False,False,,games5425898691,bf81d8692db,24.0,-4021.22998046875,346.1600036621094,101.88999938964844,-3170.8999633789062,11800.400390625,3970.10009765625,-1796.6000366210938,2360.7000732421875,-1657.2000122070312,255.0,0.0,,0.2919493430515036,1.3063931634830517,0.8194276089465545,True,255.0,False,24,False,22,
91,6343,215.0,False,False,1,4039.702563628699,-2227.52001953125,2578.199951171875,679.9099731445312,15334.300537109375,30647.39990234375,-3449.8001098632812,-4158.999938964844,424.70001220703125,-1868.2000732421875,1.0,-0.2516139637855849,-1.3459883453924113,-1.7974676175634365,4531782503231600821,MyTHYQUE,9.0,-2307.889892578125,2457.7900390625,600.1099853515625,5293.900146484375,20480.70068359375,2737.9000854492188,1355.2000427246094,5322.80029296875,-283.700008392334,141.0,0.0,,0.48041831116892664,2.04069693028852,1.8715562421064473,True,170.9517332712809,True,22,4,20,,76561198010193526,ivy,16.0,-2414.590087890625,2290.179931640625,970.0,10428.499755859375,15280.999755859375,-13665.0,1831.1000061035156,3907.6998901367188,-2785.0,255.0,128.0,,-1.1468281339980944,0.4122893718829527,-2.0530498426628294,True,24,6.672163383935089,True,6,28,,enpitsu,76561198039309853,27,711.489990234375,4751.58984375,17.049999237060547,-19768.299560546875,3819.7000122070312,2.5999999046325684,0.5000000074505806,0.3999999910593033,-73.20000171661377,0.0,128.0,False,-0.016904627650584772,0.19876040790718455,5.480070223287955e-05,True,12,10,229.0,False,False,,games5425898691,bf81d8692db,24.0,-2483.2099609375,2908.409912109375,275.9700012207031,13586.199951171875,1631.7999267578125,3357.6998901367188,1967.1000671386719,35.09999990463257,-756.6000366210938,255.0,142.0,,0.5502613680988103,-1.8270582622242204,0.8795137254993549,True,201.74393118068735,True,26,False,22,
92,6367,216.0,False,False,0,10258.00031748929,1036.4200439453125,-4934.33984375,171.0399932861328,24122.7001953125,15869.69970703125,263.29999923706055,-1278.0000305175781,77.60000228881836,5861.6998291015625,0.0,0.30105808842600945,-1.1264402612245337,0.5708417986214845,76561198039309853,enpitsu,27.0,709.469970703125,-4982.06982421875,159.74000549316406,21369.49951171875,1741.6999816894531,2704.4000244140625,-3580.5999755859375,4098.399963378906,794.8000335693359,255.0,255.0,,0.5380774819909867,-0.181648353146019,-0.4943629445144285,True,197.0,False,14,False,11,,bf81d8692db,games5425898691,24.0,924.72998046875,-2675.169921875,335.239990234375,-19744.89990234375,3914.2001342773438,-680.9999847412109,-170.6999969482422,-3807.0999145507812,816.6000366210938,255.0,128.0,,-0.33822636038785336,1.104582857920179,2.096649386874562,True,24,173.0,False,False,26,,ivy,76561198010193526,16,1689.3399658203125,-3491.4599609375,17.6200008392334,-7647.9998779296875,-11906.600341796875,-549.0999984741211,-20.799999237060547,-262.5,-715.2999877929688,205.0,78.0,,0.038632432313053584,-2.1905695978192066,-0.031216885322575532,True,28,24,0.0,False,6,,MyTHYQUE,4531782503231600821,9.0,1830.8399658203125,-4254.169921875,613.1199951171875,-5630.7000732421875,-21062.900390625,-2600.5999755859375,-2377.7000427246094,-3833.900146484375,-172.70000457763672,251.0,0.0,,-0.08243955785095045,-2.04784249671938,0.3441616190138868,True,171.0,False,22,4,20,
93,6464,220.0,False,False,0,7975.621507325243,3939.699951171875,-1202.43994140625,1254.780029296875,-5617.80029296875,21304.69970703125,-4615.5999755859375,-5309.69970703125,2737.39990234375,-559.3999862670898,0.0,0.5693900625489206,-0.028679932013344612,-0.7553630068488186,76561198039309853,enpitsu,27.0,4020.60009765625,-1474.22998046875,1331.719970703125,-8842.2998046875,19437.2998046875,2647.0999145507812,-2937.6998901367188,-2889.4000244140625,-3452.9000854492188,255.0,255.0,,0.04345527005976195,1.4670323831948127,-1.6062701275017086,True,119.0,False,16,False,13,,bf81d8692db,games5425898691,24.0,-2185.10009765625,1494.030029296875,16.989999771118164,11670.799560546875,11014.599609375,4.600000083446503,3.400000035762787,2.800000011920929,-988.3000183105469,255.0,128.0,,0.009607610975506298,0.7017422021248034,4.091834742016463e-05,True,24,175.0,False,False,26,,ivy,76561198010193526,16,-1945.4599609375,-2285.590087890625,112.36000061035156,-10611.099853515625,15740.30029296875,-674.8000335693359,-3872.6998901367188,-1817.2999572753906,-364.90001678466797,168.0,128.0,,-1.0121328430377234,2.463075662969683,-0.4340391123751165,False,32,28,31.0,False,6,,MyTHYQUE,4531782503231600821,9.0,2490.5400390625,-42.43000030517578,16.989999771118164,3966.199951171875,22642.099609375,4.399999976158142,0.0,-0.09999999776482582,0.0,255.0,128.0,,0.009596431490401777,1.3973872082023013,8.255275124267613e-06,False,0.0,False,22,4,20,
94,6546,222.0,False,False,0,3745.009412616552,2724.590087890625,4182.7001953125,462.239990234375,16415.699462890625,21769.49951171875,-536.1000061035156,-2261.4999389648438,-1458.9999389648438,5362.5,0.0,0.44609829003957574,1.7383866110214334,0.32907034796765583,bf81d8692db,games5425898691,24.0,2527.550048828125,4069.949951171875,402.2099914550781,20441.600341796875,9364.500122070312,2971.300048828125,2130.0999450683594,2319.199981689453,-285.49999237060547,255.0,62.0,,-0.10179019214919496,-0.7316564000009487,0.9365862062656506,True,45.26907539111309,True,28,False,24,,76561198039309853,enpitsu,27.0,2080.679931640625,4026.3798828125,17.020000457763672,10914.000244140625,6631.5997314453125,5.299999713897705,0.5000000074505806,4.4999998807907104,-2329.499969482422,255.0,0.0,False,0.016476418484948425,0.48210554802439115,-0.00024394840984747637,True,14,119.0,False,False,16,,ivy,76561198010193526,16,-2282.22998046875,3238.409912109375,89.3499984741211,11236.8994140625,19847.900390625,-1236.500015258789,-4230.5999755859375,-1077.2000122070312,-766.3999938964844,128.0,128.0,,-0.47974773965572226,0.7895287881860973,0.43686604603674467,True,34,30,255.0,False,6,,MyTHYQUE,4531782503231600821,9.0,2939.0400390625,4300.14013671875,16.989999771118164,5182.7001953125,-4748.999938964844,4.399999976158142,-2.8999999165534973,2.7000001072883606,564.5999908447266,0.0,35.0,,0.009694360385778063,2.440930437970131,1.2991345207858623e-05,True,0.0,False,22,4,20,
95,6602,225.0,False,True,0,2939.5860757337364,1353.239990234375,3247.360107421875,191.30999755859375,-10122.5,16701.8994140625,2804.1000366210938,3321.199951171875,-2610.4000854492188,-4260.799865722656,0.0,-0.19352059553571527,-0.8772402704713476,-2.8024920089354337,76561198039309853,enpitsu,27.0,1364.989990234375,3068.5,150.4499969482422,-14010.6005859375,7230.7000732421875,104.49999809265137,-3835.1998901367188,3937.3001098632812,196.5999984741211,128.0,0.0,False,0.09320810294817254,2.24148886779925,1.2597188804676305,True,24.0,False,18,False,15,,bf81d8692db,games5425898691,24.0,2954.260009765625,3671.22998046875,88.58999633789062,-10394.69970703125,-15621.400146484375,2352.7999877929688,4509.2999267578125,-3147.60009765625,-90.79999923706055,255.0,99.0,,0.7101442971381536,-2.0041155281919005,0.1081345737093539,True,25,0.0,False,False,30,,ivy,76561198010193526,16,1188.1400146484375,3358.699951171875,46.20000076293945,15587.2998046875,-15577.7001953125,3470.1998901367188,-863.4999847412109,308.50000381469727,-765.8000183105469,155.0,128.0,,0.0009025106073685919,-0.8290300683634122,-0.018108742125239777,True,36,30,217.0,False,6,,MyTHYQUE,4531782503231600821,9.0,2088.840087890625,3307.14990234375,16.989999771118164,-9777.7001953125,-14433.800048828125,4.699999988079071,0.19999999552965164,0.5000000074505806,1885.3999328613281,255.0,241.0,,0.009585473048446818,-2.099349925012203,2.2279831774806246e-05,True,167.0,False,22,4,20,
96,6603,225.0,False,False,1,8709.396621397633,-1368.9200439453125,-3269.739990234375,233.3800048828125,-7682.0001220703125,-6237.7001953125,14022.099609375,4504.700012207031,3930.7998657226562,-506.19998931884766,1.0,0.5545966293676178,0.914267597172277,-2.7861184119023137,76561198010193526,ivy,16.0,-1314.9200439453125,-3233.699951171875,73.75,-14651.099853515625,14153.499755859375,2787.39990234375,3018.3999633789062,-810.5000305175781,3496.0000610351562,128.0,128.0,,0.09632180380533119,0.7541032889673963,-0.17877684745500516,True,217.0,False,36,6,30,,4531782503231600821,MyTHYQUE,9.0,-2015.3599853515625,-3182.590087890625,16.989999771118164,8128.900146484375,15291.300048828125,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,533.4000015258789,255.0,128.0,,-0.009596595613300549,2.010695229589443,-0.00019103612557134418,True,20,167.0,False,4,22,,enpitsu,76561198039309853,27,-1364.989990234375,-3068.5,150.4499969482422,14010.6005859375,-7230.7000732421875,104.49999809265137,3835.1998901367188,-3937.3001098632812,196.5999984741211,128.0,0.0,False,-0.09320810294817254,-2.24148886779925,1.2597188804676305,True,18,15,24.0,False,False,,games5425898691,bf81d8692db,24.0,-2954.260009765625,-3671.22998046875,88.58999633789062,10394.69970703125,15621.400146484375,2352.7999877929688,-4509.2999267578125,3147.60009765625,-90.79999923706055,255.0,99.0,,-0.7101442971381536,2.0041155281919005,0.1081345737093539,True,0.0,False,30,False,25,
97,6717,229.0,False,False,1,9953.751481515601,-2785.510009765625,-4107.89990234375,113.91999816894531,-9457.899780273438,17803.00048828125,-1356.6000366210938,1276.6999816894531,5359.89990234375,-415.8000183105469,1.0,0.23406034654610328,-0.16241561327271326,3.0342246223763665,4531782503231600821,MyTHYQUE,9.0,-2681.18994140625,-4249.85009765625,16.989999771118164,-9606.099853515625,7464.2999267578125,2.199999988079071,0.5999999865889549,-0.3999999910593033,-29.600000381469727,255.0,128.0,,-0.009555006129633694,0.6647868211166137,8.597387651309463e-05,True,141.8734367150132,True,22,4,20,,76561198010193526,ivy,16.0,-2566.89990234375,148.25,17.010000228881836,18724.599609375,1063.0999755859375,-0.19999999552965164,4.1999998688697815,0.19999999552965164,-1252.6000213623047,255.0,128.0,,-0.009576695526980657,-3.1267948308171163,8.559621541658149e-05,False,30,119.87137223828223,True,6,36,,enpitsu,76561198039309853,27,1466.0,-2317.280029296875,17.040000915527344,-21897.60009765625,3698.699951171875,3.700000047683716,-0.29999999329447746,-0.0,6.899999976158142,255.0,128.0,False,-0.016774265608716928,0.16659107401075451,-3.081423755770528e-05,True,18,16,218.0,False,False,,games5425898691,bf81d8692db,24.0,-2458.14990234375,950.7899780273438,17.010000228881836,6215.7000732421875,-12469.89990234375,0.09999999776482582,0.09999999776482582,-0.19999999552965164,-2253.9999389648438,255.0,0.0,,-0.009565541629299103,-1.9650333950159196,-1.9109413817779542e-05,True,242.4374969031221,True,30,False,26,
98,6753,230.0,False,False,1,8577.83699654379,-3859.8798828125,-1998.68994140625,95.48999786376953,-6802.8997802734375,14179.300537109375,686.9000244140625,-5946.500244140625,-735.4000091552734,-312.7000045776367,1.0,0.11099993933309406,-2.3538970497996714,2.5346283832915106,4531782503231600821,MyTHYQUE,9.0,-3815.7900390625,-2203.169921875,21.920000076293945,-4503.599853515625,22355.10009765625,2978.2000732421875,-0.0,0.09999999776482582,1520.3999328613281,255.0,255.0,,-0.009599964970584216,1.3452615569852406,0.0003193586503929539,True,41.0,False,23,4,20,,76561198010193526,ivy,16.0,276.8999938964844,68.22000122070312,27.920000076293945,22443.00048828125,-2476.7999267578125,-2481.6000366210938,565.6999969482422,2278.6000061035156,2727.39990234375,255.0,128.0,,0.1584736785732126,-2.8387492449090175,-0.010306446589662429,False,32,99.0,False,6,38,,enpitsu,76561198039309853,27,-713.510009765625,-1036.9100341796875,17.040000915527344,-7207.5,19334.000244140625,3.799999952316284,0.29999999329447746,-0.5999999865889549,-53.20000171661377,255.0,128.0,False,-0.01678618666794794,1.219772454190036,7.111170739872474e-05,True,18,16,218.0,False,False,,games5425898691,bf81d8692db,24.0,-3521.64990234375,-936.030029296875,17.010000228881836,-20441.099853515625,-10543.299560546875,-0.19999999552965164,-1.5999999642372131,-0.5999999865889549,402.59998321533203,255.0,214.0,,-0.009597013899057302,-0.4679317434839878,0.00015208434285780037,True,129.72803458090752,True,30,False,26,
99,6761,230.0,False,False,0,6134.014851726985,3998.090087890625,1442.1600341796875,258.69000244140625,-9615.499877929688,5689.69970703125,24548.798828125,5043.999938964844,-197.09999084472656,3243.0999755859375,0.0,-0.7765405244990569,-2.1476035921405785,1.0363240349285443,bf81d8692db,games5425898691,24.0,3988.22998046875,1278.4000244140625,65.29000091552734,11935.50048828125,16552.099609375,8778.800048828125,-684.8999786376953,-5423.599853515625,603.8000106811523,255.0,255.0,,-0.43632005877380214,0.9485586060304408,-0.48812351590153574,True,104.66898060614064,True,30,False,26,,76561198039309853,enpitsu,27.0,935.739990234375,404.8900146484375,17.040000915527344,5478.699951171875,-19801.099853515625,4.1999998688697815,0.0,-0.5999999865889549,-1583.3999633789062,255.0,128.0,False,0.016778402340966364,-1.3312298171532735,-0.00021676934460384889,True,16,218.0,False,False,18,,ivy,76561198010193526,16,-1001.5399780273438,-80.69999694824219,16.989999771118164,-21942.7001953125,-5620.8001708984375,3.1999999284744263,0.7000000029802322,0.7000000029802322,493.49998474121094,255.0,128.0,,0.009618912014998279,-2.844599368599121,-0.00015930356578885963,False,38,32,125.92829225652962,True,6,17.0,MyTHYQUE,4531782503231600821,9.0,3945.22998046875,1652.5,111.8499984741211,5017.0001220703125,-21054.7998046875,3253.800048828125,-2337.7000427246094,-917.6999664306641,2606.4999389648438,255.0,66.0,,-0.4015849235897366,-0.6489828803383447,-0.1800086166236995,True,41.0,False,24,4,20,
100,6816,232.0,False,False,0,4257.338979554137,2456.9599609375,2516.530029296875,136.11000061035156,-13905.10009765625,20939.09912109375,-7632.60009765625,-2567.5,4840.299987792969,-2445.2000427246094,0.0,-1.1143235995928034,0.9290188365987445,-2.0788843469686054,bf81d8692db,games5425898691,24.0,2548.570068359375,2382.780029296875,52.310001373291016,-22498.5009765625,3922.0999145507812,2718.0999755859375,-1219.000015258789,-2073.3999633789062,-1933.3999633789062,255.0,65.0,,0.04430680310800329,2.986914072711331,0.006605778797604882,True,69.0,False,32,False,27,,76561198039309853,enpitsu,27.0,-280.67999267578125,179.75,17.040000915527344,2678.900146484375,14562.5,4.1999998688697815,0.0,-1.0000000149011612,1588.6000061035156,255.0,128.0,False,0.016785472634154988,1.4025929507106114,0.00030004904861404827,True,16,224.0,False,False,18,,ivy,76561198010193526,16,-3758.989990234375,1596.72998046875,16.489999771118164,7217.60009765625,17852.900390625,86.70000076293945,2.0999999344348907,167.99999237060547,-107.10000038146973,255.0,110.0,,0.004807253216867577,1.181751259171937,-0.013412280894418096,True,38,32,255.0,False,6,,MyTHYQUE,4531782503231600821,9.0,3708.8798828125,-1138.1300048828125,17.0,457.00000762939453,2248.2000732421875,3.6000001430511475,-0.19999999552965164,1.0000000149011612,1420.7000732421875,255.0,255.0,,0.00944925064345272,1.2072228767444213,4.72429268006932e-05,True,41.0,False,24,4,20,
101,6879,235.0,False,False,1,9456.186602990627,-343.7200012207031,-4234.56982421875,109.41000366210938,-22894.7998046875,5737.2998046875,11350.30029296875,-2933.800048828125,4808.500061035156,-2066.4999389648438,1.0,-0.9459248351868733,-0.7747915110286304,1.3556837071542127,76561198010193526,ivy,16.0,-71.70999908447266,-4209.75,17.010000228881836,-19990.2001953125,-4901.000061035156,1.899999976158142,-0.09999999776482582,0.9000000357627869,-1.5999999642372131,134.0,128.0,,-0.00967792662120279,-0.2402013497732309,-3.549303010493416e-07,True,233.0,False,38,6,32,,4531782503231600821,MyTHYQUE,9.0,-3496.02001953125,-1756.469970703125,70.48999786376953,1295.2000427246094,-19018.399658203125,-1271.2000274658203,3146.7001342773438,49.60000038146973,-11.499999761581421,255.0,128.0,,0.7603671752721171,-1.5903387373334836,-0.005106652980021893,True,22,19.0,False,4,26,,enpitsu,76561198039309853,27,35.880001068115234,-3203.77001953125,17.040000915527344,-9768.699951171875,-11322.80029296875,4.1999998688697815,0.7000000029802322,0.7999999821186066,-1757.1000671386719,255.0,0.0,False,-0.01677086139231361,-0.821124741384668,-7.208030252340406e-05,True,18,16,198.0,False,False,,games5425898691,bf81d8692db,25.0,1608.56005859375,-3504.300048828125,17.010000228881836,12889.599609375,-5422.80029296875,2.3000000417232513,-0.7000000029802322,-0.0,2161.999969482422,255.0,255.0,,-0.009590203891154506,-2.80775804441967,6.37472708582226e-05,True,100.0,False,32,False,28,
