,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
110,7612,206,False,False,1,1221.376290350573,564.9299926757812,3964.35009765625,93.33000183105469,-8589.69970703125,-15738.699951171875,1571.1000061035156,3468.699951171875,-3498.3999633789062,-3424.7000122070312,1.0,0.4973496026324461,1.1402395080789096,2.258281887713615,76561198039309853,enpitsu,27.0,252.89999389648438,3915.800048828125,17.059999465942383,7031.5997314453125,3799.2001342773438,2.199999988079071,0.29999999329447746,-0.9000000357627869,-2216.999969482422,255.0,0.0,False,-0.01692313221714806,2.673805399555999,-1.0929844606438523e-05,True,163.3736172363322,True,8,8,False,,bf81d8692db,games5425898691,19.0,1890.9300537109375,5103.02978515625,417.0400085449219,1929.9000549316406,-18.200000524520874,273.0999946594238,5.600000023841858,1281.1000061035156,-14.800000190734863,255.0,0.0,,0.5230095138743848,3.129610262108369,1.5648312404526432,True,36.0,False,8,False,8,,Ziltrix-YT,b5af45d235b,6,870.2999877929688,4609.97998046875,17.010000228881836,-12523.199462890625,-14905.799560546875,0.0,5.099999904632568,4.699999988079071,1935.5999755859375,255.0,255.0,,-0.009569921336487104,-0.9375457170346763,0.00022034936250385484,True,194.4345461527506,True,10,4,6,,Sergichuelo,731525858441281225,10.0,666.8699951171875,3223.72998046875,385.4700012207031,-9506.500244140625,-2507.2999572753906,-2036.9999694824219,363.8999938964844,788.3000183105469,1531.1000061035156,128.0,128.0,-0.4646252341364802,1.5151987661530262,-0.7256758832162656,True,14,False,18,220.0,False,,False
111,7627,206,False,False,0,8356.211974365888,-121.37000274658203,-3180.22998046875,95.01000213623047,9337.7001953125,-3880.0,181.90000534057617,-4226.499938964844,4227.699890136719,-512.0000076293945,0.0,-0.6158093907345107,-0.3282571124779434,-1.3184159685680155,731525858441281225,Sergichuelo,10.0,-183.6999969482422,-3095.070068359375,197.77000427246094,9524.099731445312,3590.2999877929688,-4513.299865722656,346.89998626708984,-4316.700134277344,3390.4998779296875,,149.0,,0.2780672603790291,-0.8996490849421138,-0.465644674781561,True,220.0,False,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,-552.8699951171875,-3795.7099609375,17.06999969482422,3440.2999877929688,15837.5,-58.09999942779541,-128.4000015258789,155.9000015258789,-1384.2999267578125,255.0,8.0,,0.006502058354579492,1.3479208628215744,-0.003982663421490383,True,178.8391827998623,True,10,4,6,,enpitsu,76561198039309853,27,-706.2999877929688,-3600.199951171875,77.27999877929688,-9310.800170898438,18344.300537109375,2661.199951171875,-329.0999984741211,-1446.4999389648438,-280.40000915527344,255.0,0.0,,0.10294720204289923,2.801090002163338,-0.02704755826808929,True,150.8391827998623,True,8,False,8,,games5425898691,bf81d8692db,19.0,-2134.820068359375,-5102.97998046875,391.7900085449219,-6996.7999267578125,2.5,-2956.6000366210938,-3.100000023841858,-2002.1000671386719,-0.7000000029802322,255.0,65.0,0.3735710821523779,-3.1313863808411386,1.5744724701037445,False,8,False,8,36.0,False,,
112,7637,207,False,False,0,8528.100134260103,219.5,-3314.830078125,93.1500015258789,8792.100219726562,-3210.7998657226562,0.0,-2406.999969482422,5472.2998046875,-509.59999084472656,0.0,0.8172849480391112,-0.7059491176623046,3.066843469437504,731525858441281225,Sergichuelo,10.0,126.97000122070312,-2973.35009765625,60.27000045776367,7827.9998779296875,3261.0000610351562,-894.4000244140625,3826.4999389648438,-813.7000274658203,3865.8999633789062,,128.0,,-1.1134743663432012,-0.5188244562460582,-0.4843568489237044,True,220.0,False,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,-271.82000732421875,-3088.25,16.989999771118164,10691.8994140625,15320.10009765625,5.0,0.29999999329447746,0.19999999552965164,-1859.6000671386719,217.0,0.0,,0.009599614759566118,0.9016759723073406,-8.195620612688626e-05,True,129.0,False,10,4,6,,enpitsu,76561198039309853,27,-1150.4200439453125,-2814.909912109375,94.05999755859375,-11244.100341796875,19926.099853515625,-2349.199981689453,-614.5999908447266,-4667.900085449219,-2734.4000244140625,0.0,128.0,,0.9408114019581979,0.7989753387434535,-1.54422604768638,True,124.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-2431.1298828125,-5102.97998046875,238.6699981689453,-10931.800537109375,0.19999999552965164,-5839.7998046875,0.0,29.100000858306885,0.29999999329447746,255.0,128.0,0.4663575106242757,-3.1309064754957268,1.5756081124406562,False,8,False,8,14.042442952432948,True,,
113,7671,208,False,False,0,8968.735723567008,1165.4100341796875,-3588.6201171875,93.1500015258789,6259.1998291015625,-1528.0000305175781,0.0,1391.3999938964844,5833.3001708984375,-188.4000015258789,0.0,0.5119615510013764,-2.435670490060208,1.4771287865522684,731525858441281225,Sergichuelo,10.0,877.5499877929688,-3374.360107421875,17.049999237060547,-310.6999969482422,-10939.000244140625,2.5999999046325684,0.0,0.29999999329447746,-371.1000061035156,255.0,149.0,,0.016699264941828253,-1.6412768809981015,0.00030447999077140304,True,250.0,False,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,1207.8499755859375,-3000.27001953125,16.989999771118164,11891.600341796875,-188.4000015258789,4.799999892711639,-0.5999999865889549,0.0,2080.2999877929688,255.0,255.0,False,0.009542409944027021,0.013137464225269136,0.0001867673260472237,True,160.0,False,10,4,6,,enpitsu,76561198039309853,27,-2333.739990234375,-592.3200073242188,44.68000030517578,-8389.199829101562,15560.50048828125,-1.899999976158142,457.5,434.39998626708984,658.7000274658203,128.0,128.0,,0.028298569275625775,0.4824899634586619,-0.8494051951875671,True,154.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-3230.18994140625,-3709.739990234375,17.010000228881836,-475.0,14420.699462890625,2.0999999344348907,0.0,-0.7000000029802322,-49.80000019073486,255.0,128.0,0.009589775349540027,1.5967146195128359,9.3762863018395e-05,False,8,False,8,0.0,False,,
114,7711,209,False,False,0,9338.486208614788,1948.3299560546875,-3754.780029296875,102.08000183105469,7314.1998291015625,13741.099853515625,4744.599914550781,4254.89990234375,2256.4999389648438,3578.0999755859375,0.0,-0.7612567277723121,-1.8139559182701976,-0.6086300040536631,731525858441281225,Sergichuelo,10.0,1939.7900390625,-3900.3798828125,15.979999542236328,9445.800170898438,9301.900024414062,29.40000057220459,75.19999980926514,7.799999713897705,902.6999664306641,255.0,255.0,,0.019601891428985867,0.7937258346970655,-0.0038526310824590253,True,226.793746115059,True,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,1412.7900390625,-1536.5,16.989999771118164,1980.8000183105469,12694.3994140625,4.900000095367432,0.0,0.0,-2303.0999755859375,255.0,0.0,False,0.009556804875656867,1.3494322384546669,-2.764921623467108e-06,False,190.0,False,10,4,6,,enpitsu,76561198039309853,27,-2609.840087890625,498.8699951171875,17.049999237060547,7532.19970703125,3793.900146484375,2.7000001072883606,-0.7000000029802322,0.3999999910593033,0.0,255.0,128.0,,0.016599171009885234,0.46658907583484677,3.503852431464366e-05,True,154.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-3482.159912109375,-1116.6800537109375,73.16000366210938,-2302.4000549316406,18759.89990234375,-1777.4000549316406,-2429.1000366210938,-437.5,-38.69999885559082,255.0,128.0,-0.5440848952567123,1.7589002145939727,-0.018440043886323115,False,10,False,10,0.0,False,,
115,7748,211,False,False,0,8013.502406710288,2928.860107421875,-1901.780029296875,137.41000366210938,3492.3001098632812,16677.7001953125,705.5999755859375,4280.400085449219,2838.5000610351562,3101.7001342773438,0.0,0.7176849575435079,-0.35507536651770805,-0.6077773775671134,731525858441281225,Sergichuelo,10.0,2970.31005859375,-1975.0999755859375,16.540000915527344,3676.400146484375,18277.5,-110.29999732971191,-967.9000091552734,-799.8000335693359,-337.2999954223633,255.0,128.0,,0.038402236844434216,1.3713912415493477,-0.02324467682831777,True,167.0,False,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,1688.0899658203125,-108.3499984741211,16.989999771118164,-11174.100341796875,6195.7000732421875,4.900000095367432,0.19999999552965164,-0.19999999552965164,2074.2999267578125,255.0,234.0,False,0.009559565759471415,2.702452057911726,-3.8459395721998544e-05,True,190.0,False,10,4,6,,enpitsu,76561198039309853,27,-1282.280029296875,1619.8199462890625,17.049999237060547,13501.500244140625,13511.700439453125,-1.5000000596046448,0.9000000357627869,0.7999999821186066,-1526.0000610351562,255.0,0.0,,0.016767281770605467,0.7619374678463373,-0.00032184702226714716,True,72.58464543537427,True,8,False,8,,games5425898691,bf81d8692db,19.0,-3615.77001953125,1374.8599853515625,17.010000228881836,2864.5999145507812,18570.400390625,2.0999999344348907,0.3999999910593033,3.3000001311302185,-703.3999633789062,255.0,128.0,0.00958114287130348,1.3866310374052988,-4.195211901685466e-05,False,10,False,10,0.0,False,,
116,7767,212,False,False,0,7097.357651483383,3052.219970703125,-757.7999877929688,142.0800018310547,-2526.7999267578125,16956.800537109375,1794.1000366210938,619.7999954223633,2686.4999389648438,1819.6000671386719,0.0,-0.8504353373808035,2.810358911180862,1.0774259245074456,731525858441281225,Sergichuelo,10.0,3101.35009765625,-777.0,16.979999542236328,-4288.299865722656,16724.000244140625,-30.199999809265137,-177.70000457763672,78.69999885559082,1153.3000183105469,128.0,128.0,,0.01826288412098678,1.893943060765287,0.0004489268397752377,True,167.0,False,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,862.760009765625,-196.39999389648438,16.989999771118164,-12120.699462890625,-5994.5001220703125,4.600000083446503,-0.7000000029802322,-0.3999999910593033,50.300002098083496,255.0,128.0,False,0.009565503202235343,-2.6752812761772495,-9.608802118308687e-05,True,221.0,False,10,4,6,,enpitsu,76561198039309853,27,87.08000183105469,2085.9599609375,17.049999237060547,22906.39892578125,2071.9000244140625,-1.5000000596046448,2.0999999344348907,0.0,-1596.0000610351562,255.0,128.0,,0.01678645140575255,0.053937983058466386,-0.00028654797120930347,True,23.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-3398.159912109375,2605.280029296875,17.010000228881836,2503.699951171875,18565.699462890625,2.0999999344348907,0.0,0.0,3.3000001311302185,255.0,128.0,0.00960243521771294,1.4372219942934954,-2.2910924260022557e-05,True,10,False,10,31.0,False,,
117,7782,212,False,False,0,6229.070091241778,2909.330078125,208.38999938964844,136.6300048828125,-1728.2000732421875,18501.099853515625,255.20000457763672,-588.4999847412109,-401.89998626708984,2739.89990234375,0.0,-0.6936313818202877,-0.011326870021246249,-1.348197108669986,731525858441281225,Sergichuelo,10.0,2922.75,107.33999633789062,16.93000030517578,534.3000030517578,15727.80029296875,-146.99999809265137,-833.0000305175781,-1237.7999877929688,500.0,255.0,128.0,,0.023058293599087815,1.5083152611041228,-0.01057573000588096,True,160.7360777008918,True,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,134.85000610351562,-530.97998046875,16.989999771118164,-13148.199462890625,-5090.299987792969,4.600000083446503,0.09999999776482582,-0.19999999552965164,-18.09999942779541,255.0,128.0,False,0.009569932232683674,-2.7747425435132693,2.5011827725147543e-05,True,221.0,False,10,4,6,,enpitsu,76561198039309853,27,1305.4100341796875,1697.27001953125,17.049999237060547,18676.8994140625,-12311.99951171875,2.7000001072883606,1.2999999523162842,-1.0000000149011612,962.2000122070312,255.0,255.0,,0.01676992631256916,-0.5901543637751606,0.0003552677903367856,True,23.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-3249.929931640625,3703.580078125,17.010000228881836,2691.400146484375,18534.49951171875,2.0999999344348907,0.0,-0.7999999821186066,-396.89998626708984,255.0,76.0,0.009595052232012473,1.4247276731238347,-7.473255213783795e-05,True,10,False,10,31.0,False,,
118,7797,213,False,False,0,5352.892797569122,2779.679931640625,1248.6199951171875,94.4800033569336,-3408.2998657226562,19955.10009765625,649.4000244140625,-3403.5000610351562,791.8000030517578,514.7000122070312,0.0,-0.29573111337324687,1.1740043719937079,-1.5560057256835047,731525858441281225,Sergichuelo,10.0,2841.27001953125,1018.27001953125,16.969999313354492,-1730.5000305175781,20106.199951171875,12.400000095367432,16.59999966621399,-5.699999928474426,-1814.6000671386719,255.0,0.0,,0.017635969347643596,1.609670123033149,0.0003504121141337442,True,113.72158296390242,True,18,14,False,,b5af45d235b,Ziltrix-YT,6.0,-621.969970703125,-709.3599853515625,16.989999771118164,-14080.30029296875,13.799999952316284,4.600000083446503,-1.5999999642372131,0.0,465.09998321533203,252.0,213.0,False,0.00957846519444939,3.1209363709119984,0.00020859129792460233,True,221.0,False,10,4,6,,enpitsu,76561198039309853,27,2493.889892578125,1487.2099609375,46.25,20919.29931640625,3512.39990234375,3469.8001098632812,-4.4999998807907104,-0.9000000357627869,645.1000213623047,128.0,128.0,,0.01678648716431069,0.23812806999517555,-0.0003879407077910509,True,23.0,False,10,False,8,,games5425898691,bf81d8692db,19.0,-2909.760009765625,4559.3798828125,17.010000228881836,12515.50048828125,12727.80029296875,2.3000000417232513,-0.09999999776482582,0.0,-1964.7999572753906,255.0,0.0,0.009584235518943496,0.7234668475870246,2.1450631153387908e-05,True,10,False,10,255.0,False,,
119,7800,213,False,False,1,7503.028950089267,-2771.840087890625,-1405.4100341796875,101.44999694824219,-14195.999755859375,5646.6998291015625,2743.900146484375,-502.5,-808.0000305175781,-5924.000244140625,1.0,0.010936769055758171,-1.0414969339836337,-1.5689947264641173,76561198039309853,enpitsu,27.0,-2668.280029296875,-1516.510009765625,74.5999984741211,-20923.1005859375,-3513.3999633789062,3170.7998657226562,4.000000059604645,0.7999999821186066,348.1999969482422,128.0,128.0,,-0.016771205771258832,-0.28402989106438326,-0.0006267066574991328,True,23.0,False,10,8,False,,bf81d8692db,games5425898691,19.0,2773.47998046875,-4671.39990234375,17.010000228881836,-14479.49951171875,-9855.2001953125,2.3000000417232513,0.29999999329447746,-0.0,-1964.6000671386719,255.0,0.0,,-0.00956450226331198,-0.5269122877459268,2.6252222267287622e-05,True,255.0,False,10,False,10,,Ziltrix-YT,b5af45d235b,6,739.0800170898438,713.22998046875,16.989999771118164,14014.599609375,995.2999877929688,4.799999892711639,-1.0999999940395355,-0.0,1754.9000549316406,252.0,255.0,False,-0.009572646439503285,3.0515041211811607,0.00028567892501906334,True,221.0,False,10,4,6,,Sergichuelo,731525858441281225,10.0,-2839.6298828125,-1189.0799560546875,17.020000457763672,-1162.0999908447266,-20743.5009765625,3.0000001192092896,-3.4999999403953552,1.899999976158142,-1963.3000183105469,255.0,0.0,-0.016973379146361326,-1.450650828926526,8.735147554088724e-05,True,14,False,18,104.34655489203747,True,,
120,7914,217,False,False,1,6040.701592534308,-2384.340087890625,67.58000183105469,338.8800048828125,1798.5000610351562,30014.69970703125,4035.0,-137.60000228881836,5437.2998046875,1262.300033569336,1.0,-0.12391721360107066,-1.9163227139207497,-2.0367088784389678,bf81d8692db,games5425898691,19.0,-2370.8701171875,-153.0399932861328,252.5,-7275.10009765625,21678.40087890625,2473.300018310547,-4310.4998779296875,-2218.800048828125,-728.8999938964844,255.0,178.0,,0.4820123378464362,1.299576546533042,0.005496068164586848,True,160.30956576460153,True,12,11,False,,76561198039309853,enpitsu,27.0,-2529.179931640625,-333.80999755859375,17.040000915527344,1376.9000244140625,1869.6000671386719,3.799999952316284,0.5999999865889549,1.0999999940395355,84.39999580383301,255.0,128.0,,-0.017321113144833873,2.178284876561544,-0.00014411010485331592,True,1.0,False,10,False,8,,Ziltrix-YT,b5af45d235b,5,333.6199951171875,4441.22021484375,16.989999771118164,-3025.0,13123.00048828125,4.600000083446503,0.09999999776482582,-0.7999999821186066,-1.4000000059604645,255.0,128.0,,-0.009566761443421116,1.3444902896971114,7.358672768173313e-05,True,255.0,False,10,4,6,,Sergichuelo,731525858441281225,10.0,-2369.030029296875,3125.919921875,17.030000686645508,1090.999984741211,22245.400390625,5.099999904632568,-0.7999999821186066,-0.0,7.099999785423279,128.0,128.0,-0.016789853653949974,1.6190249010640914,-4.74302443020112e-07,True,14,False,18,223.0,False,,
121,8082,223,False,False,0,10024.038011827179,1314.1500244140625,-4637.35009765625,100.68000030517578,8271.300048828125,9333.699951171875,-4553.0999755859375,810.0,5115.10009765625,1750.2999877929688,0.0,-1.2592016368632946,1.0132506688323923,1.610824275899604,b5af45d235b,Ziltrix-YT,6.0,1199.4300537109375,-4745.6201171875,16.780000686645508,774.8000335693359,833.7000274658203,48.80000114440918,30.999999046325684,-8.399999737739563,730.9999847412109,255.0,255.0,,0.010888913342387702,0.6125755431571196,-0.0008849978227308321,True,221.0,False,12,6,4,,731525858441281225,Sergichuelo,10.0,1350.1500244140625,-4925.4599609375,998.3800048828125,-1834.7000122070312,1517.2000122070312,-3184.1000366210938,-2957.6998901367188,3527.7999877929688,-3009.2999267578125,128.0,255.0,True,-0.7095972286296094,-0.7371447553118005,-2.0984533207164513,True,223.0,False,22,False,18,,enpitsu,76561198039309853,27,1188.4000244140625,-3510.449951171875,17.040000915527344,-933.3999633789062,-9602.60009765625,4.4999998807907104,-0.19999999552965164,-6.200000047683716,1420.0999450683594,128.0,255.0,,0.016837295836831193,-1.6403794499267754,-0.00010508613314982819,True,62.0,False,10,False,8,,games5425898691,bf81d8692db,19.0,2446.739990234375,-1256.3499755859375,17.010000228881836,4594.599914550781,-12295.2001953125,2.0999999344348907,1.1999999731779099,-3.1999999284744263,-1803.8999938964844,255.0,102.0,0.009560696923202697,-1.2871762172765067,2.398440365287895e-05,True,12,False,12,255.0,False,,
122,8107,224,False,False,0,9603.409979684493,1970.800048828125,-4025.530029296875,94.33000183105469,6324.89990234375,5704.0997314453125,1651.9000244140625,-3992.3001098632812,4426.7999267578125,681.5000152587891,0.0,-0.9931135891409306,-2.5582049174312114,-1.2251034959831109,b5af45d235b,Ziltrix-YT,6.0,1780.3299560546875,-4259.009765625,16.979999542236328,10581.199951171875,10210.700073242188,3.6000001430511475,-1.0000000149011612,-0.5999999865889549,1466.300048828125,255.0,226.0,,0.009578785081833633,0.7940363396430149,0.00016118416125370059,True,188.66305384841016,True,12,6,4,3.0,731525858441281225,Sergichuelo,10.0,1187.969970703125,-4791.89990234375,461.44000244140625,-1834.7000122070312,1517.2000122070312,-8918.699951171875,-1485.2999877929688,2463.9999389648438,1495.5999755859375,128.0,160.0,False,-0.25292285964450817,-0.10670144505900417,-0.24515128540732603,True,223.0,False,22,False,18,,enpitsu,76561198039309853,27,1710.3599853515625,-4065.070068359375,17.040000915527344,13092.60009765625,-25.69999933242798,0.5000000074505806,-0.3999999910593033,0.09999999776482582,2336.4999389648438,255.0,128.0,,0.016724916716158986,0.059283865075007255,3.714035132555712e-05,True,21.25045173655274,True,10,False,8,,games5425898691,bf81d8692db,19.0,2395.699951171875,-2537.610107421875,17.010000228881836,383.49998474121094,-16078.399658203125,2.3000000417232513,0.0,0.3999999910593033,1779.7999572753906,255.0,255.0,0.009591919683938539,-1.503058262846105,0.00011124795053040254,True,12,False,12,234.0,False,,
