,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
10,1096,24,False,False,0,2494.390642141098,-1447.4100341796875,2707.320068359375,596.8499755859375,-1325.0999450683594,21763.30078125,5587.39990234375,2066.999969482422,1495.3999328613281,-5430.4998779296875,0.0,0.029813098611184544,-2.640983417432022,-2.5270814987878403,76561198019325819,Outer Heaven,7.0,-1486.6400146484375,2586.030029296875,446.45001220703125,-11912.900390625,19353.299560546875,3539.5001220703125,-3844.89990234375,-818.3000183105469,2195.399932861328,255.0,154.0,,-0.4439240233622483,1.2934278252376166,0.8146852915770555,True,5,False,166.26515259024922,True,6,,76561198015950686,Cool boi,7.0,-1750.219970703125,-4298.02001953125,18.31999969482422,8363.300170898438,10960.799560546875,4.1999998688697815,-0.9000000357627869,-1.1999999731779099,837.9000091552734,241.0,128.0,,0.017036355416581345,0.9867664108714331,-0.00025359295049005756,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25,-3445.2099609375,846.25,17.049999237060547,4559.800109863281,14762.19970703125,-2.0999999344348907,-0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,,0.016751581881474728,1.271208434326649,2.5875212812072175e-06,True,145.40996983487128,True,2,False,2,,games5425898691,bf81d8692db,20.0,-1582.3800048828125,2952.360107421875,414.0,6748.900146484375,-14713.499755859375,4546.9000244140625,2241.6000366210938,1897.7999877929688,-1071.3999938964844,255.0,178.0,,-0.8098562594155284,-0.8964235167945046,-0.32662225068954753,True,126.94648581935519,True,False,3,4,
11,1156,26,False,False,1,8880.25168576561,1846.18994140625,-3689.27001953125,276.17999267578125,11698.800048828125,2820.7998657226562,9990.2001953125,-5691.099853515625,1899.1999816894531,-63.00000190734863,1.0,0.5806029970500645,1.2639667142116005,-1.1169123553199558,76561198039309853,enpitsu,25.0,1801.3599853515625,-3634.8798828125,118.12000274658203,-4312.39990234375,-11064.599609375,6793.900146484375,-2.5,0.19999999552965164,33.29999923706055,128.0,128.0,,-0.015992718354617637,-1.2135887198548112,3.568287073514771e-05,True,2,2,112.0,False,4,,bf81d8692db,games5425898691,20.0,2059.3701171875,-2760.699951171875,16.6299991607666,-1714.7000122070312,-288.700008392334,20.09999990463257,251.70000076293945,125.0,-350.40000915527344,255.0,128.0,,-0.009992129487289616,-0.2877943548880663,0.018210501962691288,True,False,4,4,99.0,False,,Outer Heaven,76561198019325819,7,3293.300048828125,-4746.6298828125,407.6499938964844,5018.299865722656,5033.500061035156,-924.0000152587891,-1670.5999755859375,1661.3999938964844,-14.500000476837158,255.0,255.0,,-0.07851072820554665,2.3721224630764133,-1.5716267142804081,True,142.0,False,6,False,6,,Cool boi,76561198015950686,7.0,1214.8399658203125,1447.449951171875,18.31999969482422,4636.499938964844,-13217.60009765625,4.799999892711639,-0.7000000029802322,1.7000000178813934,1992.4000549316406,235.0,255.0,,-0.01704600739684027,-1.9505957988217213,0.0001998723791986353,True,255.0,False,False,6,6,
12,1246,30,False,False,1,8324.54050313491,3165.68994140625,-2869.14990234375,147.17999267578125,14313.399658203125,15451.700439453125,-13744.7998046875,-4338.399963378906,3902.2000122070312,-1396.3999938964844,1.0,-0.5381985906156673,1.1312228630799193,-1.3690299266383894,bf81d8692db,games5425898691,20.0,3013.679931640625,-3027.989990234375,240.5500030517578,9346.599731445312,18029.7998046875,2129.499969482422,-4774.800109863281,-1848.3000183105469,-2008.5000610351562,255.0,255.0,,0.06122714254054969,2.214080520751653,-0.6412356248614346,True,5,False,39.49330776737582,True,6,,76561198039309853,enpitsu,24.0,661.8300170898438,-4832.75,17.049999237060547,58.00000190734863,2200.800018310547,2.5,0.5999999865889549,-0.0,-11.100000143051147,255.0,128.0,False,-0.01661259160501189,1.609031324154264,2.866723349841624e-06,True,2,4,2,112.0,False,,Outer Heaven,76561198019325819,7,3083.739990234375,-1544.510009765625,782.9099731445312,-7987.80029296875,12007.099609375,-3438.5000610351562,195.10000228881836,144.60000038146973,1109.8999786376953,128.0,88.0,,0.9285473856459834,1.591288422657065,-1.227609822335686,True,142.0,False,8,False,8,,Cool boi,76561198015950686,7.0,2500.409912109375,-1043.27001953125,18.31999969482422,-6001.400146484375,8613.499755859375,5.400000214576721,-0.09999999776482582,0.5999999865889549,-2945.4998779296875,237.0,0.0,False,-0.017012092224661674,1.1178069161381525,5.690504837177579e-06,True,255.0,False,False,6,6,
13,1321,32,False,False,0,5122.581974813276,-2775.260009765625,374.5799865722656,149.74000549316406,11209.100341796875,19031.800537109375,11943.800048828125,4359.200134277344,1738.6000061035156,-3738.0999755859375,0.0,0.10841139042111611,-0.14755016060159123,-3.047314161940916,76561198015950686,Cool boi,7.0,-2825.8701171875,133.50999450683594,53.209999084472656,-3042.9000854492188,16540.30029296875,3459.5999145507812,-0.09999999776482582,-0.19999999552965164,-1.8000000715255737,230.0,128.0,,0.017051009948179038,1.7523232645497275,2.727091325114417e-05,True,6,False,180.87034853043096,True,8,,76561198019325819,Outer Heaven,7.0,-1590.6800537109375,-1235.530029296875,17.059999465942383,-7933.499755859375,-7388.699951171875,2.199999988079071,0.5000000074505806,0.19999999552965164,-2834.4000244140625,255.0,0.0,True,0.016715946395745754,-2.5192601304694535,-4.72440253717146e-05,True,False,8,8,142.0,False,,enpitsu,76561198039309853,25,-449.5,4808.18017578125,17.049999237060547,5993.900146484375,6206.300048828125,2.7000001072883606,-0.5999999865889549,0.19999999552965164,0.0,128.0,128.0,,0.01675328643383782,-2.33877759467575,-2.1503991607256946e-05,True,89.0,False,4,2,2,,games5425898691,bf81d8692db,19.0,-3438.2099609375,-1310.5799560546875,17.010000228881836,-1986.3999938964844,-14151.199951171875,2.0999999344348907,0.19999999552965164,2.0000000298023224,-62.5,255.0,128.0,,0.009594970348650575,-1.727262279624503,0.00017381607657839367,,30.0,False,False,6,6,
14,1434,37,False,False,0,2384.9781321105256,863.3499755859375,3529.780029296875,360.4599914550781,-8831.799926757812,11534.3994140625,8437.5,4769.100036621094,1042.3999786376953,3488.2000732421875,0.0,-0.742640711276731,-2.070103671916223,-0.7597468101659389,76561198019325819,Outer Heaven,7.0,962.6099853515625,3346.85009765625,237.5,7712.8997802734375,21498.5009765625,1132.9000091552734,302.90000915527344,-1116.3999938964844,294.59999084472656,255.0,208.0,False,-1.1303596540537502,2.8348074488954143,-1.2651333636430466,True,8,False,100.0,False,10,,76561198015950686,Cool boi,7.0,-2504.199951171875,-1215.81005859375,18.34000015258789,9350.700073242188,-12065.6005859375,2.199999988079071,0.0,0.19999999552965164,2046.0000610351562,253.0,255.0,False,0.017063667794038406,-0.8433393193489254,3.816539231817872e-05,True,False,10,10,174.0,False,,enpitsu,76561198039309853,25,857.0399780273438,3664.06005859375,201.5,2259.499969482422,-15951.700439453125,-803.8999938964844,2233.3999633789062,-2822.5,-935.9999847412109,128.0,128.0,False,-0.46293029058471263,-1.330745778665981,-0.9931649533297868,True,40.0,False,6,2,4,,games5425898691,bf81d8692db,20.0,555.6599731445312,517.97998046875,87.75,5281.5997314453125,21372.7001953125,-676.1000061035156,-4171.600036621094,-507.2999954223633,188.1999969482422,255.0,128.0,,-1.0852748794490565,1.4515251971375844,0.23402246431606785,True,91.0,False,False,10,10,
15,1435,37,False,False,1,8849.662919092641,-848.47998046875,-3536.02001953125,382.5299987792969,9588.400268554688,1699.1000366210938,17855.30029296875,891.5000152587891,445.6999969482422,2439.600067138672,1.0,0.7523177408436442,2.0419507231167646,-0.7413401540729949,76561198039309853,enpitsu,25.0,-871.760009765625,-3559.02001953125,194.36000061035156,-2164.4000244140625,15560.799560546875,-1278.3999633789062,-320.0,2476.0000610351562,-781.1000061035156,128.0,128.0,False,0.4119485458493708,1.4718426373955265,-0.7891472978279035,True,4,2,40.0,False,6,,bf81d8692db,games5425898691,20.0,-555.6599731445312,-517.97998046875,87.75,-5281.5997314453125,-21372.7001953125,-676.1000061035156,4171.600036621094,507.2999954223633,188.1999969482422,255.0,128.0,,1.0852748794490565,-1.4515251971375844,0.23402246431606785,True,False,10,10,91.0,False,,Outer Heaven,76561198019325819,7,-1028.97998046875,-3517.2900390625,241.5,-8129.000244140625,-19753.199462890625,3.6000001430511475,-1125.2999877929688,1078.0000305175781,4448.299865722656,255.0,235.0,False,1.0418460476475313,2.98171688647471,-1.4433633154459822,True,100.0,False,10,False,8,,Cool boi,76561198015950686,7.0,2504.199951171875,1215.81005859375,18.34000015258789,-9350.700073242188,12065.6005859375,2.199999988079071,-0.0,-0.19999999552965164,2046.0000610351562,253.0,255.0,False,-0.017063667794038406,0.8433393193489254,3.816539231817872e-05,True,174.0,False,False,10,10,
16,1507,39,False,False,1,8290.661755764146,1223.52001953125,-3144.18994140625,405.2900085449219,22308.798828125,542.0999908447266,1829.7999572753906,2939.89990234375,-4400.199890136719,1131.8000030517578,1.0,-0.4975674203119587,-1.328162140603755,0.8778002307178616,76561198039309853,enpitsu,25.0,1076.3599853515625,-3156.2099609375,204.7100067138672,16703.199462890625,-1108.0999755859375,8.700000047683716,447.09999084472656,4245.400085449219,-521.6999816894531,128.0,128.0,False,0.1362052881253171,-2.5454889454558636,-0.004540257205434409,True,4,2,73.0,False,8,,bf81d8692db,games5425898691,20.0,1035.800048828125,-3162.89990234375,248.42999267578125,15334.69970703125,2662.6998901367188,4995.4998779296875,-3995.4000854492188,3685.1998901367188,839.8000335693359,255.0,38.0,,0.6181871529024918,2.1288510604876456,-0.09058048634623879,True,False,12,11,40.881961268763405,True,,Outer Heaven,76561198019325819,7,-1667.1700439453125,-4236.7001953125,17.059999465942383,-4585.299987792969,10804.49951171875,1.899999976158142,-0.0,-0.0,-1681.4999389648438,255.0,0.0,False,-0.016713029101201458,1.1689763965556106,-0.00032581387058868306,True,130.0,False,10,False,8,,Cool boi,76561198015950686,7.0,2923.989990234375,658.719970703125,18.34000015258789,13295.30029296875,-51.90000057220459,2.3000000417232513,1.0999999940395355,-0.0,-2073.699951171875,255.0,0.0,False,-0.01703287604202302,-3.09401906325476,-0.0001516073973621894,True,174.0,False,False,10,10,
17,1666,45,False,False,0,3358.484305178641,-3665.919921875,3240.800048828125,143.2100067138672,11954.89990234375,18699.49951171875,-4089.7000122070312,124.20000076293945,530.0,-5975.2001953125,0.0,-0.6055173739509254,1.1897876943079404,-1.581320461837141,76561198019325819,Outer Heaven,7.0,-3794.860107421875,3177.89990234375,188.55999755859375,-10108.900146484375,19423.299560546875,-190.40000915527344,-5297.9998779296875,1391.3999938964844,494.90001678466797,255.0,21.0,False,0.518909688767712,2.806260374575446,1.6411307283916587,True,11,False,61.18867974383858,True,14,,76561198015950686,Cool boi,7.0,-3366.409912109375,1757.1800537109375,18.34000015258789,9137.39990234375,6884.7998046875,2.0999999344348907,4.799999892711639,3.100000023841858,-1957.7000427246094,240.0,126.0,False,0.01701065389510081,0.5558394338805916,0.00013507887913445266,True,False,10,10,255.0,False,,enpitsu,76561198039309853,24,-1375.9000244140625,4534.7001953125,17.059999465942383,5091.099853515625,3415.0,1.1999999731779099,-0.7000000029802322,0.3999999910593033,0.0,0.0,128.0,False,0.01699004776462059,-2.550769535973225,-3.458215267236339e-05,True,220.0,False,8,2,4,,games5425898691,bf81d8692db,19.0,-1763.77001953125,4279.2900390625,17.0,11419.200439453125,-906.2000274658203,3.6000001430511475,-0.09999999776482582,0.09999999776482582,2255.8999633789062,128.0,255.0,,0.009630172495315493,-0.0157693439346411,1.5782541856042717e-05,True,86.0,False,False,12,12,
18,1718,47,False,False,1,10037.871415187032,2175.580078125,-4815.97998046875,588.1199951171875,16644.49951171875,16815.799560546875,1480.8000183105469,2111.0000610351562,1227.699966430664,5480.4998779296875,1.0,0.6800861306295759,1.2733387971728316,0.46018450311123843,bf81d8692db,games5425898691,19.0,1970.31005859375,-4988.60986328125,584.6500244140625,13765.699462890625,6239.7998046875,2968.2000732421875,-1363.5000610351562,530.9000015258789,-5301.6998291015625,255.0,184.0,,0.19595287725067254,-2.4646813219144557,-1.702170044650404,True,13,False,86.0,False,14,,76561198039309853,enpitsu,24.0,84.36000061035156,-5182.6298828125,17.059999465942383,3458.2998657226562,1950.2999877929688,1.2999999523162842,-0.7000000029802322,0.29999999329447746,0.0,255.0,128.0,False,-0.016527740541394616,2.62810021452196,3.880545486595518e-05,True,2,8,4,220.0,False,,Outer Heaven,76561198019325819,7,3195.610107421875,-4843.64013671875,633.7899780273438,-7637.5,-7373.0999755859375,1931.6000366210938,693.4999847412109,-688.1999969482422,-618.1000137329102,255.0,0.0,False,0.22761830646767517,-0.7881636131211481,1.5628927153365653,True,30.0,False,14,False,12,,Cool boi,76561198015950686,7.0,1288.4000244140625,-1138.3199462890625,18.34000015258789,-3766.199951171875,12710.699462890625,2.3999999463558197,-0.0,-0.0,-2268.800048828125,224.0,0.0,False,-0.01703187051440047,1.3529290355526455,-9.97774709713682e-06,True,255.0,False,False,10,10,
19,1780,49,False,False,0,3795.9807184158826,-3033.5400390625,2003.06005859375,203.5800018310547,-4886.300048828125,18400.2001953125,7962.0001220703125,4728.299865722656,3603.5000610351562,-810.5999755859375,0.0,0.47200996163932146,-2.4560304938014164,1.3301863836663272,76561198015950686,Cool boi,7.0,-2942.7099609375,1818.6400146484375,125.52999877929688,-7472.9998779296875,10371.600341796875,966.8000030517578,-3291.400146484375,4405.799865722656,-69.00000095367432,0.0,0.0,False,0.012639725240163872,2.2151417768707584,1.5687492235307208,True,10,False,255.0,False,12,,76561198019325819,Outer Heaven,7.0,-2873.47998046875,3983.780029296875,17.059999465942383,-6381.7999267578125,-10936.99951171875,1.1999999731779099,-0.5999999865889549,-1.1999999731779099,233.29999923706055,255.0,128.0,False,0.01673427509842688,-2.0741759918897644,-0.00020664355193264743,True,False,14,12,30.0,False,,enpitsu,76561198039309853,24,-32.31999969482422,5529.740234375,23.989999771118164,395.60001373291016,494.00001525878906,20.09999990463257,-1.0999999940395355,0.9000000357627869,-0.7999999821186066,255.0,128.0,False,0.04740461710345873,-2.2351083069289177,-0.02432189524966599,True,220.0,False,8,2,4,,games5425898691,bf81d8692db,20.0,-3811.64990234375,4172.0400390625,130.47999572753906,3405.1998901367188,4095.5999755859375,548.4000015258789,-705.8000183105469,1112.3999786376953,-1055.5999755859375,255.0,0.0,,-0.19713534178098313,0.9606191664976336,0.9848525041383197,True,86.0,False,False,14,14,
20,1846,52,False,False,1,9245.270989587078,2459.659912109375,-3972.080078125,113.05000305175781,6289.1998291015625,26848.5009765625,7134.69970703125,-774.8000335693359,-405.6999969482422,4978.900146484375,1.0,-0.012302800666414874,2.6483391567636443,-0.12361259233101102,bf81d8692db,games5425898691,19.0,2385.409912109375,-4144.1298828125,75.9000015258789,6847.7001953125,10406.300048828125,2541.9000244140625,-2677.9998779296875,4614.89990234375,1334.2999267578125,255.0,128.0,,-0.3220636824478684,2.175583195950551,0.13214026546576313,True,15,False,86.0,False,16,,76561198039309853,enpitsu,24.0,543.9600219726562,-5145.009765625,17.049999237060547,956.9999694824219,713.8999938964844,2.5,-0.0,0.3999999910593033,0.0,128.0,128.0,False,-0.01650736339119008,2.500644071663988,-1.7629423981059683e-05,True,2,8,4,220.0,False,,Outer Heaven,76561198019325819,7,966.2000122070312,-2036.81005859375,17.059999465942383,-11119.000244140625,-1442.4000549316406,3.100000023841858,-0.09999999776482582,0.29999999329447746,3336.0000610351562,255.0,255.0,False,-0.016729476441131326,-0.8004249493446413,4.2144141503165205e-05,True,61.0,False,14,False,12,,Cool boi,76561198015950686,7.0,2612.719970703125,-3947.719970703125,168.6300048828125,-7680.7000732421875,-18450.899658203125,62.800002098083496,3964.5001220703125,3806.099853515625,212.5,128.0,128.0,False,-0.03795501829113834,-0.7680715667687514,-1.3439217010180198,True,201.0,False,False,11,14,
21,1984,57,False,False,1,1383.2686158140482,2273.60009765625,5014.89990234375,187.0399932861328,-10262.7001953125,-4312.699890136719,4082.9000854492188,-2849.2999267578125,2008.0000305175781,-4883.500061035156,1.0,0.13757307763396207,2.751776001035147,1.8745082611551276,bf81d8692db,games5425898691,20.0,2356.6298828125,4962.830078125,172.42999267578125,-3661.099853515625,4104.5001220703125,1295.2999877929688,3173.5000610351562,1821.9000244140625,4105.899963378906,255.0,0.0,,0.4869590670580499,2.4277473560458964,1.6311675566778556,True,16,False,192.0,False,18,,76561198039309853,enpitsu,24.0,-896.969970703125,2791.179931640625,17.049999237060547,736.9999694824219,16260.899658203125,2.5,-0.0,-0.9000000357627869,-111.19999885559082,128.0,0.0,,-0.0168564178326989,1.6288374666100711,0.00011366572368829587,True,2,8,4,161.0,False,,Outer Heaven,76561198019325819,7,2601.43994140625,4890.0498046875,17.040000915527344,-20200.400390625,9307.7001953125,4.1999998688697815,-0.19999999552965164,-0.0,2058.300018310547,255.0,255.0,False,-0.01676770734305185,0.3515936706010868,-2.5108422011397928e-05,True,229.0,False,16,False,14,,Cool boi,76561198015950686,7.0,3630.5400390625,1143.260009765625,18.34000015258789,-2252.5999450683594,21909.29931640625,2.199999988079071,0.09999999776482582,-1.1999999731779099,1817.2000122070312,224.0,255.0,False,-0.017064464716784,1.4103290699659576,0.0001474349759455256,True,236.0,False,False,14,16,
22,2064,59,False,False,0,9241.816676882805,231.42999267578125,-4032.7900390625,118.94999694824219,10884.599609375,9420.999755859375,1663.9999389648438,2455.800018310547,132.5,-2056.4999389648438,0.0,1.0836121923468773,1.3273462583241598,2.8281024165268507,76561198015950686,Cool boi,7.0,153.08999633789062,-4164.7099609375,18.09000015258789,8214.400024414062,8697.39990234375,24.100000858306885,157.5,155.79999923706055,-1246.2000274658203,255.0,99.0,False,0.016918588124894468,0.8228866948549437,-0.01666320730223394,True,14,False,251.6711914667519,True,16,,76561198019325819,Outer Heaven,7.0,-853.0700073242188,-4546.58984375,17.049999237060547,6044.89990234375,2768.699951171875,2.5,-1.2999999523162842,-0.3999999910593033,-109.60000038146973,255.0,128.0,False,0.016624879531029913,0.4180384704476025,0.00016786024509075963,True,False,18,16,229.0,False,,enpitsu,76561198039309853,24,-1905.780029296875,-4745.1298828125,17.139999389648438,-5797.2998046875,2671.6000366210938,-464.0999984741211,-948.3999633789062,827.3000335693359,-3648.2000732421875,255.0,0.0,,0.00048161432405434743,2.4897056225953893,-0.016147853638498005,True,164.0,False,10,2,6,,games5425898691,bf81d8692db,20.0,-864.4199829101562,-4128.77978515625,16.989999771118164,15071.800537109375,10321.099853515625,2.3000000417232513,1.2999999523162842,0.9000000357627869,-1315.8999633789062,255.0,44.0,,0.009597532249728393,0.5736416835823709,-0.00017832988263279066,True,97.85388387403181,True,False,16,18,
23,2087,60,False,False,0,8622.975558777658,1172.8699951171875,-3231.110107421875,119.16999816894531,14197.5,11031.199951171875,57.39999771118164,121.80000305175781,191.49999618530273,-937.7999877929688,0.0,-0.1530653110073047,0.21125903896458048,-2.3336444684935573,76561198015950686,Cool boi,7.0,1050.739990234375,-3297.610107421875,18.1200008392334,12995.0,11859.3994140625,-12.799999713897705,-74.00000095367432,29.40000057220459,-994.4000244140625,255.0,0.0,False,0.024078909049946483,0.7350009098509425,0.0006276887833292714,True,14,False,201.36514408357684,True,16,,76561198019325819,Outer Heaven,7.0,-151.6999969482422,-4228.740234375,17.049999237060547,9828.499755859375,6066.500244140625,3.1999999284744263,-1.1999999731779099,-0.29999999329447746,1969.1000366210938,255.0,255.0,False,0.016693707237011583,0.5670695403304625,0.00027340424288636395,True,False,18,16,229.0,False,,enpitsu,76561198039309853,24,-1714.8399658203125,-4068.080078125,17.059999465942383,10626.199951171875,9591.799926757812,-4.1999998688697815,-1.0999999940395355,-0.7999999821186066,-89.49999809265137,255.0,128.0,,0.0167773308525849,0.7240621599793422,7.175170665909575e-05,True,107.7367483492821,True,10,2,6,,games5425898691,bf81d8692db,20.0,750.8699951171875,-3281.77001953125,16.989999771118164,21015.6005859375,9345.700073242188,2.199999988079071,0.0,0.0,-4.000000059604645,255.0,128.0,,0.009588226686040514,0.4179391080568883,9.40324332652682e-06,True,26.010967644312032,True,False,16,18,
24,2089,60,False,False,0,8551.779925331992,1315.5899658203125,-3120.860107421875,117.01000213623047,14954.300537109375,11143.499755859375,-41.10000133514404,-289.20000076293945,-96.40000343322754,-537.7999877929688,0.0,-0.1400589406775521,0.12297523136936546,-2.325811249551673,76561198015950686,Cool boi,7.0,1165.1500244140625,-3200.419921875,18.209999084472656,14288.900146484375,11542.60009765625,15.0,32.10000038146973,-35.59999942779541,-677.6000213623047,255.0,128.0,False,0.01973175452186646,0.6433371633753286,0.00022358294032275648,True,14,False,195.11082133682828,True,16,,76561198019325819,Outer Heaven,7.0,-73.5199966430664,-4171.259765625,17.049999237060547,8924.7998046875,7605.9002685546875,3.1999999284744263,-1.0000000149011612,-0.7000000029802322,2247.100067138672,255.0,255.0,False,0.016720473877641327,0.7462623091644427,0.00013214927560602097,True,False,18,16,229.0,False,,enpitsu,76561198039309853,25,-1622.8800048828125,-3986.2900390625,17.059999465942383,11350.6005859375,10018.599853515625,-4.1999998688697815,-0.5000000074505806,-0.29999999329447746,-25.899999141693115,255.0,128.0,,0.016777441175882805,0.7200597466143543,3.8175668824083837e-05,True,101.48242560253352,True,10,2,6,,games5425898691,bf81d8692db,20.0,891.510009765625,-3219.2900390625,16.989999771118164,21020.0,9335.700073242188,2.199999988079071,0.0,0.0,-1.4000000059604645,255.0,128.0,,0.009588227557580462,0.41778468351640946,8.66283846083966e-06,True,19.756644897563465,True,False,16,18,
25,2096,61,False,False,1,3460.6139625756637,-1692.0999755859375,2842.699951171875,97.0999984741211,-22209.09912109375,-14183.699951171875,1286.6999816894531,1119.8999786376953,858.0000305175781,1452.8999328613281,1.0,0.16594229067628544,-0.017326597291034484,-2.4073353801372637,bf81d8692db,games5425898691,20.0,-1415.75,2982.56005859375,16.989999771118164,-21180.80078125,-8965.0,0.5999999865889549,-30.0,-18.09999942779541,-1469.7999572753906,255.0,41.0,,-0.009393486869012771,-0.36945629523988494,-0.0011919149212753384,True,16,False,0.0,True,18,,76561198039309853,enpitsu,25.0,1314.3299560546875,3715.60009765625,17.059999465942383,-13115.799560546875,-11737.19970703125,-3.8999998569488525,-4.600000083446503,-4.000000059604645,487.00000762939453,255.0,128.0,,-0.016789836173594523,-0.7246971001278862,0.0001049060753259611,True,2,10,6,79.52941933754956,True,,Outer Heaven,76561198019325819,7,-86.30000305175781,3926.050048828125,17.049999237060547,-3523.699951171875,-11429.599609375,3.1999999284744263,-0.0,-0.0,2368.800048828125,255.0,255.0,False,-0.016724400398579767,-1.3309671435511368,2.126942243157787e-05,True,229.0,False,18,False,16,,Cool boi,76561198015950686,7.0,,,,,,,,,,,,,,,,True,,,,,,
26,2183,64,False,False,1,7167.0272318794405,-3919.889892578125,-167.8699951171875,1114.3599853515625,-2057.2999572753906,11162.5,2932.9000854492188,2083.699951171875,-4080.8999633789062,3873.3999633789062,1.0,-0.4613031792869225,2.763952715760469,-0.8462027503710176,bf81d8692db,games5425898691,19.0,-3894.89990234375,-310.3900146484375,1029.7900390625,11225.699462890625,8160.999755859375,4243.699951171875,-1081.2000274658203,5202.1002197265625,1420.7000732421875,255.0,0.0,,0.21924760446251668,1.4273976060069151,2.1024413289768473,True,17,False,255.0,False,20,,76561198039309853,enpitsu,25.0,-2489.639892578125,-1309.5899658203125,17.059999465942383,9949.400024414062,-17203.199462890625,2.3999999463558197,-0.5999999865889549,0.5000000074505806,2880.4000854492188,255.0,255.0,False,-0.016794544894377567,-2.262192700220936,0.00020192570013007112,True,2,10,6,56.0,False,,Outer Heaven,76561198019325819,7,-2551.889892578125,1782.6600341796875,17.049999237060547,-2232.4000549316406,-1460.8999633789062,2.5,-1.7000000178813934,3.100000023841858,0.0,128.0,128.0,,-0.017216084115892545,-0.5794650131840942,1.5270471771287825e-05,True,255.0,False,18,False,16,,Cool boi,76561198015950686,7.0,2304.0,4607.68017578125,17.530000686645508,-0.0,-0.5000000074505806,-25.09999990463257,4.900000095367432,-0.0,0.0,,,,-0.015640476848046186,-1.5708266591244988,7.80800079694639e-06,True,85.0,False,False,False,False,
27,2248,66,False,False,0,8682.038654177926,3777.27001953125,-2176.989990234375,99.76000213623047,10079.89990234375,5538.2000732421875,-1837.1000671386719,-2392.7000427246094,-265.3000068664551,5495.8001708984375,0.0,-0.5333208415559269,-1.4721287663342986,-1.7111962029190644,76561198019325819,Outer Heaven,7.0,3644.780029296875,-2242.239990234375,17.049999237060547,11284.100341796875,-5364.0997314453125,2.0000000298023224,-2.5999999046325684,1.5999999642372131,510.2000045776367,191.0,128.0,,0.016718968013730486,-0.4168137406572599,-7.829847119298086e-05,True,16,False,232.0,False,18,,76561198015950686,Cool boi,7.0,-309.1700134277344,-4233.5400390625,18.329999923706055,13928.900146484375,-244.3000030517578,3.0000001192092896,-0.5999999865889549,0.5999999865889549,0.0,254.0,128.0,,0.016978726193043126,-0.017560576447655175,5.053684523622068e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25,2612.030029296875,804.0599975585938,17.059999465942383,9697.60009765625,-7363.599853515625,1.1999999731779099,-1.0000000149011612,0.7000000029802322,-413.69998931884766,255.0,128.0,False,0.016723278196284663,-0.6899346496920774,0.00029084947322261515,True,87.0,False,10,2,6,,games5425898691,bf81d8692db,19.0,1318.530029296875,-1417.27001953125,31.280000686645508,-9444.400024414062,-7595.0,-3668.2000732421875,4370.10009765625,2292.100067138672,-2428.3999633789062,255.0,0.0,,-0.4278729478305311,-2.0701718214171563,0.29070906369962757,True,255.0,False,False,18,20,
