,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
93,6692,182,False,False,1,6236.36355072665,-2558.820068359375,-51.959999084472656,93.13999938964844,144.7000026702881,-2572.60009765625,0.0,2819.2999267578125,158.59999656677246,-379.0999984741211,1.0,0.8520669319298105,1.666763301199526,-3.0597205829833642,7621819524963697921,Loufiacre,8.0,-2552.669921875,-292.9200134277344,89.56999969482422,-1940.0999450683594,-6029.4000244140625,-156.99999809265137,-4054.89990234375,3623.3999633789062,-823.0000305175781,255.0,128.0,,-0.12062272167414094,0.5692535653701469,-2.912001646172844,True,6,5,89.0,False,False,,2665120328272868976,momogalexp,8.0,1260.56005859375,39.65999984741211,128.47000122070312,15241.099853515625,-2196.9000244140625,-165.9000015258789,804.1000366210938,5440.8001708984375,-2.5,255.0,128.0,,-0.6436431800839343,0.1463759171845498,-3.1409727294232597,True,31.0,False,6,5,False,,enpitsu,76561198039309853,27,-2943.280029296875,363.0299987792969,95.30999755859375,-16775.699462890625,-763.3000183105469,-146.19999885559082,-2693.2998657226562,-4757.699890136719,-599.5000076293945,128.0,255.0,,0.6060262837907825,-1.216251245717109,-1.811081447160885,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,17.0,-2724.830078125,44.560001373291016,139.27000427246094,-2973.900146484375,-4219.5001220703125,-156.09999656677246,4536.400146484375,-2181.6000366210938,2215.8999633789062,255.0,128.0,-0.006051281123551365,2.958887786911414,2.498460668128094,True,203.0,False,3,4,False,,
94,6694,182,False,False,1,6253.528156953174,-2557.6201171875,-73.36000061035156,93.13999938964844,143.90000343322754,-2567.60009765625,0.0,2813.800048828125,157.70000457763672,-379.0999984741211,1.0,1.0825131519442284,1.76736081793506,-2.9766608325627755,7621819524963697921,Loufiacre,8.0,-2569.0400390625,-343.0199890136719,88.2699966430664,-1985.3999328613281,-5998.599853515625,-155.50000190734863,-4059.89990234375,3610.7998657226562,-853.6000061035156,249.0,134.0,,-0.03324978819903591,0.6217387529631544,-2.277425011922414,True,6,5,89.0,False,False,,2665120328272868976,momogalexp,8.0,1412.6500244140625,17.729999542236328,126.86000061035156,15179.300537109375,-2187.4000549316406,-156.09999656677246,804.1000366210938,5440.9002685546875,-2.5,255.0,128.0,,0.07983257696795705,0.14676453492595307,-3.1410964726664155,True,31.0,False,6,5,False,,enpitsu,76561198039309853,27,-3111.169921875,355.1499938964844,92.66999816894531,-16805.699462890625,-807.6000213623047,-502.7000045776367,-1581.9000244140625,-4070.5999755859375,-585.6000137329102,128.0,255.0,,0.5399115432463595,-0.7534534505804711,-1.117181490825467,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,17.0,-2749.360107421875,9.460000038146973,137.97000122070312,-2921.0000610351562,-4204.5001220703125,-150.600004196167,4538.500061035156,-2187.2000122070312,2206.199951171875,255.0,128.0,0.3674214146334223,2.7855840080123175,2.9236631550050265,True,203.0,False,3,4,False,,
95,6724,183,False,False,1,6470.103799613417,-2540.6201171875,-341.9599914550781,95.6500015258789,6695.3997802734375,10181.400146484375,4594.800109863281,3661.9000244140625,19.09999966621399,-786.3999938964844,1.0,-0.992104977480584,-1.4087729249894083,-0.3693437122685261,7621819524963697921,Loufiacre,8.0,-2621.239990234375,-486.7300109863281,16.56999969482422,1407.1000671386719,7753.699951171875,-507.7000045776367,992.5,1621.4999389648438,-2483.3999633789062,255.0,0.0,,-0.003395308162520244,1.733873211412139,0.014381742205694518,True,6,6,79.62538499473244,True,False,,2665120328272868976,momogalexp,8.0,3049.47998046875,-91.19999694824219,17.010000228881836,14635.899658203125,3408.3999633789062,3.8999998569488525,-1.7000000178813934,-0.5999999865889549,47.39999771118164,255.0,,,-0.009612920270009546,2.906204761871695,6.645358583412299e-05,True,31.0,False,6,6,False,,enpitsu,76561198039309853,27,-3871.97998046875,266.9700012207031,22.809999465942383,2673.2998657226562,-4412.0001220703125,-379.90001678466797,299.50000762939453,-940.5999755859375,-114.70000267028809,255.0,255.0,,-0.07869720773090565,-2.133450295102142,-0.14139857581366957,True,4,False,4,,False,,games5425898691,bf81d8692db,17.0,-2874.25,-367.4200134277344,16.989999771118164,6151.400146484375,-448.80001068115234,3.100000023841858,-8.600000143051147,2.0999999344348907,45.0,255.0,,-0.009399421073309789,-3.0791064813438096,0.0004241015026511585,True,193.62538499473246,True,4,4,False,,
96,6747,184,False,True,1,5462.591768018514,-1987.3399658203125,500.3599853515625,251.94000244140625,10049.000244140625,19365.899658203125,4974.100036621094,3704.2001342773438,-350.2000045776367,-414.70001220703125,1.0,0.912185060849897,1.9938468121563215,-2.7873371434677945,7621819524963697921,Loufiacre,8.0,-2026.5,374.6199951171875,136.58999633789062,10676.400146484375,14891.99951171875,2551.4999389648438,-3328.5000610351562,-679.4000244140625,1453.0999755859375,255.0,140.0,,0.23670116498137922,2.019755951542679,-0.04658731721289628,True,8,7,0.0,False,False,,2665120328272868976,momogalexp,8.0,3812.10009765625,496.7799987792969,17.299999237060547,-5050.199890136719,9575.399780273438,-147.7999973297119,-100.60000419616699,588.1999969482422,2600.4998779296875,255.0,255.0,False,-0.01994558326373561,0.9823992113858556,-0.02257005914964637,True,239.27769477649403,True,6,6,False,,enpitsu,76561198039309853,27,-3253.010009765625,236.50999450683594,17.059999465942383,9565.599975585938,8606.500244140625,-2.8999999165534973,-0.29999999329447746,-0.0,2350.0999450683594,255.0,128.0,,-0.01671709398332363,2.348484874418703,1.0826489844340647e-05,True,4,False,4,204.8364044133053,True,,games5425898691,bf81d8692db,17.0,-2167.780029296875,61.97999954223633,16.989999771118164,7131.7999267578125,13802.2998046875,2.3000000417232513,-0.0,-0.19999999552965164,1592.5,255.0,224.0,-0.009596938548402182,2.0103103988750264,9.217145412578225e-05,True,121.51816767005508,True,4,4,False,,
97,6811,186,False,False,0,9824.897601405135,-202.1999969482422,-4660.3701171875,212.9199981689453,-20395.0,-10609.200439453125,2515.0,5341.5997314453125,-2315.500030517578,-61.10000133514404,0.0,1.1573861469760505,1.5672469529480526,1.1461710301292078,bf81d8692db,games5425898691,18.0,-30.31999969482422,-4701.7099609375,174.47999572753906,-14765.899658203125,-12560.2001953125,2541.199951171875,-5177.39990234375,-1684.2999267578125,778.7999725341797,255.0,0.0,,0.2714290199474483,3.0566984843825886,0.5853736166314706,True,6,5,11.0,False,False,,76561198039309853,enpitsu,27.0,517.4099731445312,-4169.1298828125,17.059999465942383,-11680.50048828125,-17010.799560546875,1.1999999731779099,0.29999999329447746,-0.3999999910593033,0.0,128.0,128.0,,0.01681790781204863,-2.172522962636178,-1.7848542427328534e-05,True,123.0,False,4,4,False,,momogalexp,2665120328272868976,8,-1238.530029296875,-1041.3699951171875,16.989999771118164,-2740.7000732421875,13857.7001953125,4.799999892711639,-0.29999999329447746,0.0,2144.7000122070312,255.0,255.0,False,0.009563563954523315,1.833168443011888,1.5174848689715138e-05,True,6,False,6,184.0,False,,Loufiacre,7621819524963697921,8.0,-744.02001953125,-3573.179931640625,17.010000228881836,-16036.600341796875,-13403.599853515625,1.899999976158142,0.0,0.0,-1.1999999731779099,255.0,128.0,0.009591083109549316,-2.4455696811578336,-4.058159574591341e-06,True,7.0,False,8,8,False,,
98,6887,189,False,False,0,9390.21044563443,-3857.260009765625,-3771.06005859375,98.44000244140625,-12801.199951171875,17654.69970703125,2687.7999877929688,-2126.199951171875,-524.5000076293945,-5585.999755859375,0.0,0.6268130830579398,2.5715173698381038,-0.9715210339573336,76561198039309853,enpitsu,27.0,-3861.77001953125,-3909.830078125,34.369998931884766,-18945.50048828125,9497.000122070312,4302.300109863281,-2198.9999389648438,5022.0001220703125,-439.00001525878906,255.0,0.0,False,-0.24010726070660116,2.6835191187298233,0.3242194610300938,True,4,4,202.2981591660489,True,False,,bf81d8692db,games5425898691,18.0,-282.7699890136719,-5360.27001953125,17.56999969482422,5701.099853515625,10912.39990234375,-288.0999946594238,535.9999847412109,-63.29999923706055,-161.70000076293945,255.0,128.0,,0.032528169031513,1.0724381848428117,-0.011151820347414583,True,11.0,False,6,6,False,,momogalexp,2665120328272868976,8,-4080.469970703125,-535.2000122070312,250.05999755859375,-778.0000305175781,7028.599853515625,9355.900268554688,-2323.5000610351562,2944.5001220703125,424.59999084472656,255.0,0.0,False,-0.9216497735673511,1.6158143899163964,1.490695678387714,True,6,False,6,176.0,False,,Loufiacre,7621819524963697921,8.0,-3237.77001953125,-259.17999267578125,112.68000030517578,-2367.7999877929688,22763.5009765625,-167.60000228881836,-5350.4998779296875,-1271.500015258789,71.79999828338623,255.0,128.0,0.9704855310852126,-1.3565975145610758,3.1183705017655114,False,0.0,False,9,10,False,,
99,6950,191,False,True,0,5197.081092336428,-3288.0400390625,526.1300048828125,222.1300048828125,15488.599853515625,22708.00048828125,3158.9999389648438,-3098.800048828125,-2089.2999267578125,-2347.5999450683594,0.0,1.3241692492623747,1.1381531554119069,-2.473196547989774,76561198039309853,enpitsu,27.0,-3328.6201171875,545.8499755859375,95.0,10661.400146484375,19338.599853515625,-6.000000238418579,-1291.1000061035156,2209.499969482422,500.09998321533203,255.0,0.0,False,0.7476782167796956,1.3062493735763165,0.7785058323846057,True,6,5,161.0,False,False,,bf81d8692db,games5425898691,17.0,2015.300048828125,-3958.489990234375,17.010000228881836,15312.60009765625,-4193.900146484375,2.0000000298023224,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009603808078216116,-0.2673508526688986,5.302025399130896e-05,True,0.0,False,6,6,False,,momogalexp,2665120328272868976,8,-4046.72998046875,202.02000427246094,136.00999450683594,4730.5999755859375,15242.7001953125,-8568.699951171875,406.19998931884766,-4543.599853515625,354.59999084472656,255.0,128.0,False,0.4749210411120843,1.274039167166571,0.9866350253333294,True,6,False,6,94.54552267700114,True,,Loufiacre,7621819524963697921,8.0,-3071.360107421875,4169.81005859375,17.010000228881836,10470.6005859375,3093.2000732421875,2.0999999344348907,2.0999999344348907,0.29999999329447746,-761.6000366210938,255.0,128.0,0.009556298210171931,0.22878406937218917,0.0002454012652040317,True,255.0,False,10,10,False,,
100,6987,193,False,False,1,8576.446056927014,1210.43994140625,-3430.679931640625,139.22999572753906,-14653.199462890625,20942.2998046875,8673.300170898438,5158.800048828125,-874.0000152587891,2936.300048828125,1.0,-1.133476846711971,-3.115235743315036,-0.6933090370368912,7621819524963697921,Loufiacre,8.0,1288.0,-3661.050048828125,87.41000366210938,-10115.499877929688,19350.2001953125,2642.0999145507812,-3887.9998779296875,3861.400146484375,-471.5999984741211,255.0,0.0,,-0.10443334888576165,0.8632435412859154,0.7795533104049721,True,12,11,200.37953523153902,True,False,,2665120328272868976,momogalexp,7.0,3319.010009765625,-3169.030029296875,16.989999771118164,-3339.1000366210938,-22753.5009765625,4.399999976158142,-0.0,-0.0,0.7000000029802322,255.0,128.0,False,-0.009592454633051863,-1.4251700306519117,-3.571885736831608e-06,True,21.0,False,6,6,False,,enpitsu,76561198039309853,27,1881.8499755859375,-3249.050048828125,16.5,-14594.300537109375,-17776.500244140625,-15.399999618530273,-8.999999761581421,123.50000381469727,-1768.5000610351562,255.0,0.0,False,-0.017287559679353175,-0.8381798325128574,0.003100605970201037,True,6,False,6,73.2366879575996,True,,games5425898691,bf81d8692db,17.0,-3784.27001953125,3225.199951171875,17.010000228881836,-6329.6002197265625,-18662.60009765625,2.199999988079071,0.09999999776482582,0.3999999910593033,1533.3000183105469,255.0,241.0,-0.009596175174020314,-1.2771341158734897,0.00016952692541429636,True,205.0,False,6,6,False,,
101,7047,195,False,False,0,6689.993787343478,1866.8900146484375,-952.8200073242188,471.54998779296875,13447.5,-1100.5000305175781,9600.499877929688,4169.89990234375,4101.7999267578125,1336.3999938964844,0.0,0.9260978970788744,-2.6837577918948043,-0.43346207948661836,bf81d8692db,games5425898691,17.0,1828.1199951171875,-999.0900268554688,309.6199951171875,-7942.8997802734375,5109.800109863281,769.8999786376953,-98.50000381469727,3452.7999877929688,4279.89990234375,255.0,0.0,,-0.8551216474543717,1.573906156392961,2.7466108959814712,True,8,7,144.33201716792198,True,False,,76561198039309853,enpitsu,27.0,2591.199951171875,4247.490234375,17.030000686645508,21754.7998046875,1156.6999816894531,5.5000001192092896,0.0,0.0,-1756.9999694824219,255.0,0.0,,0.016762032678042316,0.0030687429463644653,-0.00011994498593944878,True,29.0,False,6,6,False,,momogalexp,2665120328272868976,7,613.52001953125,4656.5400390625,46.18000030517578,22848.798828125,-96.30000114440918,-2630.5999755859375,295.79999923706055,1555.5000305175781,-523.1000137329102,255.0,43.0,,-0.13347690145131225,-0.002043698359034256,-0.2170019595275057,True,8,False,8,21.0,False,,Loufiacre,7621819524963697921,8.0,1671.8699951171875,-121.5,16.989999771118164,16531.400146484375,-15138.900146484375,4.799999892711639,-0.7000000029802322,0.29999999329447746,1883.8999938964844,255.0,255.0,0.009607320205085392,-0.6754807776696813,8.523742934863676e-05,True,161.0,False,12,12,False,,
102,7100,197,False,False,1,6117.155185513404,-3766.860107421875,1180.5400390625,1139.6400146484375,18021.500244140625,10944.7998046875,5837.8997802734375,-2858.2998657226562,3641.6000366210938,-3816.7999267578125,1.0,-0.7647117295956011,1.6220271488594313,2.382701977392897,7621819524963697921,Loufiacre,8.0,-3879.110107421875,1114.3299560546875,1036.1700439453125,8456.500244140625,7731.5997314453125,3376.4999389648438,1550.8999633789062,-2027.8999328613281,4871.499938964844,255.0,29.0,,0.9671986357424629,-0.2845164641055386,1.0183343762542176,True,14,13,111.0,False,False,,2665120328272868976,momogalexp,8.0,-1638.1700439453125,-1788.31005859375,17.0,11857.39990234375,15617.80029296875,3.3000001311302185,1.5000000596046448,1.5000000596046448,113.29999923706055,255.0,214.0,,-0.009602514445982443,2.241725229009279,0.00012648079053053532,True,52.0,False,8,8,False,,enpitsu,76561198039309853,27,-3632.89990234375,-773.260009765625,49.15999984741211,563.1999969482422,22770.30029296875,-2312.2999572753906,-2522.7999877929688,382.7000045776367,-15.199999809265137,255.0,128.0,,0.34167425814999786,1.719170401972281,-0.006830437543345445,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,17.0,-512.02001953125,168.8800048828125,17.010000228881836,8799.299926757812,1612.4000549316406,2.800000011920929,-0.5000000074505806,-1.2999999523162842,2469.199981689453,255.0,255.0,-0.009607273399103188,2.9240034167801157,3.453250342253616e-05,True,128.0,False,8,8,False,,
103,7182,200,False,False,1,956.0656952735686,1348.7099609375,4297.91015625,149.17999267578125,4477.60009765625,25024.19921875,3310.7000732421875,-2523.300018310547,5392.8997802734375,-740.6999969482422,1.0,-0.29967917912096087,1.1582105642938396,1.9360410433863111,2665120328272868976,momogalexp,8.0,1381.93994140625,4101.06982421875,168.5399932861328,9072.7001953125,20975.50048828125,1966.9000244140625,-0.0,-0.0,15.099999904632568,255.0,128.0,,-0.009595461050772207,1.964138155257974,1.74272284841309e-05,True,10,8,31.0,False,False,,7621819524963697921,Loufiacre,8.0,-1184.3399658203125,2595.260009765625,17.010000228881836,11151.300048828125,-9082.19970703125,1.7000000178813934,1.8000000715255737,-1.2999999523162842,753.3999633789062,255.0,231.0,,-0.00958792072837834,-2.449047200651054,0.00017098535664558401,True,88.0,False,14,14,False,,enpitsu,76561198039309853,27,482.989990234375,4385.0400390625,17.059999465942383,16404.000244140625,15195.6005859375,1.2999999523162842,-0.3999999910593033,0.3999999910593033,-0.7000000029802322,0.0,128.0,False,-0.016809696142643795,2.394519900830923,7.955798963705765e-08,True,8,False,8,182.0,False,,games5425898691,bf81d8692db,18.0,879.9600219726562,3886.820068359375,379.1499938964844,8291.799926757812,13094.89990234375,-2532.7000427246094,-148.29999923706055,1594.9000549316406,1447.8999328613281,255.0,128.0,0.6547747935333454,-3.099767920293826,0.6805126749212566,True,52.0,False,10,10,False,,
104,7191,200,False,False,1,622.4325591825,1494.7900390625,4970.080078125,224.16000366210938,2970.2999877929688,-14857.80029296875,1356.1000061035156,-1584.7000122070312,4952.900085449219,2992.7999877929688,1.0,-0.024138036985185015,0.8145830751524814,-2.316163743228996,2665120328272868976,momogalexp,8.0,1679.43994140625,4678.83984375,291.42999267578125,10024.299926757812,19238.1005859375,3508.2000732421875,695.8999633789062,2248.6000061035156,-2853.699951171875,255.0,23.0,,0.1627212231805609,2.8212251530630588,0.7477870857479056,True,10,8,31.0,False,4,,7621819524963697921,Loufiacre,8.0,-763.7000122070312,2399.340087890625,17.010000228881836,13774.7998046875,-1626.3999938964844,2.3000000417232513,-0.3999999910593033,-0.0,2189.2999267578125,255.0,255.0,,-0.009580271064882245,-3.0898556498410303,4.893207708462413e-05,True,88.0,False,14,14,False,,enpitsu,76561198039309853,27,878.3699951171875,4751.240234375,17.059999465942383,9364.199829101562,8672.5,1.1999999731779099,2.5,-2.8999999165534973,0.0,255.0,0.0,False,-0.017144339024260952,2.394518707474795,3.7682575876329093e-06,True,8,False,8,182.0,False,,games5425898691,bf81d8692db,18.0,1145.4599609375,4301.75,267.1499938964844,8476.900024414062,13124.89990234375,-4502.39990234375,-624.7999954223633,1446.4999389648438,1215.8000183105469,255.0,128.0,0.17418106054377563,2.7720838504990453,0.6249589657061029,True,52.0,False,10,10,False,,
105,7231,202,False,False,1,2366.470059210192,1967.800048828125,3030.159912109375,134.25,31681.69921875,872.6999664306641,-245.59999465942383,3873.699951171875,3891.400146484375,723.7000274658203,1.0,0.29626993918175815,-2.618538844431162,0.8401024287475104,7621819524963697921,Loufiacre,8.0,1767.3599853515625,2960.840087890625,121.91000366210938,22863.40087890625,-222.29999542236328,2281.9000244140625,3752.9000854492188,4017.3001098632812,-161.8000030517578,255.0,0.0,,-0.20045436866828886,2.470404230207385,0.9892380808160712,True,16,15,33.0,False,False,,2665120328272868976,momogalexp,8.0,3040.449951171875,4532.93994140625,17.010000228881836,5486.9000244140625,-12223.900146484375,1.0000000149011612,-17.999999523162842,54.000000953674316,-902.0999908447266,255.0,91.0,,-0.009627631657124958,-1.9227805558541045,-0.0036348273077365374,True,31.0,False,10,8,4,,enpitsu,76561198039309853,27,2115.159912109375,3612.89990234375,48.9900016784668,1234.8999786376953,-20265.699462890625,3405.4998779296875,518.6000061035156,-29.40000057220459,-1189.7000122070312,255.0,128.0,False,-0.029758367088241176,-1.4962448462637845,0.00033319664621341634,True,10,False,9,89.54855061090119,True,,games5425898691,bf81d8692db,18.0,2998.340087890625,4399.14013671875,17.030000686645508,5767.7001953125,-16313.1005859375,-4.300000071525574,-8.899999856948853,34.80000019073486,-766.2000274658203,255.0,0.0,-0.00952975390061018,-1.8880887591281192,0.0036031147698302704,True,0.0,False,10,10,False,,
106,7359,206,False,False,0,8341.41564724102,-2398.340087890625,-3065.010009765625,304.7900085449219,-1679.9000549316406,-6086.300048828125,1459.4000244140625,1477.8999328613281,2365.2999877929688,709.1000366210938,0.0,-0.15640040144366196,-2.4079123761182006,0.852800233873678,76561198039309853,enpitsu,27.0,-2379.9599609375,-3016.31005859375,140.67999267578125,3467.5,-2282.2000122070312,25.69999933242798,-2932.6998901367188,-4652.799987792969,0.7000000029802322,0.0,128.0,,-1.3314701252694858,-0.561872610698826,-0.0005614794961587894,True,12,11,255.0,False,False,,bf81d8692db,games5425898691,18.0,-2274.800048828125,-3663.679931640625,17.020000457763672,-1080.5000305175781,18039.000244140625,-2.0999999344348907,-0.29999999329447746,5.899999737739563,1151.9000244140625,255.0,248.0,,0.009595125477109341,1.659650387142707,-6.983899371690746e-05,True,174.81992261640488,True,10,10,False,,momogalexp,2665120328272868976,7,-2733.8798828125,4286.490234375,17.010000228881836,19160.699462890625,7831.5997314453125,2.0000000298023224,-0.7000000029802322,0.0,-261.3999938964844,255.0,128.0,,0.009581585053171473,0.3591717446184009,0.00016583896460536468,True,14,4,12,255.0,False,,Loufiacre,7621819524963697921,9.0,-1349.1400146484375,-3469.969970703125,1213.719970703125,12617.2998046875,-4946.700134277344,-8984.400024414062,-750.0,436.1000061035156,660.8000183105469,209.0,128.0,-0.4348473843688858,-0.7551219286624042,0.680465814847408,True,0.0,False,18,18,False,,
