,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
84,6261,184,True,False,1,5974.284869693736,3051.89990234375,-431.7300109863281,141.91000366210938,-10434.200439453125,16372.900390625,11990.10009765625,5629.69970703125,-525.8000183105469,2007.2000122070312,1.0,-0.1577353486469821,-2.410229672655829,0.2540234739406241,bbd5ccab85b,TR James69,9.0,3100.2900390625,-620.52001953125,16.989999771118164,-6811.9000244140625,16865.2001953125,2.3000000417232513,-3.0000001192092896,8.00000011920929,-482.79998779296875,255.0,236.0,False,-0.009594408238678048,1.2280710445111658,-5.0758686282234875e-05,True,10,125.96367310708567,True,12,4,,b23e57418fb,AyseAmZocken09,4.0,3686.159912109375,1217.969970703125,17.049999237060547,-2225.500030517578,-21771.298828125,2.5,-0.0,-0.0,-1.0999999940395355,255.0,128.0,False,-0.016783798283768473,-1.4687750689679646,-1.3397452538410779e-06,True,163.0,False,10,6,4,,games5425898691,bf81d8692db,21.0,3262.31005859375,-108.22000122070312,16.989999771118164,-11401.300048828125,-19852.099609375,2.3999999463558197,-0.19999999552965164,-0.19999999552965164,-1948.3999633789062,255.0,18.0,,-0.009606995229020854,-0.9710693783413379,3.5309461744072634e-07,True,6,39.27413345408698,True,6,False,,enpitsu,76561198039309853,27.0,2731.47998046875,2636.3701171875,17.059999465942383,-12458.299560546875,-5829.1998291015625,1.899999976158142,-0.0,-0.0,-2229.7000122070312,255.0,0.0,,-0.0167448871131511,-0.37401596391683,-2.158251207906417e-05,True,6,6,False,179.0,False,
85,6621,188,False,True,1,5172.989449630246,4.380000114440918,44.43000030517578,94.56999969482422,1356.9000244140625,27116.10107421875,2001.3999938964844,-841.9000244140625,82.60000228881836,5940.0,1.0,0.0025656744846536093,-0.11613943851114236,0.016338359758431533,bbd5ccab85b,TR James69,10.0,-15.5,-191.8800048828125,57.34000015258789,13389.69970703125,18557.60009765625,2298.5000610351562,-373.4000015258789,5383.900146484375,964.1000366210938,238.0,102.0,True,-0.044032586364905625,1.8300293587882925,0.2908643015468951,True,5,48.0,False,6,False,,b23e57418fb,AyseAmZocken09,4.0,-3318.7099609375,-4025.300048828125,17.049999237060547,-17032.099609375,1997.2999572753906,3.6000001430511475,-1.4000000059604645,0.19999999552965164,-2770.5999755859375,255.0,0.0,False,-0.016786819499085604,0.2609578352423641,-7.536858303277729e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,51.310001373291016,353.0799865722656,79.3499984741211,-1013.3000183105469,-22821.8994140625,2074.199981689453,5372.80029296875,-1172.7999877929688,82.10000038146973,128.0,112.0,,-0.6340430146700373,-1.5993359036869654,0.16216824887461043,True,4,31.0,False,3,False,,enpitsu,76561198039309853,27.0,2975.669921875,4083.570068359375,17.049999237060547,14228.900146484375,1557.8999328613281,3.700000047683716,1.1999999731779099,-0.0,-2799.1000366210938,255.0,0.0,False,-0.01677197633702361,-3.1090631580200383,-0.00018109551471503756,True,False,False,False,255.0,False,40.0
86,6671,190,False,False,1,8525.544562419082,-3964.25,-1864.489990234375,240.36000061035156,1472.1000671386719,-2104.499969482422,2679.5999145507812,493.80001068115234,-1760.0999450683594,-5714.69970703125,1.0,-0.5380868954690535,-1.8931840217158085,0.0844190646180289,b23e57418fb,AyseAmZocken09,5.0,-4052.56005859375,-1908.7900390625,147.61000061035156,-554.3999862670898,4641.7999267578125,-585.2000045776367,-183.89999389648438,-1613.3000183105469,792.0999908447266,128.0,0.0,False,-0.013364073654835402,1.4886840950976872,1.0069382063302943,True,False,221.0,False,False,False,,bbd5ccab85b,TR James69,9.0,2440.06005859375,549.6699829101562,16.989999771118164,17751.300048828125,-4106.7999267578125,4.399999976158142,-0.29999999329447746,-0.09999999776482582,-173.29999923706055,252.0,128.0,False,-0.009617485007161372,-2.8957175499188037,9.995281477537897e-05,False,0.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,-587.3200073242188,-944.760009765625,17.010000228881836,-11314.100341796875,-524.5000076293945,2.0999999344348907,0.5000000074505806,-0.0,-171.5999984741211,255.0,128.0,,-0.009542490063314844,-0.026970519864499755,0.00013408709411675423,True,4,31.0,False,4,False,,enpitsu,76561198039309853,27.0,1902.3399658203125,2356.56005859375,17.049999237060547,-19178.900146484375,-5022.200012207031,3.0000001192092896,-1.0999999940395355,-0.09999999776482582,-1745.5000305175781,255.0,128.0,False,-0.016780851034501092,-0.21387004956152336,-0.00018996027833903067,True,False,False,False,204.0,False,
87,6726,192,False,False,1,8720.093393128773,-3756.02001953125,-2235.550048828125,129.35000610351562,-20098.1005859375,7296.5997314453125,4479.700012207031,-1059.8999786376953,-2505.0,-5347.9998779296875,1.0,-0.15307746973408937,-2.5169146354848317,0.4046465326521299,b23e57418fb,AyseAmZocken09,5.0,-3579.409912109375,-2299.3798828125,60.27000045776367,-17090.50048828125,-10853.499755859375,8384.69970703125,4201.700134277344,401.8000030517578,-2611.099853515625,255.0,128.0,,0.006184224480369801,0.07972622854889672,-0.3487233784529072,True,False,252.0,False,False,3,,bbd5ccab85b,TR James69,9.0,2485.449951171875,-1906.969970703125,16.989999771118164,-14285.899658203125,-16735.50048828125,4.399999976158142,0.29999999329447746,0.7999999821186066,0.0,203.0,,,-0.00962136484916521,-0.864191811527085,7.047394047951373e-05,True,177.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,-3508.340087890625,-2161.260009765625,45.939998626708984,-15989.100341796875,-9824.299926757812,3400.8999633789062,-2643.5000610351562,-815.5999755859375,-4284.200134277344,255.0,0.0,,0.02058420477019245,-0.3323520849999539,0.17333645546296164,True,5,,False,4,False,,enpitsu,76561198039309853,27.0,-760.1400146484375,323.3599853515625,17.049999237060547,-10270.699462890625,-14518.299560546875,2.5999999046325684,0.09999999776482582,-0.0,-13.700000047683716,255.0,,,-0.01677167209635961,-0.9535180214056689,9.99425840864481e-06,True,False,False,False,204.0,False,
88,6823,195,False,False,1,7209.775749744164,-3242.429931640625,-763.75,913.8300170898438,-22007.19970703125,22755.50048828125,-4593.299865722656,-2710.0,-4243.800048828125,-3262.60009765625,1.0,0.9120135589220383,-0.7941415045864972,2.538606673960871,bbd5ccab85b,TR James69,10.0,-3039.93994140625,-940.280029296875,867.4099731445312,-19196.400146484375,12449.300537109375,2347.5,-5390.30029296875,699.8000335693359,839.1000366210938,225.0,63.0,True,0.07238291706494268,0.7184310014151051,0.44894052313217714,True,6,78.0,False,8,4,,b23e57418fb,AyseAmZocken09,5.0,-3122.570068359375,-2603.02001953125,17.059999465942383,923.1999969482422,13161.099853515625,1.2999999523162842,-0.0,0.7999999821186066,0.0,255.0,128.0,False,-0.016724232219303893,1.6408373081740624,-6.680923243137741e-05,True,252.0,False,False,False,4,,games5425898691,bf81d8692db,21.0,-3610.5400390625,388.0400085449219,17.0,15.499999523162842,14100.0,3.3000001311302185,-0.0,0.7999999821186066,1.0999999940395355,255.0,128.0,,-0.009597783444954024,1.5716891193039264,-7.294996444390917e-05,True,6,255.0,False,4,False,,enpitsu,76561198039309853,27.0,-2482.7900390625,995.989990234375,17.049999237060547,1640.2999877929688,5922.2998046875,2.5999999046325684,-0.29999999329447746,0.5000000074505806,0.0,0.0,128.0,False,-0.016982117297120077,-1.3006010004435664,3.238719315852898e-05,True,False,False,False,234.0,False,
89,6869,197,False,False,0,7712.157272933478,2444.969970703125,-1810.9200439453125,266.6300048828125,-14364.3994140625,4976.099853515625,6770.7000732421875,4768.599853515625,-2971.400146484375,2104.7000122070312,0.0,-0.13362009303443717,0.5166495002216767,-1.0741323684869606,bf81d8692db,games5425898691,21.0,2562.56005859375,-1962.43994140625,169.3699951171875,-10074.7998046875,1373.3000183105469,2540.0999450683594,-1908.3000183105469,4862.5,1721.3999938964844,255.0,0.0,,-0.401809350014768,1.8670826079677005,0.9119468105320153,True,5,220.6417119887567,True,8,False,,76561198039309853,enpitsu,27.0,2227.75,-2359.97998046875,143.5800018310547,714.8000335693359,-5413.800048828125,3531.099853515625,875.5000305175781,-267.8000068664551,-679.3000030517578,128.0,255.0,False,-0.16773208878243778,1.1389352189368456,0.013339243495275559,True,186.6022624072208,True,2,1,False,,AyseAmZocken09,b23e57418fb,5.0,1775.27001953125,655.489990234375,17.059999465942383,-15894.49951171875,4359.599914550781,1.2999999523162842,0.7000000029802322,-0.09999999776482582,-438.4000015258789,255.0,128.0,False,0.016781491100978096,2.8332093724519734,0.00023620515221770732,True,False,208.0,False,False,4,,TR James69,bbd5ccab85b,10.0,3993.60009765625,-427.8500061035156,72.62000274658203,-8905.700073242188,1673.6000061035156,-7573.4002685546875,1657.1000671386719,5187.5,-770.0,255.0,66.0,False,0.6684791686885971,2.9244819832387443,-0.15718996817147213,True,8,6,4,78.0,False,
90,6920,199,False,False,1,4285.647169754659,151.8699951171875,919.4500122070312,382.2900085449219,-5620.0,13879.49951171875,1223.8999938964844,-784.8000335693359,549.3000030517578,5922.9998779296875,1.0,-0.6910174938401432,0.3123884152086453,-2.155062749306872,b23e57418fb,AyseAmZocken09,5.0,179.1199951171875,703.3099975585938,260.80999755859375,9861.699829101562,20511.298828125,3212.9000854492188,-1020.8999633789062,-4298.699951171875,-2271.999969482422,128.0,255.0,False,1.171452073327083,2.670574528945945,1.482539436638993,True,3,133.0,False,4,4,,bbd5ccab85b,TR James69,10.0,-2955.9599609375,-1849.010009765625,108.12999725341797,-3662.9000854492188,-22590.50048828125,-168.1999969482422,1871.3999938964844,-5149.7998046875,-476.3999938964844,240.0,255.0,True,-0.05420741445284115,-1.9118571471410286,-2.915084538249967,False,11.916722505323353,True,10,7,4,,games5425898691,bf81d8692db,21.0,-225.47000122070312,1320.7099609375,89.06999969482422,17588.900146484375,-4099.2999267578125,2333.0999755859375,-507.5,-1970.7000732421875,-334.59999084472656,255.0,128.0,,0.22273556460589763,-2.8518934618996212,0.0047737379954164725,True,10,137.4041976236528,True,6,False,,enpitsu,76561198039309853,27.0,-1666.6600341796875,2393.219970703125,17.020000457763672,6833.499755859375,-3925.4000854492188,2.8999999165534973,-0.19999999552965164,-0.0,2376.7999267578125,255.0,255.0,False,-0.01666853629485523,-2.6213708187859055,5.7866054373229556e-05,True,2,2,False,175.08850740873686,True,
91,6954,200,False,False,0,7795.026098362691,503.6400146484375,-2528.340087890625,122.51000213623047,-153.99999618530273,6969.6002197265625,6835.9002685546875,2986.9000244140625,3021.7001342773438,-4236.400146484375,0.0,0.5800907417711523,0.7130583085317929,-1.6079360537854062,76561198039309853,enpitsu,27.0,549.4400024414062,-2685.18994140625,66.88999938964844,-1834.2999267578125,4773.0999755859375,2630.5999755859375,347.79998779296875,-53.60000133514404,-657.0999908447266,128.0,0.0,False,0.015871812665381336,2.736000584070055,-0.028275463950153377,True,3,150.0,False,4,False,,bf81d8692db,games5425898691,21.0,-2207.320068359375,-95.16999816894531,124.47000122070312,-19991.099853515625,11201.099853515625,-1971.6999816894531,-1173.7000274658203,-1512.5,795.4000091552734,255.0,138.0,,-0.6266784045418519,2.823543133116555,-0.622864099078694,True,101.0,False,10,8,False,,AyseAmZocken09,b23e57418fb,5.0,-1615.9200439453125,-3105.300048828125,148.24000549316406,-11476.99951171875,-18747.099609375,-4135.400085449219,687.3000335693359,-849.7000122070312,-1385.0,255.0,0.0,False,-0.7867822429008757,2.99817002614763,0.8667737033446645,True,4,133.0,False,4,4,,TR James69,bbd5ccab85b,10.0,2668.909912109375,4249.2099609375,17.010000228881836,-18045.6005859375,10267.60009765625,0.09999999776482582,0.19999999552965164,-0.09999999776482582,2008.5000610351562,255.0,255.0,False,0.009599462903069548,2.7005396957189753,3.190660135581381e-05,True,10,8,4,233.04941957996738,True,
92,7017,202,False,True,0,5559.706518487399,414.45001220703125,-263.05999755859375,117.54000091552734,446.1000061035156,25691.4990234375,367.09999084472656,699.0000152587891,85.10000228881836,-350.9000015258789,0.0,0.8124764984293481,0.05936336126383229,-1.18916313804337,76561198039309853,enpitsu,27.0,427.510009765625,-458.4599914550781,141.6999969482422,4171.7999267578125,22441.59912109375,676.3999938964844,-5387.80029296875,1105.0,-11.59999966621399,255.0,128.0,,1.4711397677190317,1.3470573094186802,-0.021483388620974694,True,5,66.0,False,6,False,,bf81d8692db,games5425898691,21.0,-2314.52001953125,-76.75,17.010000228881836,7994.4000244140625,9925.700073242188,2.0000000298023224,0.29999999329447746,0.7999999821186066,5.199999809265137,255.0,128.0,,0.009542043171011868,0.8936401423487206,-7.613043044161402e-05,True,101.0,False,10,8,False,,AyseAmZocken09,b23e57418fb,5.0,-2855.02001953125,-1756.9100341796875,116.6500015258789,4411.400146484375,19245.400390625,-148.50000381469727,-5421.400146484375,-690.2999877929688,617.2999954223633,255.0,128.0,,-0.5433862689810883,-0.8017661615863799,2.671859723234269,True,6,46.0,False,5,4,,TR James69,bbd5ccab85b,10.0,520.3699951171875,501.5,88.9000015258789,-4656.199951171875,-21838.1005859375,4342.5,-1483.699951171875,378.4000015258789,-465.60001373291016,150.0,128.0,,-0.12007392754526268,-1.857726956423207,0.002554706348482701,True,11,8,4,235.0,False,
93,7022,202,False,False,1,5327.841626793639,-346.2300109863281,-41.0,100.55999755859375,20575.50048828125,11470.799560546875,351.3999938964844,-2740.7998657226562,-2170.5999755859375,-4876.000061035156,1.0,-0.6530984155315693,-0.30735239783494406,-0.9167336590176454,bbd5ccab85b,TR James69,10.0,-465.07000732421875,-246.0800018310547,133.8000030517578,5241.300048828125,22186.4990234375,2975.4998779296875,-3096.400146484375,1142.0999908447266,-324.0999984741211,190.0,128.0,,0.17791337442750965,1.9063225711778597,0.011362816847846548,True,9,235.0,False,12,4,,b23e57418fb,AyseAmZocken09,5.0,2780.929931640625,1436.449951171875,114.01000213623047,-4473.500061035156,-19224.3994140625,-290.2000045776367,4982.60009765625,614.5999908447266,665.1000213623047,255.0,128.0,,0.9274431202952795,-0.5589400760186755,1.0872985879097044,True,46.0,False,6,6,4,,games5425898691,bf81d8692db,21.0,2178.929931640625,-91.88999938964844,17.010000228881836,-8261.599731445312,-10280.0,2.0000000298023224,-0.19999999552965164,-0.7000000029802322,0.09999999776482582,255.0,128.0,,-0.009551781797878923,-0.893879452994591,-7.032528337055245e-05,True,10,101.0,False,8,False,,enpitsu,76561198039309853,27.0,-492.1000061035156,108.81999969482422,141.52999877929688,-3828.2000732421875,-20750.400390625,-163.50000381469727,5486.6998291015625,23.499999046325684,380.9000015258789,255.0,128.0,,-0.49560663440295527,1.5972710370286318,3.0653051859886014,True,6,5,False,66.0,False,
94,7127,206,False,False,1,3709.2208129562196,3980.340087890625,3079.6201171875,691.9099731445312,-13102.19970703125,12371.099853515625,12763.399658203125,-2819.1000366210938,-5090.199890136719,1463.5000610351562,1.0,-0.3063874164682275,1.13701294787835,2.2020750223982537,bbd5ccab85b,TR James69,9.0,4080.330078125,3035.97998046875,555.5800170898438,462.2999954223633,7344.5001220703125,15201.8994140625,591.8000030517578,-758.6000061035156,2539.600067138672,187.0,255.0,False,1.0950716699691434,1.5513544905647163,-1.5730377805962255,True,12,171.0,False,14,4,,b23e57418fb,AyseAmZocken09,5.0,4078.969970703125,2701.340087890625,706.6599731445312,-2.3000000417232513,22919.09912109375,1926.9999694824219,-1737.2000122070312,-1.0000000149011612,-0.09999999776482582,255.0,255.0,False,0.04819305278616863,1.5875783752348944,-1.5698331517159607,True,132.82092023921265,True,6,6,4,,games5425898691,bf81d8692db,21.0,1392.1800537109375,3644.0,17.010000228881836,-12540.0,10366.099853515625,2.0000000298023224,0.3999999910593033,-0.3999999910593033,-160.0,255.0,83.0,,-0.009595240990778714,0.6877311244328445,-7.230849197624037e-05,True,12,101.0,False,10,False,,enpitsu,76561198039309853,27.0,-3629.64990234375,326.19000244140625,65.62000274658203,-8182.8997802734375,21330.50048828125,-1991.7999267578125,-2248.0999755859375,-836.9999694824219,-0.5000000074505806,255.0,0.0,,0.38848108229035067,1.2139574708131156,-0.00039557351460443955,True,8,8,False,255.0,False,
95,7199,209,False,False,0,9847.67930828326,-1195.9599609375,-4703.10986328125,639.3300170898438,-2373.2000732421875,20368.699951171875,-5510.10009765625,-1869.9000549316406,769.8999786376953,-5648.900146484375,0.0,0.4975871606609085,2.8511576601242408,-0.8228287493533119,bf81d8692db,games5425898691,21.0,-1109.3499755859375,-4858.580078125,557.1900024414062,-3034.2999267578125,10235.499877929688,1091.6000366210938,-4788.699951171875,45.39999961853027,2704.7000122070312,255.0,0.0,,-0.43558095816555054,-3.108860172632656,2.5098704686364326,True,11,101.0,False,14,False,,76561198039309853,enpitsu,27.0,1444.1600341796875,-4777.830078125,17.049999237060547,-17938.900146484375,-5290.30029296875,2.5999999046325684,0.5000000074505806,-0.09999999776482582,-68.49999904632568,128.0,128.0,,0.01683090779912732,-2.8623627753413987,6.078655493269644e-05,True,255.0,False,8,8,False,,AyseAmZocken09,b23e57418fb,5.0,-1357.56005859375,-4367.8701171875,121.69000244140625,21938.20068359375,-6560.4998779296875,2162.100067138672,-2290.800018310547,-1341.9000244140625,1825.3999328613281,255.0,128.0,False,-0.4785969555442199,0.45858187274941925,-1.0380984693238442,True,8,68.82148823174097,True,6,4,,TR James69,bbd5ccab85b,9.0,-1655.5999755859375,-4312.7998046875,57.34000015258789,15224.3994140625,-5812.1002197265625,1351.199951171875,54.49999809265137,-121.89999580383301,537.0999908447266,149.0,111.0,False,-0.1356992984102035,-0.28608395361059563,0.01753598453288101,True,14,12,6,212.0,False,
96,7286,212,True,True,0,5126.701470349531,-1670.050048828125,72.06999969482422,203.02999877929688,8662.899780273438,20109.599609375,8123.3001708984375,2762.9998779296875,-4440.10009765625,-2941.199951171875,0.0,-0.870371374495864,-2.6321712624682627,-0.3294775696317586,76561198039309853,enpitsu,28.0,-1776.5799560546875,-148.3300018310547,69.06999969482422,6161.500244140625,21998.9990234375,2644.4000244140625,-2730.8999633789062,3668.699951171875,-3054.89990234375,128.0,0.0,,0.12480097171794002,1.2546518862698277,0.027240364039775672,True,9,186.0,False,10,False,,bf81d8692db,games5425898691,21.0,-1373.239990234375,-1204.75,104.48999786376953,8564.400024414062,18329.000244140625,1227.2000122070312,-2826.7001342773438,4636.7999267578125,-871.1000061035156,255.0,118.0,,0.8186729928372313,3.0966204537866857,2.842516814140718,True,56.0,False,16,13,False,,AyseAmZocken09,b23e57418fb,4.0,307.239990234375,-3415.0400390625,86.18000030517578,-6163.2000732421875,13019.100341796875,-1225.999984741211,-3021.4999389648438,-1084.7000122070312,-183.29999923706055,255.0,128.0,,-0.701586680866042,2.057979048324497,-0.13575467391340026,True,10,,False,8,4,,TR James69,bbd5ccab85b,10.0,296.5799865722656,-706.5700073242188,16.989999771118164,-3280.1998901367188,22473.30078125,4.600000083446503,0.0,-0.29999999329447746,-12.599999904632568,237.0,128.0,,0.009589174087581195,1.714140183160628,3.828391125391487e-05,True,14,12,6,133.0,False,
97,7346,214,False,False,1,9523.135838770366,-158.7100067138672,-4324.5498046875,408.9599914550781,-8947.999877929688,-22509.69970703125,-28.299999237060547,-2616.9000244140625,-1683.0000305175781,-3232.60009765625,1.0,0.5570598094366385,2.8211771604540594,-0.4721425061609314,bbd5ccab85b,TR James69,9.0,-95.94000244140625,-4138.009765625,286.2900085449219,-965.0,-22878.00048828125,-2158.9999389648438,-2213.6000061035156,-4986.7999267578125,693.4999847412109,245.0,0.0,True,-0.03743047652093577,-1.299767157588204,-1.6804634491628014,True,12,86.95296324196681,True,16,8,,b23e57418fb,AyseAmZocken09,4.0,1031.97998046875,-260.1000061035156,17.049999237060547,6974.5001220703125,-18474.69970703125,2.7000001072883606,-0.0,-1.0000000149011612,1.0000000149011612,255.0,128.0,,-0.016787888940969373,-1.931923668616039,-6.865104061159658e-05,True,61.0,False,12,10,4,,games5425898691,bf81d8692db,21.0,-1141.56005859375,-2685.760009765625,16.989999771118164,-9752.100219726562,-18864.100341796875,4.799999892711639,0.29999999329447746,-0.0,1991.6999816894531,255.0,255.0,,-0.009565661458921697,-1.1705085949377894,2.9072419501768364e-05,True,16,0.0,False,14,False,,enpitsu,76561198039309853,27.0,-312.8800048828125,-4166.330078125,17.040000915527344,-1841.6000366210938,-21132.60009765625,4.300000071525574,0.7999999821186066,0.09999999776482582,2054.600067138672,128.0,128.0,,-0.01677746452769262,-1.5630384872240866,1.1157455762017102e-05,True,11,10,False,150.0,False,
