,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
50,3661,108,False,False,0,8469.915601693707,-1835.31005859375,-3277.669921875,607.0499877929688,-4931.199951171875,982.2000122070312,6521.300048828125,-697.0999908447266,-1280.8000183105469,-3721.4999389648438,0.0,-0.6834138891644799,0.20128052385578285,0.050174988459957354,8179933407471405355,edalti76,8.0,-1776.8800048828125,-3275.969970703125,459.04998779296875,-6989.7998046875,-4152.0001220703125,5194.4000244140625,394.7999954223633,-905.8999633789062,-357.00000762939453,255.0,130.0,,-1.1242856699239183,-0.4468152464901614,-2.8475251400039574,True,8,72.0,False,False,12,,9145427433175672767,KBR_SharKo,9.0,-3259.739990234375,-2312.3701171875,17.0,7821.9000244140625,-10988.599853515625,3.4999999403953552,0.0,-0.19999999552965164,2097.4000549316406,255.0,255.0,,0.009576067708361382,-0.8995549002167598,4.35541862615952e-05,True,6,False,187.0,False,6,,enpitsu,76561198039309853,27.0,-1138.1199951171875,-166.55999755859375,17.06999969482422,6762.19970703125,-14436.199951171875,0.5000000074505806,0.19999999552965164,-0.9000000357627869,-1980.0999450683594,255.0,128.0,,0.016780330423244907,-1.1888612909175327,-9.739492036545942e-05,True,4,237.0,False,4,False,,games5425898691,bf81d8692db,20.0,-3624.419921875,1447.8499755859375,71.26000213623047,2780.8999633789062,22660.10009765625,-1375.8999633789062,-2960.2999877929688,253.1999969482422,399.7999954223633,255.0,,-0.658121835040445,1.3809157079429284,0.16947457183111925,,8,False,10,72.0,False,,
51,3731,110,False,False,1,3010.899338244283,3057.8701171875,3044.330078125,174.7100067138672,16470.899658203125,18609.49951171875,4598.299865722656,4210.799865722656,-2227.899932861328,-3647.60009765625,1.0,0.670049652593386,-1.9216535743995333,1.014300324369384,76561198039309853,enpitsu,27.0,3003.429931640625,2940.60009765625,82.61000061035156,16516.099853515625,15924.300537109375,1622.2999572753906,-3794.2999267578125,3981.4999389648438,-2.5999999046325684,255.0,128.0,False,-0.7484075032488254,2.380711105572573,-0.00040773773133677985,True,5,170.0,False,False,6,,bf81d8692db,games5425898691,20.0,1265.449951171875,-3565.409912109375,17.010000228881836,1468.3000183105469,17468.299560546875,0.5000000074505806,-0.0,1.5000000596046448,-1097.9000091552734,255.0,78.0,,-0.009580052275324236,1.7147816033096617,0.0001505299404974901,True,8,False,244.0,False,10,,KBR_SharKo,9145427433175672767,8.0,3374.5,2974.7900390625,17.0,-6013.3001708984375,-10972.39990234375,3.6000001430511475,-0.0,-0.0,-2331.999969482422,255.0,0.0,,-0.009549290056583637,-1.0029729466973787,-1.2719002617746548e-05,True,6,187.0,False,6,False,,edalti76,8179933407471405355,7.0,3129.6201171875,4200.5498046875,17.010000228881836,5877.60009765625,6567.9998779296875,2.3000000417232513,-0.19999999552965164,-0.0,3309.7000122070312,255.0,255.0,-0.009535337336177013,1.8667158372985857,5.97987369772242e-05,True,8,False,12,72.0,False,,True
52,3746,111,False,False,1,3179.591605597448,3861.860107421875,3993.929931640625,323.42999267578125,-15256.800537109375,-1508.8999938964844,-351.3999938964844,1852.7000427246094,834.5999908447266,-5645.3997802734375,1.0,-0.7809132239831821,1.4417331164948775,-0.14935061652767315,76561198039309853,enpitsu,27.0,3852.64990234375,3758.739990234375,92.97000122070312,14616.700439453125,14052.099609375,-236.39999389648438,-4756.600036621094,2179.7999572753906,-417.79998779296875,255.0,255.0,False,1.4479750660392672,1.2966887932249693,-0.7817771660333034,True,6,170.0,False,False,6,,bf81d8692db,games5425898691,20.0,1688.81005859375,-2593.10009765625,17.010000228881836,8953.099975585938,16672.39990234375,0.0,1.7000000178813934,2.5999999046325684,839.4000244140625,255.0,254.0,,-0.009614920693699791,2.0631671165349945,0.00016418773575085766,True,8,False,224.6185032219015,True,10,,KBR_SharKo,9145427433175672767,8.0,2840.929931640625,2705.830078125,17.0,-12357.900390625,1459.6000671386719,3.6000001430511475,0.09999999776482582,-0.0,-2336.699981689453,255.0,0.0,,-0.009552617240185869,0.18384101917779566,1.335589505871684e-05,True,6,187.0,False,6,False,,edalti76,8179933407471405355,7.0,3104.31005859375,4500.5,16.989999771118164,-6018.599853515625,2065.500030517578,4.1999998688697815,6.499999761581421,-6.000000238418579,-306.8000030517578,255.0,94.0,-0.009285924880070214,0.2779357927928002,0.00022098982924380887,True,8,False,12,72.0,False,,False
53,3772,112,False,False,0,9194.47490250381,-2531.530029296875,-3907.840087890625,164.25999450683594,-4178.2000732421875,-16234.89990234375,10728.900146484375,-2891.7999267578125,4576.300048828125,-2587.2000122070312,0.0,1.1653059422232035,-2.9638120367652117,-2.475121201730126,9145427433175672767,KBR_SharKo,8.0,-2437.89990234375,-3724.7900390625,46.220001220703125,-691.6000366210938,-14033.800048828125,3471.7001342773438,389.59999084472656,-209.69999313354492,1962.1000671386719,255.0,56.0,,0.017032786416197085,-1.4784706348312262,0.001138198990861584,True,6,173.0,False,False,8,,8179933407471405355,edalti76,7.0,-2330.179931640625,-4803.58984375,16.989999771118164,10598.00048828125,2866.9000244140625,4.900000095367432,0.0,0.0,2381.9000244140625,255.0,255.0,False,0.009558254016179804,0.3215861520610413,3.6002689352294622e-06,True,8,False,72.0,False,12,,enpitsu,76561198039309853,27.0,-3506.360107421875,-4533.490234375,349.17999267578125,7111.5997314453125,-7110.10009765625,-7986.099853515625,1619.6000671386719,1620.0,-0.19999999552965164,255.0,128.0,False,0.7073405633900799,-0.8073827645024451,-1.585076491734384,True,6,170.0,False,6,False,,games5425898691,bf81d8692db,20.0,-2060.929931640625,716.969970703125,17.010000228881836,-2275.2000427246094,-21212.60009765625,2.0000000298023224,0.0,-0.29999999329447746,0.0,255.0,128.0,0.009594550894104447,-1.6776379500801124,-3.1696555731519575e-05,True,8,False,10,255.0,False,,
54,3836,114,False,True,1,1907.415446137694,2035.1400146484375,3610.10009765625,394.0899963378906,-28527.5,18791.400146484375,-4118.0999755859375,-796.2000274658203,-1475.5999755859375,5760.9002685546875,1.0,0.0876712959980113,0.050563074843151666,2.4403917319945507,bf81d8692db,games5425898691,20.0,2243.5,3365.0,342.1499938964844,-9859.7998046875,20502.19970703125,3382.3001098632812,-910.9999847412109,-2483.0999755859375,-400.99998474121094,255.0,237.0,,0.6693676515745667,1.2399277056986013,-0.1508099052136529,True,9,176.17970756048803,True,False,12,,76561198039309853,enpitsu,27.0,2313.929931640625,3088.550048828125,19.520000457763672,-12904.49951171875,2151.6000366210938,2951.9000244140625,-8.100000023841858,1.0999999940395355,-1835.3999328613281,255.0,128.0,False,-0.016734607875396622,0.21099704844737982,-0.00011742661599525774,True,6,False,139.0,False,8,,KBR_SharKo,9145427433175672767,8.0,2010.010009765625,3938.090087890625,236.88999938964844,-2347.7000427246094,-20362.099609375,2534.9000549316406,3634.2999267578125,779.0000152587891,-763.8999938964844,255.0,152.0,,0.23468202783217343,-1.6817186805734103,-0.3810846845321561,True,7,69.6238021209676,True,10,False,,edalti76,8179933407471405355,8.0,619.7999877929688,4980.1298828125,16.989999771118164,-5199.89990234375,6268.4002685546875,4.900000095367432,1.0999999940395355,-1.4000000059604645,2259.2999267578125,0.0,166.0,-0.009775836626438895,-0.04739782358938169,-0.00012983526693286808,True,8,False,12,103.0,False,,False
55,4006,120,False,False,1,6517.589260141971,-1820.8299560546875,-784.3400268554688,163.35000610351562,4736.700134277344,13120.799560546875,6497.60009765625,3032.7999877929688,-1391.7999267578125,4986.400146484375,1.0,-0.13292893435363895,-0.5252098008438417,-2.7151633687944234,76561198039309853,enpitsu,27.0,-1761.77001953125,-917.1699829101562,93.98999786376953,21502.2998046875,4743.399963378906,1226.2999725341797,-4593.0999755859375,513.1999969482422,2981.4999389648438,128.0,255.0,,-0.5227309330815239,2.782139560192292,-0.421245349839384,True,7,245.0,False,False,10,,bf81d8692db,games5425898691,20.0,-1020.0700073242188,-1066.25,16.93000030517578,-4121.000061035156,-12343.699951171875,24.30000066757202,-9.300000071525574,-19.199999570846558,-1770.2000427246094,0.0,0.0,,-0.010064532195073441,-1.1893450429771262,-0.0011972425898969798,True,12,False,83.0,False,14,,KBR_SharKo,9145427433175672767,8.0,-667.5399780273438,964.739990234375,17.0,-7336.099853515625,-17970.799560546875,3.3000001311302185,-0.0,-0.5000000074505806,341.30001068115234,255.0,128.0,,-0.009589866526392108,-1.2189229191412019,-0.0001937736589695288,True,10,255.0,False,12,False,,edalti76,8179933407471405355,8.0,2688.0,4326.330078125,17.010000228881836,-0.0,-7643.499755859375,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,-0.009437596099305234,-1.5707880450025669,-3.8982555224187095e-08,True,False,False,False,85.0,False,,
56,4080,123,False,False,1,3147.9478066169295,-687.5700073242188,2419.360107421875,239.3300018310547,-9869.199829101562,16771.800537109375,10988.800048828125,1316.6999816894531,5714.0997314453125,1270.6999969482422,1.0,0.31630182478631635,1.4207626872653576,1.9535611670803796,76561198039309853,enpitsu,27.0,-633.239990234375,2376.610107421875,110.0,-15241.800537109375,15450.30029296875,2906.4999389648438,-594.3000030517578,-574.3000030517578,713.7000274658203,128.0,128.0,False,-0.03042111548006421,0.5166650066735933,0.004109986478759391,True,8,159.0,False,False,12,,bf81d8692db,games5425898691,20.0,-3031.72998046875,-4519.75,17.010000228881836,-630.4999923706055,-17140.899658203125,2.3000000417232513,0.09999999776482582,0.09999999776482582,1961.7999267578125,255.0,255.0,,-0.009575665051438803,-1.602085980805219,2.7735769494961156e-05,True,12,False,255.0,False,14,,KBR_SharKo,9145427433175672767,8.0,-1037.2900390625,2367.6201171875,73.61000061035156,18326.099853515625,13623.199462890625,2749.1000366210938,1104.1000366210938,-872.2000122070312,-1923.2000732421875,255.0,96.0,False,0.06634203833490725,2.819659001176579,0.09439152663280514,True,10,118.84797393122031,True,14,False,,edalti76,8179933407471405355,8.0,1374.3699951171875,4373.0400390625,17.010000228881836,-13735.400390625,-2694.4000244140625,2.3000000417232513,-2.0999999344348907,-0.5000000074505806,-1876.300048828125,128.0,0.0,-0.009635702923525764,-0.16013359158860963,-0.00022809795414721325,True,False,False,False,180.0,False,,False
57,4172,126,False,False,0,9507.901661318912,3316.949951171875,-3383.570068359375,154.19000244140625,4692.39990234375,13208.499755859375,3832.6998901367188,2538.300018310547,-2813.5000610351562,-4651.9000244140625,0.0,0.3534122622504523,-0.5293566832630396,-1.9115775574562226,8179933407471405355,edalti76,8.0,3271.070068359375,-3489.780029296875,17.010000228881836,8839.7998046875,11434.3994140625,2.0999999344348907,0.3999999910593033,0.5999999865889549,4.600000083446503,205.0,128.0,False,0.009594837590457707,0.9134285860090189,-6.41130432871429e-05,False,False,146.0,False,False,False,,9145427433175672767,KBR_SharKo,8.0,2956.77001953125,-4368.02001953125,17.010000228881836,447.09999084472656,12790.6005859375,2.0999999344348907,-0.29999999329447746,-0.5999999865889549,-925.1000213623047,255.0,83.0,False,0.009545801150513122,1.5272667517118215,-3.990860791552078e-05,True,12,False,130.0,False,14,,enpitsu,76561198039309853,27.0,-3521.639892578125,-3428.860107421875,17.020000457763672,-7898.2000732421875,21601.298828125,2.3000000417232513,-2.0999999344348907,6.299999952316284,-1130.1000213623047,255.0,128.0,False,0.01677766257061504,1.8681302739020025,-4.076290656611192e-05,False,8,39.48526452433683,True,12,False,,games5425898691,bf81d8692db,20.0,3426.389892578125,2424.85009765625,17.020000457763672,8310.800170898438,-12568.1005859375,0.9000000357627869,-2.0999999344348907,3.100000023841858,-1120.999984741211,255.0,0.0,0.009594860693259101,-0.9996034384058523,-4.5267967071561406e-05,True,12,False,14,245.0,False,,
58,4206,128,False,False,0,8394.127522995377,3881.89990234375,-1761.6700439453125,157.66000366210938,3293.2998657226562,17150.30029296875,3352.6998901367188,279.0999984741211,-913.8999938964844,-4844.2999267578125,0.0,0.31034207458634255,-1.2654646738497675,-1.3288797010132039,8179933407471405355,edalti76,7.0,3865.4599609375,-1884.969970703125,20.079999923706055,3808.800048828125,12577.2998046875,577.7999877929688,362.20001220703125,-1575.2000427246094,-652.6999664306641,,128.0,,-0.004717770808254918,1.2082434038694683,-0.10594708404394867,,False,138.0,False,False,False,,9145427433175672767,KBR_SharKo,8.0,3059.429931640625,-2629.1201171875,17.010000228881836,-2433.0999755859375,13887.60009765625,2.0999999344348907,0.0,0.0,46.79999828338623,255.0,128.0,,0.009599129780786574,1.7479227309497076,-2.0817656595670037e-05,True,12,False,130.0,False,14,,enpitsu,76561198039309853,27.0,-3483.360107421875,-654.7899780273438,17.030000686645508,1730.0,22824.49951171875,5.099999904632568,0.0,-3.3000001311302185,576.1999893188477,255.0,0.0,,0.01678724807816517,1.5323374533768859,-4.0566567896631824e-05,True,8,,False,12,False,,games5425898691,bf81d8692db,20.0,3817.080078125,596.0900268554688,17.270000457763672,292.5,-14684.89990234375,23.69999885559082,6.800000071525574,-74.60000038146973,-62.89999961853027,255.0,128.0,0.011064303558345399,-1.5572940946275604,0.007719661646297388,True,12,False,14,245.0,False,,
59,4217,128,False,False,0,7928.685760529112,3997.469970703125,-1098.4300537109375,237.99000549316406,-1781.1000061035156,15206.600341796875,1004.1999816894531,-124.70000267028809,-87.39999771118164,-5997.9998779296875,0.0,0.5413384108467357,3.141264031630895,-1.1009584057271629,8179933407471405355,edalti76,7.0,3987.1298828125,-1293.06005859375,165.42999267578125,2612.0001220703125,20720.10009765625,3161.199951171875,-5111.499938964844,-912.2000122070312,-1813.800048828125,255.0,175.0,,0.6992414378280364,1.2143133982619665,-0.6389879027436304,,3,106.67533781195199,True,False,4,,9145427433175672767,KBR_SharKo,8.0,2952.919921875,-2039.4599609375,17.010000228881836,-2516.999969482422,13874.000244140625,2.0999999344348907,0.0,0.0,0.09999999776482582,255.0,128.0,,0.00959914745134843,1.7502992496561136,-9.411016223327203e-06,True,12,False,130.0,False,14,,enpitsu,76561198039309853,27.0,-3427.070068359375,159.89999389648438,17.030000686645508,3673.5000610351562,22424.89990234375,5.099999904632568,0.0,-0.19999999552965164,-231.10000610351562,255.0,0.0,,0.01678167567551513,1.3874433266300716,0.00011211097724088894,True,8,255.0,False,12,False,,games5425898691,bf81d8692db,20.0,3822.6298828125,-36.2400016784668,106.08000183105469,103.19999694824219,-15850.6005859375,2819.8001098632812,-2180.0,75.99999904632568,486.6999816894531,255.0,255.0,-0.28131127892142066,-1.54494420696248,0.01398673842702373,True,12,False,16,235.5724044769041,True,,
60,4225,128,False,False,1,6741.698736575679,-3994.89990234375,500.0,348.6300048828125,-3278.699951171875,-1222.3999786376953,14389.300537109375,5724.7998046875,1133.0000305175781,671.5000152587891,1.0,-1.1810475651356311,2.8655909265477266,-1.6706783350702528,bf81d8692db,games5425898691,20.0,-3917.260009765625,531.3900146484375,173.1300048828125,-7035.9002685546875,15080.2001953125,712.3000335693359,1977.7000427246094,-4742.300109863281,-1961.6999816894531,255.0,255.0,,0.4909683367299548,1.079858989095494,-0.9336444951372863,True,13,210.48065382947203,True,False,16,,76561198039309853,enpitsu,27.0,3255.93994140625,-894.969970703125,17.030000686645508,-7478.499755859375,-21295.10009765625,5.099999904632568,-0.3999999910593033,-1.0999999940395355,-424.59999084472656,255.0,0.0,,-0.0167865580561675,-1.199939613912087,0.00010363648805015108,True,8,False,255.0,False,12,,KBR_SharKo,9145427433175672767,8.0,-2885.1298828125,1669.6700439453125,17.010000228881836,2772.9998779296875,-13814.200439453125,2.0999999344348907,0.29999999329447746,-2.7000001072883606,617.2000122070312,255.0,210.0,,-0.009598932144221355,-1.7657952710173705,6.496348805448271e-05,True,12,130.0,False,14,False,,edalti76,8179933407471405355,7.0,-3966.35009765625,658.02001953125,180.83999633789062,1024.7000122070312,-17840.30029296875,-165.6999969482422,4955.5999755859375,1847.5999450683594,-1509.1000366210938,255.0,128.0,0.1640109425961145,1.0991667443365782,-2.8832140339616648,,3,False,4,84.0,False,,
61,4326,132,False,False,0,6768.3487260093725,3339.159912109375,-139.5800018310547,504.6300048828125,12844.3994140625,27137.19970703125,4466.600036621094,2824.5999145507812,1555.3999328613281,-4231.099853515625,0.0,-1.3412794369775216,1.4091167730410965,1.7109332856248776,9145427433175672767,KBR_SharKo,8.0,3271.60009765625,-272.5,375.9800109863281,6403.3001708984375,21827.099609375,3401.9000244140625,-5347.80029296875,-555.9000015258789,-1158.0999755859375,255.0,230.0,False,-0.4855893730375439,0.8860894578233818,0.14735727219227424,True,13,57.703999850057755,True,False,16,,8179933407471405355,edalti76,8.0,3314.739990234375,-84.62000274658203,17.010000228881836,-4398.299865722656,-5031.700134277344,2.0999999344348907,-0.09999999776482582,-0.5999999865889549,0.0,0.0,128.0,,0.009719857440862522,0.8524448734959721,5.857043985233982e-05,False,4,False,255.0,False,4,,enpitsu,76561198039309853,27.0,689.219970703125,4684.9599609375,17.030000686645508,3844.1000366210938,-4293.399963378906,5.5000001192092896,-0.29999999329447746,0.5000000074505806,2192.100067138672,255.0,128.0,False,0.016642799090667043,-0.8777430902687959,9.627511065315111e-05,True,8,255.0,False,12,False,,games5425898691,bf81d8692db,20.0,3921.739990234375,1685.5799560546875,33.630001068115234,-1451.6000366210938,14246.300048828125,-573.1000137329102,652.5,776.5000152587891,-1896.6999816894531,255.0,0.0,0.03848473923331185,1.6269061330060726,-0.3472623412655749,True,14,False,16,198.0,False,,
62,4375,134,False,False,1,9730.030224604705,-3058.199951171875,-3750.320068359375,294.3599853515625,12288.499755859375,1685.7000732421875,5311.300048828125,4827.200012207031,-2765.8999633789062,-2246.4999389648438,1.0,0.21954749369734688,-2.695958924611343,2.721993623630839,bf81d8692db,games5425898691,20.0,-3108.659912109375,-3844.330078125,165.32000732421875,11066.400146484375,-3410.5999755859375,825.8000183105469,-2485.800018310547,1672.1000671386719,-4612.39990234375,255.0,255.0,,0.28312029081675494,2.967016977004483,-0.794966184110499,True,15,186.0,False,False,18,,76561198039309853,enpitsu,27.0,-2452.889892578125,-4652.93017578125,17.040000915527344,-11941.300048828125,8174.0997314453125,-0.3999999910593033,-5.600000023841858,3.799999952316284,-1277.9000091552734,255.0,128.0,False,-0.01677113083118906,0.6724892982317668,0.00019027574847498097,True,9,False,214.87301503714696,True,14,,KBR_SharKo,9145427433175672767,8.0,-3977.830078125,-3344.929931640625,61.540000915527344,6096.099853515625,-18148.299560546875,-4866.7999267578125,233.1999969482422,-3497.60009765625,1161.6000366210938,255.0,255.0,False,-0.2510968801458068,-1.9375522618890084,-0.5851783806712751,True,14,43.0,False,16,False,,edalti76,8179933407471405355,8.0,-3017.52001953125,96.1500015258789,17.010000228881836,-1465.8999633789062,3572.7999877929688,2.0000000298023224,-0.7999999821186066,-0.09999999776482582,0.0,0.0,128.0,-0.009796035823843282,-1.9601910032973477,1.0974287898063405e-05,True,4,False,4,255.0,False,,
63,4423,136,False,False,0,2513.8508698741853,983.72998046875,3470.85009765625,230.3000030517578,-15949.69970703125,7775.999755859375,2241.9000244140625,-2165.2000427246094,3459.5001220703125,-2569.5999145507812,0.0,0.7141989855750995,-3.080206098850333,0.8472617181541908,9145427433175672767,KBR_SharKo,8.0,1083.1099853515625,3404.2900390625,94.37000274658203,-18275.10009765625,3038.9999389648438,2214.199981689453,-5450.5999755859375,720.0,-150.0,255.0,5.0,False,-0.05642126260880389,3.0808753339922132,0.7815862484902522,True,15,0.0,False,False,18,,8179933407471405355,edalti76,8.0,1919.93994140625,72.41999816894531,17.010000228881836,-17181.199951171875,1746.300048828125,-0.29999999329447746,-0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,,0.009565730662192296,3.0402928282244712,-1.4966499553594065e-05,True,4,False,179.82831817801275,True,4,,enpitsu,76561198039309853,27.0,4078.93994140625,2547.60009765625,325.1099853515625,-2.5,-10078.900146484375,-5776.300048828125,2348.300018310547,0.09999999776482582,0.19999999552965164,255.0,0.0,False,0.5474555240240196,-1.5512359147432557,1.5810026859433581,True,10,255.0,False,14,False,,games5425898691,bf81d8692db,20.0,998.260009765625,4443.33984375,17.010000228881836,-13585.30029296875,3774.5001220703125,2.0999999344348907,-0.29999999329447746,0.19999999552965164,0.0,255.0,128.0,0.00960583354383778,2.8705721093367536,-3.0204046689911026e-05,True,16,False,18,205.0,False,,
