,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
134,9412,263,False,False,1,5205.145836561568,-6.320000171661377,13.65999984741211,92.76000213623047,-13655.2001953125,24890.6005859375,2159.4000244140625,3373.3999633789062,2079.7999572753906,-1851.1000061035156,1.0,0.01753751692833277,0.015180765736972964,-0.027971271887926447,76561198039309853,enpitsu,26.0,105.19999694824219,-152.14999389648438,108.7699966430664,-9641.699829101562,20805.80078125,1721.7999267578125,-5297.9998779296875,730.5000305175781,-1283.3000183105469,255.0,128.0,,-0.7084119614435586,0.7927652816439025,0.5168916677909475,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,18.0,2187.669921875,-3852.02001953125,17.010000228881836,17080.0,-11553.199462890625,1.899999976158142,-0.5000000074505806,0.5000000074505806,-4.900000095367432,255.0,128.0,,-0.009585424914830208,-2.5461701830495267,6.66495665021148e-05,True,False,False,0.0,False,False,,あSENPAIあ,b497dcf8b2b,18.0,-277.4700012207031,48.310001373291016,83.91999816894531,4845.7000732421875,-20153.1005859375,-155.600004196167,3109.4000244140625,-4535.7000732421875,-92.5,255.0,128.0,,-0.049483771356421784,-2.2489738395809096,2.7501038440411225,True,4,0.0,False,3,False,,死.ツ,b26c0f948eb,18.0,-0.0,1949.3900146484375,16.969999313354492,0.7999999821186066,-15528.599853515625,23.399999141693115,-9.100000262260437,0.09999999776482582,0.0,255.0,,-0.01723507424832841,-1.5708747414682,1.58758215557306e-05,False,111.0,False,4,4,False,,
135,9577,269,False,False,0,10353.072799614913,3356.7099609375,-4299.31005859375,95.37999725341797,-3303.800048828125,14895.799560546875,716.8000030517578,-3124.2999267578125,-2931.4999389648438,3973.9999389648438,0.0,-0.9422260538040437,-1.7911596883234486,-1.5906223975515574,b26c0f948eb,死.ツ,18.0,3397.0400390625,-4559.97998046875,100.8499984741211,2469.1000366210938,11213.399658203125,-7320.999755859375,1503.3999633789062,3717.9998779296875,825.8999633789062,255.0,209.0,False,0.5837474364914785,1.419360499154524,-0.6674393016507113,False,4,4,False,232.5367657061546,True,,b497dcf8b2b,あSENPAIあ,18.0,3071.669921875,-1347.0999755859375,17.030000686645508,-17883.599853515625,-14420.30029296875,3.100000023841858,-0.7000000029802322,-0.29999999329447746,-718.3000183105469,255.0,128.0,,0.016787070763477536,-2.519223719261734,0.00022529152198815696,False,6,False,234.8186754693267,True,6,,enpitsu,76561198039309853,26.0,2304.89990234375,4595.02001953125,16.850000381469727,295.79999923706055,-1766.9000244140625,-552.2999954223633,162.29999542236328,-0.7999999821186066,712.7999877929688,255.0,255.0,,0.013038136688952354,-1.5492700709896445,0.00012507817569151687,True,False,85.0,False,False,False,,games5425898691,bf81d8692db,18.0,-553.030029296875,-3136.64990234375,17.0,20476.300048828125,10025.499877929688,3.3000001311302185,0.7000000029802322,0.09999999776482582,-356.3999938964844,255.0,128.0,0.009603979536997,0.42273874545377954,0.00011305165414148493,True,247.0,False,False,False,False,,
136,9597,270,False,False,0,9312.246866695434,3120.139892578125,-3261.699951171875,93.1500015258789,-3111.400146484375,13163.1005859375,0.0,-4975.4998779296875,-2150.8999633789062,2572.3001098632812,0.0,-0.12847237316007967,-2.738165052574282,-2.769053344762874,b26c0f948eb,死.ツ,18.0,3012.489990234375,-3433.81005859375,17.049999237060547,-958.0999755859375,17573.699951171875,-1.1999999731779099,-0.09999999776482582,0.29999999329447746,-1987.7000427246094,255.0,1.0,False,0.01677739202936753,1.5610175295012572,-2.1055765283886216e-05,False,4,4,False,189.32832699950026,True,,b497dcf8b2b,あSENPAIあ,18.0,1552.550048828125,-2128.7900390625,17.030000686645508,-18149.89990234375,-13661.099853515625,5.0,2.3000000417232513,1.899999976158142,420.6999969482422,255.0,76.0,,0.01678482511815132,-2.447333210259328,-0.00023263224258658098,False,6,False,213.0,False,6,,enpitsu,76561198039309853,26.0,2606.77001953125,4348.91015625,17.049999237060547,8491.699829101562,-1223.6000061035156,2.5999999046325684,-1.1999999731779099,0.0,765.5000305175781,255.0,0.0,,0.016666921571855314,-0.0906212614992725,-0.0003290817916692722,True,False,85.0,False,False,False,,games5425898691,bf81d8692db,18.0,1022.52001953125,-2471.530029296875,17.0,21605.0,7887.9998779296875,1.0000000149011612,0.19999999552965164,0.19999999552965164,-123.80000114440918,255.0,128.0,0.009577588570763533,0.3393948111524051,3.7358078849044404e-05,True,245.60271856605368,True,False,False,False,,
137,9625,271,False,False,0,7736.483221952513,3319.469970703125,-1347.1400146484375,93.25,5783.0999755859375,20269.49951171875,1160.199966430664,-3345.4000854492188,-1312.2000122070312,-2475.0,0.0,-1.3461160811226713,-2.956920961913664,1.9462744306420119,b26c0f948eb,死.ツ,19.0,3167.93994140625,-1491.760009765625,17.030000686645508,4476.9000244140625,20436.300048828125,4.4999998807907104,-0.5999999865889549,-3.1999999284744263,314.20000076293945,255.0,128.0,False,0.016787369824681278,1.3509511457759202,0.00021201907627220397,False,4,4,False,151.0,False,,b497dcf8b2b,あSENPAIあ,18.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,3297.85009765625,3675.760009765625,17.049999237060547,3571.9000244140625,-13829.000244140625,-1.5999999642372131,-1.1999999731779099,4.900000095367432,-1247.300033569336,255.0,128.0,,0.016761252776886074,-1.3163209601300405,-0.0003093999488142115,True,False,43.842838964154645,True,False,False,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,True,,,,,,,
138,9643,272,False,False,0,6945.1658139550245,3744.2099609375,-27.56999969482422,99.2699966430664,11604.300537109375,20906.0009765625,453.4000015258789,-4966.7999267578125,-3069.89990234375,-1027.9000091552734,0.0,0.7740215614586438,0.20036319509581513,1.6301949061995065,b26c0f948eb,死.ツ,19.0,3586.409912109375,-142.22000122070312,16.989999771118164,10686.400146484375,19914.000244140625,12.300000190734863,18.200000524520874,22.59999990463257,-1818.8999938964844,255.0,12.0,False,0.01703553796018593,1.0245462972256831,-0.001864324827490302,False,4,4,False,125.82600423597519,True,,b497dcf8b2b,あSENPAIあ,18.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,3539.840087890625,2512.080078125,17.049999237060547,6576.300048828125,-19734.3994140625,-2.199999988079071,-1.0000000149011612,2.0999999344348907,487.20001220703125,255.0,128.0,,0.016818232143810563,-1.2133323852853766,-0.0002256359085283436,True,False,24.794769689600955,True,False,False,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,True,,,,,,,
139,9647,272,False,False,0,6827.714208909872,3916.989990234375,297.19000244140625,116.19999694824219,8428.599853515625,19179.3994140625,4825.799865722656,-5798.4002685546875,440.2000045776367,-1477.8999328613281,0.0,0.2651729935870279,-0.4443712084621733,0.7091367452504729,b26c0f948eb,死.ツ,19.0,3815.7099609375,185.0399932861328,17.389999389648438,14567.19970703125,17650.2001953125,261.8000030517578,-29.200000762939453,-1323.5000610351562,-272.09999084472656,255.0,128.0,False,0.005503122629501648,0.8504314627235507,-0.015434729656263,False,4,4,False,123.0,False,,b497dcf8b2b,あSENPAIあ,18.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,3660.52001953125,2192.949951171875,17.049999237060547,8245.0,-20589.7998046875,-1.4000000059604645,0.19999999552965164,-1.0999999940395355,55.10000228881836,255.0,255.0,,0.016783443751657027,-1.1842150420776059,-7.33859007371089e-05,True,False,11.945058086866975,True,False,False,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,True,,,,,,,
140,9735,275,False,False,0,3045.6499945187,2135.47998046875,4846.5498046875,104.73999786376953,-9205.399780273438,4281.9000244140625,5660.0,-2244.499969482422,-4825.4998779296875,-2770.4998779296875,0.0,0.4808004030081288,-2.648441558237211,0.23069038710901474,b26c0f948eb,死.ツ,19.0,2397.570068359375,4627.080078125,17.049999237060547,-11455.30029296875,4470.4998779296875,2.800000011920929,-2.0999999344348907,1.4000000059604645,868.7000274658203,128.0,187.0,False,0.016876797505116017,2.764249855797969,0.00016627187577159417,False,4,4,False,104.0,False,,b497dcf8b2b,あSENPAIあ,18.0,-2555.159912109375,-3219.489990234375,17.049999237060547,8226.199951171875,9446.400146484375,2.5999999046325684,1.0000000149011612,1.0999999940395355,-927.3999786376953,255.0,107.0,,0.01672750448867853,0.8129664620414784,0.0001229633123842967,True,False,False,85.0,False,False,,enpitsu,76561198039309853,26.0,3927.0400390625,1846.1600341796875,308.2200012207031,-2775.5999755859375,19189.69970703125,-153.59999656677246,3.4999999403953552,-428.80001068115234,-5483.2000732421875,128.0,128.0,False,-0.07408985785645145,-1.2405372637153878,-1.595486612175467,True,2,0.0,False,1,False,,games5425898691,bf81d8692db,18.0,-1489.72998046875,4488.89013671875,17.010000228881836,12843.00048828125,7319.1998291015625,1.7000000178813934,0.09999999776482582,0.3999999910593033,24.90000009536743,255.0,128.0,0.009572883719580639,0.5215720667302792,-3.056070841143862e-05,True,89.0,False,False,False,False,,
141,9775,276,False,False,1,10091.270462206385,-1035.489990234375,-4764.7001953125,192.00999450683594,-25692.80029296875,11475.400390625,-9419.600219726562,196.70000076293945,-5285.4998779296875,-2832.6998901367188,1.0,-0.6641338871467144,1.4167546199139742,-2.954561980986358,bf81d8692db,games5425898691,18.0,-826.4299926757812,-4834.669921875,263.3599853515625,-22106.99951171875,5580.5999755859375,477.40001678466797,-3759.2001342773438,-3096.7999267578125,2554.7999572753906,255.0,128.0,,-0.3850012515106227,0.17628386284106728,0.7656328876356292,True,4,3,False,29.265737554078456,True,,76561198039309853,enpitsu,26.0,-3440.860107421875,-4450.0400390625,60.81999969482422,10495.6005859375,-12400.2001953125,1075.5999755859375,432.00000762939453,1236.6999816894531,1559.7999572753906,255.0,255.0,False,0.02730147107846351,-2.2895725959271767,-0.6111413000583383,True,2,False,0.0,False,2,,あSENPAIあ,b497dcf8b2b,18.0,1317.56005859375,1617.1300048828125,17.049999237060547,-9727.2998046875,-10188.599853515625,2.5999999046325684,0.19999999552965164,0.29999999329447746,-244.3000030517578,255.0,128.0,,-0.016774615675375616,-0.7854531414805351,0.000145892797161381,True,False,116.0,False,False,False,,死.ツ,b26c0f948eb,19.0,-816.9099731445312,-5064.68994140625,257.04998779296875,8416.699829101562,-1567.1000671386719,200.59999465942383,-3152.39990234375,108.10000419616699,-3986.9000244140625,255.0,0.0,0.5859951004624121,0.4536612631735555,-0.36913412666984385,True,62.0,False,6,4,False,,False
142,9852,279,False,False,1,8617.26779583264,-2563.0400390625,-2752.550048828125,165.77000427246094,17556.600341796875,11671.300048828125,3320.4998779296875,1651.6999816894531,-5025.299987792969,2831.6000366210938,1.0,-1.2342891669807747,1.2679997706515111,1.7661511273690655,bf81d8692db,games5425898691,18.0,-2654.320068359375,-2838.909912109375,94.38999938964844,19268.299560546875,7323.699951171875,2576.199951171875,-2837.3001098632812,4349.89990234375,1810.3999328613281,255.0,128.0,,-0.6722384302457727,2.672324698176519,0.0022700730815843006,True,6,5,False,220.0,False,,76561198039309853,enpitsu,26.0,-2042.760009765625,-2732.030029296875,17.059999465942383,1006.9000244140625,5204.7998046875,1.1999999731779099,-0.7000000029802322,-1.4000000059604645,-125.20000457763672,0.0,128.0,False,-0.01730124257151488,1.7879270337623672,0.0001634723919381989,True,2,False,31.0,False,2,,あSENPAIあ,b497dcf8b2b,18.0,-2234.5400390625,2908.27001953125,17.049999237060547,-13466.600341796875,18604.7998046875,2.5,-0.29999999329447746,0.5999999865889549,251.39999389648438,255.0,168.0,,-0.01677672997642376,0.9459465494187768,8.723164439658037e-05,True,False,92.0,False,False,False,,死.ツ,b26c0f948eb,19.0,47.81999969482422,-2533.25,100.7699966430664,162.99999237060547,21410.10009765625,-140.6999969482422,-5434.1998291015625,844.1000366210938,80.39999961853027,255.0,128.0,1.2514211913009876,-1.4610017902713055,3.0949052112640776,True,77.0,False,8,5,False,,
143,9900,281,False,False,1,5966.168708599841,293.7099914550781,-795.6900024414062,163.16000366210938,4654.5001220703125,20487.80029296875,6726.199951171875,3620.7998657226562,3126.400146484375,3621.400146484375,1.0,-1.0184481169731066,-0.7700665902942504,1.6325301793825229,bf81d8692db,games5425898691,18.0,326.1099853515625,-1000.260009765625,21.920000076293945,6736.099853515625,21789.09912109375,2976.099853515625,-0.0,0.19999999552965164,193.60000610351562,255.0,128.0,,-0.009595629008258024,1.8490701955142823,-0.00013428216139903641,True,7,6,False,164.0,False,,76561198039309853,enpitsu,26.0,-1203.56005859375,-2668.489990234375,17.059999465942383,11223.199462890625,-4498.900146484375,-3.6000001430511475,-0.3999999910593033,0.5999999865889549,-1.0000000149011612,255.0,255.0,False,-0.016704235804119272,-2.760161619149548,3.3275689433784404e-05,True,2,False,9.387027978897093,True,2,,あSENPAIあ,b497dcf8b2b,18.0,-1830.050048828125,4550.490234375,17.049999237060547,17506.099853515625,-469.7999954223633,-2.0000000298023224,-0.0,0.5000000074505806,-13.300000429153442,255.0,120.0,False,-0.016741124989687883,-3.1170605507990214,-3.8105464457410725e-05,True,False,201.96579761402577,True,False,False,,死.ツ,b26c0f948eb,19.0,800.989990234375,747.1400146484375,17.049999237060547,15996.800537109375,254.69999313354492,2.5,6.1000001430511475,-0.5999999865889549,-573.4000015258789,236.0,215.0,-0.016787454496961122,-3.0691413483845276,0.00040110794348122174,True,108.0,False,8,6,False,,False
144,9951,283,False,False,0,8012.009900768271,-1138.469970703125,-2868.340087890625,294.75,-5150.5999755859375,14382.19970703125,8881.599731445312,5941.400146484375,385.6999969482422,-741.6999816894531,0.0,0.42170801071785713,1.1950912037935346,-2.854335236418844,b497dcf8b2b,あSENPAIあ,18.0,-1112.25,-3050.139892578125,213.85000610351562,-8872.899780273438,15605.50048828125,29.200000762939453,-2737.6998901367188,2301.0000610351562,-250.30000686645508,255.0,0.0,False,0.37782677853973284,1.7683679273748412,1.7277610987719172,True,4,3,False,170.0,False,,b26c0f948eb,死.ツ,19.0,-1212.510009765625,-2594.080078125,258.42999267578125,644.4000244140625,-15191.99951171875,780.9999847412109,-785.5000305175781,-4690.5999755859375,2762.3001098632812,255.0,0.0,True,-0.5264344669235534,-1.7370518103165553,1.6599227920834372,False,7,False,53.0,False,10,,enpitsu,76561198039309853,26.0,-1237.56005859375,1846.22998046875,17.059999465942383,-12180.10009765625,-7875.30029296875,1.1999999731779099,-0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,False,0.016792349747139494,-2.5676214786726828,-4.457175869734704e-05,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,18.0,-1352.97998046875,-2776.56005859375,117.66000366210938,3242.39990234375,-16142.2998046875,467.00000762939453,-3529.89990234375,4091.199951171875,-1025.1000213623047,255.0,255.0,-0.6389299894096375,-0.8320405385853997,-1.5379825694458342,True,132.59360862803717,True,10,9,False,,
145,9952,283,False,False,0,8027.487062838523,-1119.6800537109375,-2884.3701171875,325.1000061035156,11477.2998046875,-14771.99951171875,8649.69970703125,-3827.5,-2755.7998657226562,3708.699951171875,0.0,0.48403730693141195,1.2745738312036328,-2.999007806306387,b26c0f948eb,死.ツ,19.0,-1210.489990234375,-2742.360107421875,258.94000244140625,-892.3000335693359,-12825.50048828125,-172.80000686645508,-1074.5999908447266,-5393.800048828125,32.10000038146973,255.0,2.0,False,-0.5177499532906772,-1.858397982332432,2.4218351952963943,False,10,7,False,53.0,False,,b497dcf8b2b,あSENPAIあ,18.0,-1112.25,-3050.139892578125,213.85000610351562,-8872.899780273438,15605.50048828125,29.200000762939453,-2737.6998901367188,2301.0000610351562,-250.30000686645508,255.0,0.0,False,0.37782677853973284,1.7683679273748412,1.7277610987719172,True,3,False,170.0,False,4,,enpitsu,76561198039309853,26.0,-1237.56005859375,1846.22998046875,17.059999465942383,-12180.10009765625,-7875.30029296875,1.1999999731779099,-0.5000000074505806,-0.09999999776482582,0.0,255.0,255.0,False,0.016792349747139494,-2.5676214786726828,-4.457175869734704e-05,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,18.0,-1317.030029296875,-2941.06005859375,118.41999816894531,3931.6000366210938,-16679.100341796875,-2.8999999165534973,-3532.9998779296875,4087.9998779296875,-1027.2000122070312,255.0,255.0,-0.4896529600689171,-0.4998704419664588,-2.3889198336966624,True,129.4710795930637,True,10,9,False,,
146,10027,286,False,False,1,2535.479694926885,-1378.97998046875,4020.570068359375,170.7100067138672,-4343.0999755859375,-263.50000381469727,-1647.4000549316406,1767.1000671386719,1426.1000061035156,-5340.30029296875,1.0,-0.4125560758942791,1.1848052134483558,-0.299852906897809,bf81d8692db,games5425898691,18.0,-1365.050048828125,3956.909912109375,56.20000076293945,-8584.000244140625,-4921.199951171875,3009.2999267578125,-2161.300048828125,1400.8999633789062,-1145.8999633789062,255.0,72.0,,0.03476276104131529,-0.633040569142147,0.008013591533554229,True,12,11,False,41.0,False,,76561198039309853,enpitsu,26.0,-1018.3800048828125,40.40999984741211,17.0,-17714.200439453125,1203.1999969482422,18.799999952316284,13.40000033378601,15.399999618530273,1340.7000732421875,255.0,255.0,False,-0.017639217426115312,0.015270163427875287,0.00037785755058641977,True,4,False,31.0,False,4,,あSENPAIあ,b497dcf8b2b,18.0,2078.47998046875,1037.43994140625,17.049999237060547,-8892.39990234375,3610.7000732421875,2.5999999046325684,-1.0999999940395355,0.09999999776482582,-377.5,255.0,128.0,False,-0.01666433291423508,0.40334468475159474,8.95523040659836e-05,True,4,201.0,False,4,False,,死.ツ,b26c0f948eb,19.0,385.30999755859375,4429.83984375,17.059999465942383,-10737.60009765625,-4797.60009765625,1.4000000059604645,-7.200000286102295,-2.8999999165534973,-1300.7000732421875,255.0,128.0,-0.01673264191191272,-0.3626459906059751,6.753529875974995e-05,False,53.0,False,10,8,False,,False
147,10157,290,False,False,1,3804.899275345538,-2643.550048828125,3743.989990234375,93.12999725341797,-2415.8999633789062,-565.6000137329102,0.0,619.900016784668,-2647.60009765625,-5209.6002197265625,1.0,0.4385906841063866,-2.323295696428423,0.5120959602321254,bf81d8692db,games5425898691,18.0,-2716.27001953125,3570.010009765625,106.0999984741211,7721.199951171875,14189.69970703125,242.90000915527344,-4513.0999755859375,-3092.60009765625,562.9000091552734,255.0,255.0,,-0.37020224227098364,2.4126158539605154,-1.2551171181605028,True,14,13,False,0.0,False,,76561198039309853,enpitsu,26.0,-3366.949951171875,229.97000122070312,17.049999237060547,1970.7000732421875,6052.60009765625,3.3000001311302185,-0.7999999821186066,-1.8000000715255737,2021.199951171875,255.0,255.0,,-0.016640105057813465,1.9283263135639415,0.00031160074793976626,True,4,False,248.46717423008334,True,4,,あSENPAIあ,b497dcf8b2b,18.0,-237.50999450683594,4765.14990234375,17.049999237060547,-0.0,-0.0,2.5,0.09999999776482582,-0.3999999910593033,0.0,128.0,128.0,False,-0.016722770346227062,-0.8395082112962304,-2.2074268992636158e-05,True,4,201.0,False,4,False,,死.ツ,b26c0f948eb,19.0,-2579.77001953125,3921.389892578125,17.059999465942383,-4553.399963378906,-3439.5001220703125,1.8000000715255737,0.5000000074505806,0.09999999776482582,2178.300018310547,255.0,255.0,-0.016637553118081034,-0.6087017632198148,8.586274975459631e-05,,114.0,False,10,8,False,,
148,10228,293,True,True,1,1965.6021657644415,-717.4099731445312,4017.280029296875,410.5899963378906,10705.50048828125,30831.79931640625,902.6000213623047,2359.7000122070312,597.2000122070312,2489.499969482422,1.0,-0.7251635661815129,0.016227203438738368,-2.9662427957137387,76561198039309853,enpitsu,26.0,-731.5399780273438,3890.510009765625,339.489990234375,9329.199829101562,16884.200439453125,1021.8000030517578,-2233.9999389648438,-3648.3999633789062,-3456.6000366210938,128.0,255.0,,0.73870249167059,2.2699822640543537,-0.6372606503583633,True,6,5,False,75.0,False,,bf81d8692db,games5425898691,18.0,-327.75,3951.5400390625,93.30999755859375,16410.400390625,-3493.699951171875,-148.80000114440918,2085.800018310547,5086.400146484375,-165.20000457763672,255.0,128.0,,0.5541904659099063,0.5792132852270596,-3.0149823637387416,False,15,False,31.0,False,16,,あSENPAIあ,b497dcf8b2b,18.0,-778.0900268554688,4113.669921875,230.6699981689453,-8136.400146484375,-5263.4002685546875,-1937.8999328613281,106.19999885559082,-686.6999816894531,103.80000114440918,255.0,128.0,False,-0.47423852712617937,-0.5081590192459432,1.9336751676456179,True,6,147.0,False,4,4,,死.ツ,b26c0f948eb,19.0,-2032.2900390625,4552.2998046875,17.049999237060547,13973.1005859375,-2063.8999938964844,2.5999999046325684,-0.9000000357627869,-0.09999999776482582,-239.40000534057617,255.0,128.0,-0.016806216021145657,-2.9702062209720115,0.00017529377981129462,False,230.0,False,10,8,False,,False
