,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
137,9087,268.0,False,False,0,4545.554937430762,2150.81005859375,1766.719970703125,868.3300170898438,8499.099731445312,17209.200439453125,1991.6000366210938,5389.2999267578125,51.10000133514404,-2636.6000366210938,0.0,-0.7549815175695325,1.085663939319786,-2.7963589282124093,2535441211156040,ALC3002,9.0,2142.570068359375,1655.0,796.0999755859375,7727.2998046875,13036.99951171875,3154.7000122070312,-5238.599853515625,73.4000015258789,1673.699951171875,254.0,128.0,0.6378819209510957,1.2420899957243325,-0.024399039717239255,True,8,24.0,False,False,10,,2535450121922735,Harry7IA,7.0,2315.89990234375,912.5399780273438,17.0,-1146.9999694824219,5427.5,3.700000047683716,-0.09999999776482582,0.0,0.0,128.0,128.0,,0.009627741039498879,1.779109954764152,-6.134404943352098e-06,True,6,False,6,136.0,False,,enpitsu,76561198039309853,26,-946.4000244140625,3270.25,17.06999969482422,1655.0999450683594,14003.800048828125,0.5000000074505806,-0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,False,0.016771641162745453,1.4531161505978651,5.900806184479387e-05,True,False,163.0,False,2,2,,games5425898691,bf81d8692db,24.0,2402.64990234375,2828.219970703125,17.010000228881836,11214.89990234375,20077.80029296875,2.5,0.0,-0.09999999776482582,0.0,255.0,128.0,,0.009595130653244686,1.0613805160999679,3.247776570877381e-05,True,15.0,False,6,6,False,,False
138,9172,271.0,False,False,1,9509.81665690068,-2205.6298828125,-3849.800048828125,272.1199951171875,-1099.4999694824219,18146.300048828125,878.4999847412109,-1879.4000244140625,5395.999755859375,-1665.8999633789062,1.0,0.4023252748809505,-0.8965983598103896,2.724790633433345,bf81d8692db,games5425898691,24.0,-2130.9599609375,-4030.31005859375,207.44000244140625,-1226.8000030517578,11424.300537109375,600.2000045776367,-963.0999755859375,-3858.9999389648438,-3798.699951171875,255.0,254.0,0.1909737035546086,1.508013472879081,-1.261590827018666,True,7,204.8638453022127,True,False,8,,76561198039309853,enpitsu,26.0,-287.1199951171875,-5153.740234375,17.06999969482422,-1808.699951171875,-6571.6998291015625,1.2999999523162842,0.09999999776482582,-0.0,-2256.1000061035156,0.0,128.0,,-0.0169167460820249,2.0703863686062625,-1.6669732683698993e-05,True,2,False,2,163.0,False,,Harry7IA,2535450121922735,7,-2062.080078125,-3739.6298828125,141.97999572753906,2239.600067138672,-13875.400390625,-171.70000076293945,810.5999755859375,5427.19970703125,370.60001373291016,255.0,128.0,,-0.06801171936198305,-1.4228481643653474,-2.5793992021241747,True,False,78.60504090401433,True,7,8,,ALC3002,2535441211156040,9.0,-2998.56005859375,-3876.25,17.020000457763672,4907.699890136719,10868.699951171875,1.1999999731779099,0.19999999552965164,0.9000000357627869,16.200000047683716,255.0,128.0,,-0.009547317693572309,1.9923162023316472,-8.420692806760423e-05,True,0.0,False,8,10,False,,
139,9234,274.0,False,False,1,6303.568374883271,-2300.820068359375,-292.79998779296875,102.62000274658203,5043.299865722656,24291.10107421875,1798.6000061035156,-401.8000030517578,707.6000213623047,-5077.200012207031,1.0,1.2925526109237235,0.47509198547638504,-0.9782892668709537,bf81d8692db,games5425898691,24.0,-2348.9599609375,-571.4500122070312,16.989999771118164,-3960.10009765625,22656.4990234375,2.800000011920929,-0.0,0.19999999552965164,10.299999713897705,255.0,128.0,-0.009599091084390441,1.3964715897300632,-3.4263851413258784e-05,True,8,65.70031810063193,True,False,8,,76561198039309853,enpitsu,26.0,-866.5900268554688,-5641.06982421875,88.86000061035156,-794.1000366210938,79.00000095367432,1986.1000061035156,-20.399999618530273,3364.1000366210938,-126.89999580383301,0.0,128.0,,-1.1587747392611703,-3.048413927604739,-0.09987387055828982,True,2,False,2,163.0,False,,Harry7IA,2535450121922735,8,-2704.139892578125,-4154.27001953125,100.38999938964844,-3443.900146484375,18984.300537109375,2361.9000244140625,-5355.5999755859375,-1250.1000213623047,63.60000133514404,254.0,128.0,,-0.9087520130907135,1.4370542685750438,-0.06876080707913935,True,False,27.0,False,9,10,,ALC3002,2535441211156040,9.0,-2649.43994140625,-430.6400146484375,62.83000183105469,9463.800048828125,19362.5,3163.3999633789062,-3877.0999145507812,2086.3999938964844,-2148.0999755859375,254.0,157.0,,-0.09203162274659088,2.3242032158551327,-0.015101820653437643,True,0.0,False,11,14,False,,
140,9252,274.0,False,False,1,4859.625805903247,-1985.300048828125,1226.6800537109375,95.52999877929688,4729.599914550781,22650.50048828125,1095.2999877929688,-3409.5999145507812,1222.2000122070312,-4783.299865722656,1.0,1.047636647240278,-2.437967688644381,-0.8603524188438683,bf81d8692db,games5425898691,24.0,-2144.68994140625,895.25,16.920000076293945,7366.400146484375,21788.40087890625,14.500000476837158,16.100000143051147,-3.799999952316284,1283.0999755859375,255.0,255.0,-0.010576511362767436,1.87908880141107,0.0002405546119615233,True,8,9.315286149260864,True,False,8,,76561198039309853,enpitsu,26.0,-878.9500122070312,-5629.009765625,327.4700012207031,2.3000000417232513,183.09999465942383,2684.89990234375,-2.3999999463558197,-0.5000000074505806,0.3999999910593033,128.0,128.0,,-1.5237351127364296,-1.2059481168705037,-1.935235779374106,True,2,False,2,163.0,False,,Harry7IA,2535450121922735,8,-2909.050048828125,-3019.159912109375,99.20999908447266,-3380.4000854492188,18838.199462890625,-529.0999984741211,-4407.9998779296875,-1027.300033569336,86.70000076293945,254.0,130.0,,1.1750619620222704,1.5441250710875922,0.19081535356347837,True,False,27.0,False,10,10,,ALC3002,2535441211156040,9.0,-2045.699951171875,923.2000122070312,93.91999816894531,8885.0,21056.0009765625,-239.79999542236328,-4751.000061035156,2069.1000366210938,749.1999816894531,255.0,223.0,,1.1469862650734126,-2.2936041514337657,1.949371456925162,True,31.0,False,12,14,False,,
141,9275,275.0,False,False,1,3235.477038925039,-1597.6400146484375,3078.429931640625,93.08999633789062,4330.299987792969,20606.79931640625,-138.80000114440918,-5052.5,1312.2999572753906,-2957.9000854492188,1.0,0.3167161994909827,-2.871874110757565,-0.10254142418235024,bf81d8692db,games5425898691,24.0,-1834.6099853515625,2824.489990234375,16.989999771118164,4376.700134277344,22579.69970703125,2.800000011920929,0.09999999776482582,0.9000000357627869,-184.69999313354492,255.0,128.0,-0.00959895104133506,1.7773870075364557,3.275332200859423e-05,True,8,18.459587153568066,True,False,8,,76561198039309853,enpitsu,26.0,-878.9600219726562,-5621.41015625,297.010009765625,3.6000001430511475,-33.399999141693115,-3193.2998657226562,-10.90000033378601,0.5000000074505806,0.0,0.0,128.0,,-1.5184337631411338,-1.246048051717441,-1.895121497750033,True,2,False,2,163.0,False,,Harry7IA,2535450121922735,8,-3267.2900390625,-1282.489990234375,17.010000228881836,-7185.5999755859375,21019.19921875,5.299999713897705,-0.7999999821186066,-0.19999999552965164,139.7000026702881,255.0,128.0,,-0.009536912313542421,1.226869945267234,-7.04745895692976e-05,True,False,0.0,False,10,10,,ALC3002,2535441211156040,9.0,-1233.199951171875,2697.9599609375,16.079999923706055,8358.599853515625,21255.70068359375,82.79999732971191,32.59999990463257,21.90000057220459,1556.4999389648438,255.0,255.0,,-0.011811458341261237,1.9174017701874342,-0.004515316748888248,True,0.0,False,12,14,False,,
142,9290,276.0,False,False,1,2474.9469892198617,-1372.1600341796875,4149.64013671875,93.12999725341797,4009.2001342773438,19021.500244140625,0.0,-5597.19970703125,1294.4000244140625,-1730.7000732421875,1.0,0.4500118700314973,-3.1063469605919183,2.8221291847065526,bf81d8692db,games5425898691,24.0,-1492.760009765625,4015.260009765625,91.75,5773.4002685546875,22149.19921875,2137.899932861328,-5486.099853515625,279.50000762939453,271.8000030517578,255.0,155.0,-0.6013757897154419,2.212197687493759,-0.3196119149822246,True,9,4.0,False,False,10,,76561198039309853,enpitsu,26.0,-878.9600219726562,-5620.0498046875,278.45001220703125,3.700000047683716,134.20000076293945,2246.4999389648438,-2.199999988079071,-0.7000000029802322,0.0,128.0,128.0,,-1.5155039935876677,-1.2574834444015701,-1.8836580296680463,True,2,False,2,163.0,False,,Harry7IA,2535450121922735,7,-3570.800048828125,-28.110000610351562,17.010000228881836,2085.0999450683594,21395.70068359375,2.5999999046325684,0.19999999552965164,2.199999988079071,-732.6000213623047,255.0,128.0,,-0.00959381891670967,1.7277874119224574,0.00015608423379921417,True,False,255.0,False,10,10,190.0,ALC3002,2535441211156040,9.0,-1148.9100341796875,4019.780029296875,51.310001373291016,-3921.400146484375,22426.99951171875,3212.0001220703125,-597.0000076293945,-137.39999771118164,1687.7000427246094,254.0,209.0,,-0.027208721406087506,1.2724250823844905,0.001613011743728753,True,22.0,False,12,16,False,,
143,9293,276.0,False,False,0,9872.982646498518,1324.3699951171875,-4480.06982421875,99.44999694824219,4687.200012207031,-34833.89892578125,1243.7999725341797,-34.000000953674316,-603.6000061035156,-5969.4000244140625,0.0,-0.5369441211975189,2.863415999888949,2.5954985708418254,2535441211156040,ALC3002,9.0,1257.5400390625,-4277.27978515625,82.7699966430664,9285.499877929688,-19866.8994140625,2129.1000366210938,1693.0999755859375,5231.7999267578125,-105.9000015258789,255.0,255.0,0.45875980481211553,-1.2910063109448615,-0.48416316873873166,True,13,22.0,False,False,16,,2535450121922735,Harry7IA,7.0,3557.199951171875,-78.3499984741211,17.010000228881836,-3104.1000366210938,-21223.20068359375,2.5999999046325684,0.0,0.29999999329447746,-343.8999938964844,254.0,128.0,,0.00959222023952553,-1.751843952807491,0.00017882544446554396,True,10,False,10,255.0,False,,enpitsu,76561198039309853,26,878.9600219726562,5617.56005859375,315.7900085449219,-3.6000001430511475,-136.30000114440918,1603.9999389648438,2.199999988079071,0.7999999821186066,0.0,128.0,128.0,,1.5152716599780691,1.2632952057073545,-1.8778482963533747,True,False,163.0,False,2,2,,games5425898691,bf81d8692db,24.0,1447.43994140625,-4195.93994140625,107.13999938964844,-5450.9002685546875,-21691.99951171875,454.70001220703125,5492.8997802734375,-278.8999938964844,-2.7000001072883606,255.0,152.0,,0.9738574867284935,-2.710051914018462,-0.9930008583948937,True,4.0,False,9,10,False,,
144,9512,284.0,False,False,1,7118.876690561574,-3383.090087890625,-549.27001953125,105.41000366210938,-21848.40087890625,20358.499755859375,-2274.2999267578125,-1470.3999328613281,-4926.000061035156,-3093.800048828125,1.0,-0.9256565197212165,-0.7930842423982137,2.1212106106810444,bf81d8692db,games5425898691,24.0,-3284.699951171875,-695.5499877929688,111.68000030517578,-18993.199462890625,6304.4000244140625,3473.800048828125,-525.9000015258789,-387.20001220703125,-2718.599853515625,255.0,128.0,-0.05752301779538423,0.9787869448770073,-0.010509352918497734,True,12,33.1672257300346,True,False,14,,76561198039309853,enpitsu,25.0,-305.17999267578125,-5525.68994140625,23.84000015258789,-652.5,1301.6999816894531,-51.39999866485596,-2.8999999165534973,-14.900000095367432,-417.7000045776367,128.0,128.0,False,-0.05013598640403655,1.014988507503213,0.020829334482607473,True,2,False,2,163.0,False,,Harry7IA,2535450121922735,8,-761.0700073242188,-3577.409912109375,17.010000228881836,4168.900146484375,-22618.9990234375,0.29999999329447746,0.09999999776482582,-1.0000000149011612,788.4999847412109,255.0,191.0,,-0.009584785426308662,-1.7637415710939028,0.00012271825954191418,False,False,114.2024171634387,True,12,12,,ALC3002,2535441211156040,9.0,-3552.510009765625,-356.9200134277344,43.33000183105469,6390.10009765625,-7117.0001220703125,3404.89990234375,114.30000305175781,119.49999809265137,348.8999938964844,255.0,128.0,,-0.012048710906657734,-2.3529731073897584,-0.0006602945846197377,True,,False,16,20,False,,
145,9514,284.0,False,False,0,6296.901980804922,3393.81005859375,530.3900146484375,118.8499984741211,-3291.199951171875,630.6000137329102,3900.4000854492188,3072.6998901367188,2988.900146484375,865.1000213623047,0.0,1.015948137571901,0.9243956035008436,2.442730633773582,2535441211156040,ALC3002,9.0,3501.139892578125,420.3599853515625,68.66000366210938,-3809.5999145507812,7827.5,2263.800048828125,3163.699951171875,4173.900146484375,-1678.8999938964844,254.0,62.0,0.016924828782810167,2.3565095833240663,0.014463193103172595,True,17,,False,False,20,,2535450121922735,Harry7IA,8.0,720.9000244140625,3765.47998046875,17.010000228881836,-5313.800048828125,22377.7001953125,0.19999999552965164,0.5999999865889549,-3.0000001192092896,540.9000015258789,255.0,131.0,,0.00959382485199946,1.8325426802001945,1.6164863615286783e-05,False,12,False,12,107.8865891528386,True,,enpitsu,76561198039309853,25,310.0899963378906,5516.6298828125,23.479999542236328,520.9000015258789,-917.5,-36.30000114440918,1.0999999940395355,5.0,-103.19999694824219,128.0,128.0,False,0.05070414548359842,-1.0330933764794756,0.020281961836964093,True,False,163.0,False,2,2,,games5425898691,bf81d8692db,24.0,3284.699951171875,695.5499877929688,111.68000030517578,18993.199462890625,-6304.4000244140625,3473.800048828125,525.9000015258789,387.20001220703125,-2718.599853515625,255.0,128.0,,0.05752301779538423,-0.9787869448770073,-0.010509352918497734,True,26.8513977194345,True,12,14,False,,
146,9577,286.0,False,False,1,6814.332940434631,-2838.409912109375,-559.9400024414062,111.11000061035156,6302.19970703125,17681.199951171875,1525.8999633789062,3344.5999145507812,-176.49999618530273,4978.0999755859375,1.0,0.9029698327491695,-1.1159137198223568,0.983783337294948,bf81d8692db,games5425898691,24.0,-2954.8798828125,-773.6799926757812,66.80000305175781,11401.199951171875,9912.000122070312,2913.3999633789062,-4280.5999755859375,-34.80000019073486,1746.300048828125,255.0,250.0,-0.05734106099627344,2.7768113855343324,-0.04901314034668438,True,13,0.0,False,False,16,,76561198039309853,enpitsu,26.0,-343.0,-5415.1201171875,19.450000762939453,473.1999969482422,-942.6000213623047,36.500000953674316,5.699999928474426,-3.8999998569488525,0.3999999910593033,128.0,128.0,False,-0.05321703405147659,1.1102291928161496,0.018256378706291314,True,6,False,2,163.0,False,,Harry7IA,2535450121922735,8,-170.16000366210938,-5883.4501953125,385.7099914550781,996.1000061035156,-1052.3999786376953,-2661.300048828125,2040.5000305175781,-2501.1000061035156,-2643.9999389648438,128.0,255.0,,0.6360837738785904,1.0780685801271752,2.4508948075240173,True,False,75.0,False,14,14,,ALC3002,2535441211156040,9.0,-3200.27001953125,-245.7899932861328,17.010000228881836,8184.6002197265625,5355.10009765625,2.5999999046325684,0.7999999821186066,0.5000000074505806,264.0999984741211,255.0,128.0,,-0.009540925740282518,2.5328281716679943,-0.00022032802802666426,True,,False,18,20,False,,
147,9667,289.0,False,True,1,2372.8345555407313,-1181.949951171875,3994.3701171875,93.1500015258789,3594.5001220703125,9699.500122070312,0.0,-5568.4002685546875,2083.800048828125,805.8999633789062,1.0,0.041861436284436816,-0.6175793149211143,-2.7791762157001854,bf81d8692db,games5425898691,24.0,-1423.3199462890625,4013.830078125,19.479999542236328,13883.1005859375,14006.99951171875,2959.8001098632812,-0.3999999910593033,0.19999999552965164,-1979.2999267578125,128.0,0.0,-0.009629826182505186,2.4288091339754607,3.328803666769765e-05,True,16,0.0,False,False,19,,76561198039309853,enpitsu,25.0,-275.55999755859375,-5473.66015625,302.5899963378906,-1.5999999642372131,414.1999816894531,-994.3000030517578,0.3999999910593033,-0.19999999552965164,0.0,128.0,128.0,False,-0.05612186962663645,1.5665045316907185,2.887598276532292e-05,True,8,2,2,163.0,False,,Harry7IA,2535450121922735,8,-108.08000183105469,-5197.9501953125,17.010000228881836,7851.7999267578125,1923.8999938964844,2.5999999046325684,1.0000000149011612,0.09999999776482582,238.70000839233398,254.0,128.0,,-0.009524643573103186,2.8760496823669253,-0.00020289367607216358,False,False,0.0,False,14,14,,ALC3002,2535441211156040,9.0,-1022.72998046875,3909.219970703125,97.3499984741211,-815.9999847412109,19133.299560546875,-164.69999313354492,-5193.599853515625,-1807.1000671386719,101.99999809265137,255.0,83.0,,-1.2403799438479974,-2.0894077869798107,-2.960502002908837,True,31.0,False,21,24,False,,
148,9670,290.0,False,False,0,9475.307705688336,1159.989990234375,-4109.56005859375,106.41000366210938,2240.800018310547,-11696.99951171875,1623.3999633789062,340.99998474121094,-3285.4998779296875,5008.800048828125,0.0,-0.5610901491001679,0.6321760168813795,-2.6084214769984735,2535441211156040,ALC3002,9.0,1011.97998046875,-4060.9599609375,99.29000091552734,-3662.9998779296875,-17066.8994140625,617.2000122070312,5263.3001708984375,-1414.1999816894531,-739.3000030517578,254.0,70.0,0.7556264384583036,1.823209887415805,2.993937861198061,True,21,31.0,False,False,24,,2535450121922735,Harry7IA,8.0,33.209999084472656,5177.97998046875,17.010000228881836,-8426.699829101562,-2361.999969482422,2.5999999046325684,-1.0999999940395355,-0.3999999910593033,138.50000381469727,255.0,139.0,,0.009515259245901986,-2.8635470754170815,-6.854898896521717e-05,False,14,False,14,0.0,False,,enpitsu,76561198039309853,25,275.55999755859375,5469.509765625,289.1499938964844,1.5999999642372131,-414.1999816894531,-1643.5000610351562,-0.3999999910593033,0.19999999552965164,0.0,128.0,128.0,False,0.05612186962663645,-1.5665045316907185,2.887598276532292e-05,True,2,163.0,False,2,8,,games5425898691,bf81d8692db,24.0,1302.9100341796875,-4137.68017578125,46.790000915527344,-9665.900268554688,-14241.700439453125,2627.60009765625,2835.4000854492188,4142.699890136719,2246.7999267578125,128.0,0.0,,-0.04499250724651295,-2.4589926820617394,-0.20840354645812426,True,0.0,False,16,19,False,,
149,9671,290.0,False,True,1,2259.8083219363266,-1133.0899658203125,4145.25,119.87000274658203,9767.999877929688,7058.499755859375,3635.2999877929688,1736.1000061035156,94.79999542236328,-5742.5,1.0,0.5536747196988705,-0.5196140469387385,-2.6857298102401392,bf81d8692db,games5425898691,24.0,-1302.9100341796875,4137.68017578125,46.790000915527344,9665.900268554688,14241.700439453125,2627.60009765625,-2835.4000854492188,-4142.699890136719,2246.7999267578125,128.0,0.0,0.04499250724651295,2.4589926820617394,-0.20840354645812426,True,16,0.0,False,False,19,,76561198039309853,enpitsu,25.0,-275.55999755859375,-5465.7001953125,271.1000061035156,-1.5999999642372131,414.1999816894531,-2238.6000061035156,0.3999999910593033,-0.19999999552965164,0.0,128.0,128.0,False,-0.05612186962663645,1.5665045316907185,2.887598276532292e-05,True,8,2,2,163.0,False,,Harry7IA,2535450121922735,8,-33.209999084472656,-5177.97998046875,17.010000228881836,8426.699829101562,2361.999969482422,2.5999999046325684,1.0999999940395355,0.3999999910593033,138.50000381469727,255.0,139.0,,-0.009515259245901986,2.8635470754170815,-6.854898896521717e-05,False,False,0.0,False,14,14,,ALC3002,2535441211156040,9.0,-1011.97998046875,4060.9599609375,99.29000091552734,3662.9998779296875,17066.8994140625,617.2000122070312,-5263.3001708984375,1414.1999816894531,-739.3000030517578,254.0,70.0,,-0.7556264384583036,-1.823209887415805,2.993937861198061,True,31.0,False,21,24,False,,
150,9673,290.0,False,False,0,9544.653629760109,1058.1400146484375,-4202.47021484375,148.27000427246094,-2944.7000122070312,-4458.900146484375,3796.7001342773438,-2399.9000549316406,-630.6999969482422,-3176.099853515625,0.0,-0.521790183316982,0.17242440991941504,-2.8610842264866228,2535441211156040,ALC3002,9.0,970.780029296875,-4211.490234375,103.26000213623047,-4469.5001220703125,-16392.099609375,150.10000228881836,5123.2000732421875,1263.7999725341797,1550.5999755859375,254.0,63.0,0.1386245146983466,1.873806570208979,2.8552977890142155,True,21,31.0,False,False,24,,2535450121922735,Harry7IA,8.0,-98.66999816894531,5134.52001953125,17.010000228881836,-9047.80029296875,-3468.2000732421875,2.5999999046325684,0.5999999865889549,0.09999999776482582,929.5999908447266,255.0,161.0,,0.009523362244756781,-2.767563066352021,7.254421088826805e-05,False,14,False,14,0.0,False,,enpitsu,76561198039309853,26,275.55999755859375,5462.93017578125,254.5399932861328,1.5999999642372131,-414.1999816894531,-2671.400146484375,-0.3999999910593033,0.19999999552965164,0.0,128.0,128.0,False,0.05612186962663645,-1.5665045316907185,2.887598276532292e-05,True,2,163.0,False,2,8,,games5425898691,bf81d8692db,24.0,1229.1400146484375,-4257.830078125,70.20999908447266,-8337.60009765625,-14472.39990234375,2899.8001098632812,257.5,2004.1999816894531,2118.0999755859375,128.0,0.0,,-0.14855993907851578,-2.255901085749869,-0.4659059141972469,True,0.0,False,16,20,False,,
