,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,694,19,False,True,0,5607.846913562246,3363.070068359375,1491.949951171875,1617.4100341796875,-11858.900146484375,16061.700439453125,1890.5000305175781,-438.8999938964844,2983.2000732421875,5187.19970703125,0.0,-1.3153480036551144,0.16034484097358911,-1.4499769883575768,8226738855089929114,HeroCharras,20.0,3563.429931640625,1281.4000244140625,1608.739990234375,-6808.2000732421875,18878.00048828125,2396.0000610351562,-4954.5001220703125,-797.6999664306641,-2250.5999755859375,255.0,186.0,,0.5015988840722083,2.2477986859416443,-0.1756359390903159,True,0.0,False,8,5,False,,540822383123922006,CesarMocinha,13.0,1963.3499755859375,-814.760009765625,16.989999771118164,-7576.300048828125,11338.699951171875,5.299999713897705,0.0,0.0,2230.7000732421875,255.0,255.0,,0.00957597266132161,2.2281518244599243,1.1927172599215836e-06,True,187.0,False,10,10,False,,enpitsu,76561198039309853,25.0,249.6199951171875,5329.81982421875,17.229999542236328,-4224.5001220703125,4008.0999755859375,45.59999942779541,193.70000839233398,-40.70000171661377,-1.2999999523162842,128.0,128.0,False,0.020249102153376018,-0.762174436947675,0.006050382150362486,True,218.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,3105.860107421875,4923.3798828125,448.9599914550781,-8384.500122070312,6862.2998046875,-1835.0,-1648.9999389648438,-1669.1000366210938,1383.0000305175781,255.0,243.0,,0.18824923356783568,2.47945514274662,-1.5636618342016835,True,255.0,False,8,False,6,
11,754,21,False,False,1,10124.889165435925,-909.2100219726562,-4822.66015625,527.6900024414062,-17327.900390625,27729.3994140625,2918.699951171875,-4534.100036621094,3615.7998657226562,-1538.3999633789062,1.0,1.1981318076698886,0.01223721819393569,-0.9130392004560461,bf81d8692db,games5425898691,20.0,-912.1699829101562,-4961.10986328125,560.7899780273438,8433.900146484375,7764.69970703125,-2288.6000061035156,-4633.2000732421875,-207.90000915527344,-2956.300048828125,255.0,163.0,,-0.25456792948030993,-2.910191747605363,-2.228698450395589,True,255.0,False,10,7,False,,76561198039309853,enpitsu,25.0,-771.739990234375,-4865.8701171875,401.2099914550781,-11773.800048828125,4181.7999267578125,3517.0001220703125,83.29999923706055,-3469.7000122070312,-4266.600036621094,255.0,255.0,False,0.6138796353565233,0.5905460905307217,-0.7759081362981585,True,140.0,False,8,7,False,,HeroCharras,8226738855089929114,20.0,-2034.06005859375,-5104.18994140625,672.719970703125,7614.69970703125,276.3999938964844,-10887.39990234375,-238.70000839233398,2020.8999633789062,-244.89999771118164,255.0,255.0,,-0.9770248741505211,3.126021574836736,-1.556682862390509,True,0.0,False,8,False,6,,CesarMocinha,540822383123922006,13.0,241.77999877929688,-593.9000244140625,16.989999771118164,93.69999885559082,-11221.800537109375,5.099999904632568,0.09999999776482582,1.0000000149011612,-313.6000061035156,255.0,128.0,,-0.009540693741805599,-1.5442918304464666,0.0002321732200498735,True,178.0,False,10,False,10,
12,907,26,False,False,0,10184.011468259463,2364.840087890625,-4507.85009765625,264.0199890136719,18264.599609375,17909.000244140625,4871.099853515625,319.4000053405762,-3807.9998779296875,4625.5999755859375,0.0,0.21928366217338088,-1.6377677454632384,-0.9339970080913961,540822383123922006,CesarMocinha,13.0,2176.360107421875,-4633.02001953125,194.94000244140625,19519.200439453125,3628.699951171875,2073.0999755859375,-259.50000762939453,-479.50000762939453,473.6000061035156,255.0,255.0,False,-0.5468391212285063,0.0630197244411133,0.03969019373157887,True,101.0,False,12,10,False,,8226738855089929114,HeroCharras,19.0,1975.9200439453125,-3309.800048828125,17.010000228881836,-15449.69970703125,-13175.2001953125,2.5999999046325684,0.5000000074505806,0.3999999910593033,0.0,255.0,128.0,,0.009597375139017391,-2.435494091154745,5.8114750123198196e-05,True,255.0,False,12,10,False,,enpitsu,76561198039309853,25.0,3192.489990234375,-3699.7099609375,17.040000915527344,-5031.700134277344,-19952.099609375,4.4999998807907104,0.5000000074505806,5.5000001192092896,1122.5,255.0,0.0,True,0.01682994698444786,-1.7542905602244196,-3.136897135900998e-05,True,31.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-2532.889892578125,-2588.06005859375,17.010000228881836,10501.199951171875,-4763.999938964844,2.8999999165534973,0.0,0.0,2374.7999572753906,255.0,255.0,,0.009546777235445015,-0.3644798964714338,-2.0370417721124587e-05,True,238.0,False,12,False,10,
13,1070,32,False,True,1,5776.074359286613,-766.3599853515625,-391.69000244140625,105.69999694824219,5028.900146484375,26869.49951171875,8632.000122070312,5119.599914550781,2358.9999389648438,2055.2999877929688,1.0,0.17945227567655644,0.8995171646353252,-1.9002305390687009,76561198039309853,enpitsu,25.0,-788.8599853515625,-539.27001953125,32.91999816894531,1840.5999755859375,17167.39990234375,1150.199966430664,482.79998779296875,505.9000015258789,-5455.30029296875,255.0,128.0,False,-0.01593129221706049,2.435209666270345,0.02327822433935153,True,105.0,False,8,8,False,,bf81d8692db,games5425898691,20.0,-718.2899780273438,-778.969970703125,17.010000228881836,-2798.599853515625,19365.899658203125,-3.4999999403953552,24.90000009536743,246.20000839233398,-4946.9000244140625,255.0,0.0,,-0.007031269293890482,1.3518986815144198,0.005861428767971265,True,111.0065291261161,True,14,12,False,,HeroCharras,8226738855089929114,19.0,-654.5399780273438,4514.330078125,17.010000228881836,10515.0,966.2000274658203,3.100000023841858,-0.29999999329447746,-0.0,-2390.500030517578,255.0,0.0,False,-0.009533341725646216,3.106065264218089,4.526516134754621e-05,True,255.0,False,12,False,10,,CesarMocinha,540822383123922006,13.0,-2264.2900390625,4515.2001953125,17.010000228881836,2696.9000244140625,-4125.5999755859375,2.7000001072883606,-0.0,0.7999999821186066,2114.9000549316406,255.0,218.0,,-0.009465202193318931,-2.0995869557743054,7.276104931637236e-05,True,85.0,False,False,False,False,
14,1115,34,False,False,0,9136.918412282872,-66.52999877929688,-3959.18994140625,626.760009765625,-16523.900146484375,1693.3000183105469,6023.800048828125,-220.10000228881836,-2296.4999389648438,4058.800048828125,0.0,0.8074183341768414,2.165580426551961,1.9264696637223147,8226738855089929114,HeroCharras,20.0,51.25,-4072.550048828125,503.8299865722656,-4053.900146484375,4869.4000244140625,5366.9000244140625,3198.5000610351562,-1616.300048828125,-4172.099914550781,,242.0,,-1.13019043881569,2.6071247481869517,-1.3451458630465685,True,204.7365160014039,True,14,10,4,,540822383123922006,CesarMocinha,13.0,865.5599975585938,-4676.33984375,17.010000228881836,-10604.100341796875,-7764.1998291015625,2.5999999046325684,-0.3999999910593033,-0.5999999865889549,0.0,255.0,128.0,,0.009539685107892324,-2.5095657132449745,-6.496724181855393e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,759.239990234375,-372.2300109863281,17.049999237060547,1900.2999877929688,7117.60009765625,3.1999999284744263,-0.7999999821186066,0.0,0.0,255.0,,,0.016575134950987242,1.3098740346841546,2.8857754744776276e-06,True,105.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-1370.9300537109375,99.81999969482422,17.010000228881836,-11176.099853515625,12059.49951171875,2.5999999046325684,-0.7999999821186066,0.9000000357627869,-313.29999923706055,255.0,128.0,,0.00959468772876351,2.2924299250772036,7.321024995160703e-05,True,120.0,False,14,False,12,
15,1235,38,False,False,1,2719.4991975213657,2755.610107421875,3155.679931640625,662.72998046875,-19452.900390625,12793.599853515625,7605.3997802734375,3404.5001220703125,4877.39990234375,786.9000244140625,1.0,-0.97071243615958,-2.1494857189723606,1.1015849477059698,bf81d8692db,games5425898691,20.0,2841.659912109375,3066.89990234375,530.010009765625,-15080.30029296875,12844.000244140625,-217.39999771118164,3151.9000244140625,-4500.10009765625,253.79999160766602,255.0,255.0,,0.1497786099629919,0.9690079403328125,-1.65970579584446,True,134.90832679758793,True,16,13,False,,76561198039309853,enpitsu,25.0,-2526.9599609375,-955.3200073242188,17.049999237060547,13075.2001953125,-1455.2999877929688,3.100000023841858,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,False,-0.016709474639635437,-3.030738209083091,-4.639591622203126e-05,True,255.0,False,8,8,False,,HeroCharras,8226738855089929114,19.0,2592.6201171875,3257.25,527.489990234375,9310.999755859375,-5534.5001220703125,5405.10009765625,-895.6999969482422,3637.0999145507812,1330.8000183105469,128.0,208.0,,0.8789853992837763,-2.939675096682537,-0.3871748111798039,True,78.55972460521164,True,16,6,10,,CesarMocinha,540822383123922006,13.0,-160.38999938964844,5655.43994140625,28.90999984741211,1648.0000305175781,-1412.2000122070312,-55.300002098083496,0.5000000074505806,0.29999999329447746,0.7999999821186066,255.0,128.0,,-0.03494090977885342,-2.437833322945676,0.03005694298267911,True,116.0,False,False,False,False,
16,1236,38,False,False,0,8541.282532328742,-2672.75,-3214.43994140625,710.8300170898438,-2141.300048828125,-35.49999952316284,21804.49951171875,2228.699951171875,5285.9002685546875,1758.3000183105469,0.0,1.1118527698604106,2.1488064993943468,1.0231664488921015,8226738855089929114,HeroCharras,19.0,-2608.280029296875,-3248.0,536.5399780273438,-9423.400268554688,5555.8001708984375,5430.8001708984375,893.3000183105469,-3891.400146484375,1369.4000244140625,128.0,208.0,,-0.8187666867310222,2.9916911484693287,-0.426253611847774,True,75.42066233132475,True,16,10,6,,540822383123922006,CesarMocinha,13.0,160.38999938964844,-5655.43994140625,28.90999984741211,-1648.0000305175781,1412.2000122070312,-55.300002098083496,-0.5000000074505806,-0.29999999329447746,0.7999999821186066,255.0,128.0,,0.03494090977885342,2.437833322945676,0.03005694298267911,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,2417.090087890625,967.5499877929688,17.049999237060547,-13271.700439453125,1477.1000671386719,3.100000023841858,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,False,0.016709474639635437,3.030738209083091,-4.639591622203126e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-2841.659912109375,-3066.89990234375,530.010009765625,15080.30029296875,-12844.000244140625,-217.39999771118164,-3151.9000244140625,4500.10009765625,253.79999160766602,255.0,255.0,,-0.1497786099629919,-0.9690079403328125,-1.65970579584446,True,131.76926452370103,True,16,False,13,
17,1379,44,False,False,0,8624.090299729354,-3531.43994140625,-3071.5400390625,146.0500030517578,351.89998626708984,9596.099853515625,853.7000274658203,4728.800048828125,-3499.5999145507812,1179.3000030517578,0.0,-0.4132394616357919,-2.1640259768317986,0.9892549773563908,540822383123922006,CesarMocinha,13.0,-3536.389892578125,-3146.639892578125,16.059999465942383,5013.399963378906,8255.900268554688,-195.9000015258789,-2401.300048828125,-1281.6999816894531,1571.9000244140625,255.0,217.0,,0.051365348010897635,1.0357083270215832,-0.05020114249115708,True,251.7990966253383,True,False,False,False,,8226738855089929114,HeroCharras,19.0,3062.419921875,-3366.449951171875,17.0,-10281.300048828125,7264.69970703125,3.799999952316284,0.29999999329447746,-0.19999999552965164,582.0999908447266,255.0,128.0,,0.009568449409360242,2.5804579582644434,-0.0002477165697506125,True,255.0,False,16,10,6,,enpitsu,76561198039309853,25.0,-1374.47998046875,2135.7900390625,17.049999237060547,10069.69970703125,7562.39990234375,3.700000047683716,-0.19999999552965164,0.0,2344.199981689453,255.0,0.0,True,0.01671973054133139,0.7073349213454132,2.51756582188556e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-3539.81005859375,-2685.699951171875,53.93000030517578,8564.89990234375,-6172.2998046875,3093.2998657226562,80.20000457763672,97.20000267028809,-2944.2999267578125,255.0,0.0,,0.014407133267374143,-0.8674316925711957,-0.0007924140798523296,True,112.0,False,18,False,14,
18,1383,44,False,False,1,3416.736031901635,3539.840087890625,2975.699951171875,159.00999450683594,6717.0001220703125,9479.099731445312,3623.900146484375,5068.500061035156,998.7999725341797,-3051.400146484375,1.0,-0.13152972315095254,2.1088151629795195,1.180489245765312,bf81d8692db,games5425898691,20.0,3477.47998046875,2826.68994140625,90.55999755859375,-3741.099853515625,9392.100219726562,1953.0000305175781,-3677.0001220703125,4083.800048828125,-226.49999618530273,255.0,0.0,,-0.16736812572309367,1.0783287330415585,0.7733074847213237,True,112.0,False,18,15,False,,76561198039309853,enpitsu,25.0,1293.800048828125,-2203.9599609375,17.049999237060547,-9464.299926757812,-8533.800048828125,3.400000035762787,4.799999892711639,5.0,20.999999046325684,255.0,0.0,True,-0.016727184859088345,-0.798465215541424,-0.00038511273775241055,True,255.0,False,8,8,False,,HeroCharras,8226738855089929114,19.0,-2973.60009765625,3308.909912109375,17.0,10961.600341796875,-6581.099853515625,3.8999998569488525,4.1999998688697815,-2.3000000417232513,656.8000030517578,255.0,181.0,,-0.009565554437018736,-2.6126234682883704,-0.00011463197205106771,True,255.0,False,16,6,10,,CesarMocinha,540822383123922006,13.0,3498.340087890625,3069.840087890625,17.18000030517578,-4204.100036621094,-9953.099975585938,-25.0,-649.5999908447266,-486.19998931884766,2219.7000122070312,255.0,255.0,,-0.032541274810704394,-1.201241684334149,-0.04821322260087386,True,239.31430516704438,True,False,False,False,
19,1438,46,False,False,0,9743.544348173073,-3381.070068359375,-4281.31005859375,104.66000366210938,-4532.699890136719,-6233.800048828125,-2017.7999877929688,2277.5,-1744.7999572753906,-5269.5001220703125,0.0,0.5681568657715942,-0.4570561907673367,-2.8864325557415427,540822383123922006,CesarMocinha,13.0,-3243.449951171875,-4220.47021484375,142.97000122070312,2275.2999877929688,-10072.899780273438,-249.69999313354492,-1542.2999572753906,31.600000858306885,-487.7000045776367,128.0,45.0,,-0.41863072957419206,1.4365213513096098,0.09918553047074981,True,227.0,False,4,False,False,,8226738855089929114,HeroCharras,20.0,-399.1300048828125,-3785.199951171875,105.5199966430664,-21250.70068359375,-5813.2000732421875,-1616.0000610351562,-370.6999969482422,1208.0999755859375,-216.29999160766602,255.0,128.0,,-0.3223383949995613,-3.01617351960407,0.12297814394531126,True,216.0,False,18,10,6,,enpitsu,76561198039309853,25.0,-237.80999755859375,1062.0899658203125,17.049999237060547,3214.1000366210938,-12927.900390625,3.0000001192092896,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,False,0.01671220031815184,-1.3271149657377739,4.7882288519620636e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-2682.030029296875,-2715.81005859375,17.010000228881836,-935.5999755859375,-8431.799926757812,2.7000001072883606,0.5999999865889549,1.4000000059604645,-929.8000335693359,255.0,51.0,,0.009487729976523591,-1.6681757618517794,-0.00014150515553015385,True,112.0,False,18,False,16,
20,1449,46,False,False,0,9924.896300815533,-3471.25,-4444.97021484375,195.99000549316406,-15.099999904632568,-2372.100067138672,4067.3001098632812,2936.7999267578125,-3882.9000854492188,-2320.0999450683594,0.0,0.4276033780456812,-0.718996352246234,-0.7363954852519016,540822383123922006,CesarMocinha,13.0,-3165.550048828125,-4564.4599609375,95.62000274658203,2275.2999877929688,-10072.899780273438,-2467.7999877929688,-2608.2000732421875,958.7999725341797,-157.29999542236328,128.0,255.0,,0.635621056563884,1.1464095083008268,0.025761327816555418,True,227.0,False,4,False,False,,8226738855089929114,HeroCharras,20.0,-1310.02001953125,-4033.330078125,68.79000091552734,-18990.2001953125,-1810.5999755859375,3086.7999267578125,-1705.0999450683594,-4971.099853515625,-1621.6000366210938,255.0,128.0,,1.0388044341962774,2.394437848572664,-0.24689620501961632,True,216.0,False,18,11,6,,enpitsu,76561198039309853,25.0,-97.41000366210938,497.4100036621094,17.049999237060547,3075.4998779296875,-12371.600341796875,3.0000001192092896,0.5999999865889549,0.0,0.0,128.0,0.0,False,0.016803850614924985,-1.3271160535990167,-1.0084798194035899e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-2798.840087890625,-3129.97998046875,17.010000228881836,-5093.0999755859375,-10824.89990234375,0.0,-2.0999999344348907,-4.799999892711639,-788.3999633789062,255.0,128.0,,0.00954785766107494,-2.052071620234417,7.660641131769056e-05,True,99.5160772954264,True,18,False,16,
21,1477,47,False,False,1,2505.6987586023492,3340.780029296875,4590.83984375,324.3699951171875,-12171.500244140625,7335.9002685546875,2390.399932861328,474.7999954223633,1397.2000122070312,-4776.300048828125,1.0,-0.6156682008220815,0.93040631636272,-2.2126468248073907,bf81d8692db,games5425898691,20.0,3423.179931640625,4444.64990234375,208.25,6615.3997802734375,16494.000244140625,2856.4999389648438,-801.2000274658203,-1291.6999816894531,1356.0000610351562,255.0,247.0,,0.6762855427740214,1.3538819156956743,-0.3541997162450858,True,48.27266215765349,True,20,16,False,,76561198039309853,enpitsu,25.0,135.82000732421875,4.539999961853027,17.049999237060547,1555.0,2803.9999389648438,3.1999999284744263,2.5999999046325684,3.799999952316284,-667.7999877929688,255.0,128.0,False,-0.01663375015637475,2.0469173136609715,2.2597459213651087e-05,True,255.0,False,8,8,False,,HeroCharras,8226738855089929114,20.0,3194.25,4213.43994140625,51.349998474121094,18854.7998046875,1854.1000366210938,-3194.5999145507812,-3093.2998657226562,4264.700012207031,576.1000061035156,255.0,255.0,,0.14353830419794028,2.5446253725799015,-1.1772683975770166,True,246.0,False,18,6,12,,CesarMocinha,540822383123922006,13.0,3080.64990234375,4934.97998046875,208.44000244140625,4921.600036621094,-3101.300048828125,2494.499969482422,-1438.3000183105469,-1934.9000549316406,-199.50000762939453,255.0,255.0,,0.4508510517337807,-2.586845946563433,1.3749092339282578,True,191.0,False,4,False,False,
22,1551,50,False,True,1,2138.5668246681535,-1043.1300048828125,4238.2001953125,115.87000274658203,18073.900146484375,23126.0009765625,7696.6998291015625,1447.1000671386719,-5741.500244140625,-969.7000122070312,1.0,0.431575243519755,-2.84141679568576,-1.459435525859148,76561198039309853,enpitsu,25.0,-1186.56005859375,4085.199951171875,62.25,8699.89990234375,20356.8994140625,2710.7000732421875,1075.5999755859375,4080.7998657226562,-2819.5001220703125,128.0,128.0,False,-0.017668728749380965,1.8623729688195587,0.05181715946846907,True,136.0,False,10,9,False,,bf81d8692db,games5425898691,20.0,351.70001220703125,2840.719970703125,16.399999618530273,-17167.60009765625,-14643.800048828125,98.59999656677246,-10.199999809265137,5.799999833106995,-19.600000381469727,255.0,128.0,,-0.010302684109198412,-0.7042244483596812,-0.00024350941164198985,False,3.007001920412948,True,22,18,False,,HeroCharras,8226738855089929114,23.0,-177.10000610351562,4667.7998046875,123.2300033569336,-22553.30078125,-3150.2999877929688,2826.7001342773438,-123.50000381469727,534.3999862670898,897.9000091552734,255.0,128.0,False,0.15877855808667293,-0.49888882658614725,-0.02060052239884784,True,105.0,False,20,6,12,,CesarMocinha,540822383123922006,13.0,17.600000381469727,4765.52001953125,17.020000457763672,-16950.999755859375,661.3999938964844,1.8000000715255737,-1.899999976158142,-1.1999999731779099,-1664.1999816894531,0.0,0.0,False,-0.00986354710683339,0.10284539990418405,-0.00011331563330901592,True,74.0,False,6,False,False,
23,1556,50,False,False,0,9985.93351135324,857.0700073242188,-4690.85009765625,273.8800048828125,23374.19921875,-21230.30029296875,10212.899780273438,487.20001220703125,-1523.9999389648438,-5782.7001953125,0.0,-1.0005170029420014,1.7322907347302887,-0.5622843802446661,8226738855089929114,HeroCharras,23.0,683.3200073242188,-4596.14013671875,169.00999450683594,18028.1005859375,2515.800018310547,945.4000091552734,-354.1999816894531,-4794.700012207031,-567.2999954223633,255.0,128.0,False,-0.46871913262463616,0.6899797249048671,-0.2908659232840931,True,105.0,False,20,12,6,,540822383123922006,CesarMocinha,13.0,222.2100067138672,-4811.990234375,17.020000457763672,9991.599731445312,-3526.199951171875,1.4000000059604645,2.8999999165534973,-3.6000001430511475,-917.6999664306641,128.0,128.0,False,0.00990345194882186,-0.4027631096497684,9.806821257485648e-05,True,74.0,False,6,False,False,,enpitsu,76561198039309853,25.0,1092.93994140625,-4372.740234375,84.06999969482422,-5728.900146484375,-17359.7998046875,82.39999771118164,-2422.2000122070312,-4929.100036621094,292.8000068664551,128.0,128.0,False,-0.06948664309146255,-2.0656248301404716,1.2067342761901176,True,136.0,False,10,False,9,,games5425898691,bf81d8692db,20.0,67.66999816894531,-2507.699951171875,17.010000228881836,18961.8994140625,12859.300537109375,2.800000011920929,3.400000035762787,1.7000000178813934,-707.6999664306641,255.0,128.0,,0.009616403600980586,0.5556445764572568,-2.3116700914067672e-05,False,0.0,False,22,False,18,
24,1638,53,False,False,0,7979.715233707375,2793.6201171875,-1935.489990234375,216.52000427246094,-18769.3994140625,1799.9000549316406,5897.5,-3522.60009765625,4802.799987792969,723.6000061035156,0.0,0.3407137081374136,2.6177984141103945,0.9784232442060493,8226738855089929114,HeroCharras,23.0,2992.85009765625,-1893.22998046875,117.68000030517578,-19290.699462890625,5692.8997802734375,2666.6000366210938,4602.699890136719,-2574.4000244140625,1561.0000610351562,255.0,255.0,False,0.03297093324361635,2.8658207607461463,-0.10185262360292044,True,71.0,False,22,13,6,,540822383123922006,CesarMocinha,13.0,518.0499877929688,-2948.860107421875,17.020000457763672,-11757.60009765625,14176.600341796875,-1.2999999523162842,0.0,-0.5999999865889549,-22.799999713897705,255.0,128.0,False,0.009577493751923695,2.2601264684420976,3.368020638410032e-05,True,53.881144108310814,True,6,False,False,,enpitsu,76561198039309853,25.0,-198.80999755859375,-5927.919921875,395.239990234375,-3284.89990234375,-4681.400146484375,-4817.699890136719,3426.4999389648438,-3317.6998901367188,925.6999969482422,255.0,0.0,False,0.8158671286800367,-1.9947400728357039,2.7827918072073294,True,136.0,False,10,False,10,,games5425898691,bf81d8692db,20.0,3273.590087890625,2342.080078125,17.010000228881836,-3931.7001342773438,21709.09912109375,2.5,-0.19999999552965164,0.0,0.0,128.0,128.0,,0.009599146016185075,1.7499620264178308,-1.1029840407879947e-05,True,243.0,False,22,False,18,
25,1770,58,False,False,1,5076.526887447515,3988.360107421875,1114.030029296875,187.74000549316406,6840.30029296875,28677.80029296875,8495.999755859375,1667.7000427246094,-4052.7999877929688,-4097.900085449219,1.0,1.1420580121746653,-1.6707778163931724,1.857927200228339,76561198039309853,enpitsu,25.0,3864.949951171875,894.969970703125,182.6699981689453,17848.1005859375,14325.400390625,2284.7999572753906,-4234.599914550781,1287.4000549316406,1192.699966430664,255.0,255.0,,-0.0860877916166878,2.5848911729558424,-0.03618252307031295,True,0.0,False,12,11,False,,bf81d8692db,games5425898691,20.0,3969.429931640625,384.1499938964844,53.189998626708984,9945.800170898438,19952.39990234375,5654.89990234375,-32.40000009536743,-5265.999755859375,196.10000610351562,255.0,128.0,,0.2892744148174865,2.0414088911534813,-0.4761592894163703,True,226.71284306433893,True,22,18,False,,HeroCharras,8226738855089929114,28.0,2343.18994140625,5103.6298828125,163.75999450683594,-7068.800048828125,846.8000030517578,8080.2001953125,2582.0999145507812,2021.199951171875,-886.6999816894531,255.0,0.0,False,0.9449220181713748,0.06335455773512445,-1.4668701917048361,True,255.0,False,22,6,14,,CesarMocinha,540822383123922006,13.0,2563.909912109375,1321.469970703125,16.989999771118164,354.1999816894531,11256.8994140625,3.1999999284744263,-0.3999999910593033,0.3999999910593033,2421.1000061035156,255.0,255.0,False,-0.009508090103733585,1.5391162723161302,-4.013875913784163e-05,True,24.683458015482913,True,8,False,4,
26,1816,59,False,False,0,10089.60307431028,-3209.010009765625,-4680.89990234375,795.1199951171875,-7001.199951171875,18592.80029296875,-5226.400146484375,4842.900085449219,3490.2999877929688,-603.1999969482422,0.0,-1.1598563996667697,-2.132753682003678,1.8734363777875485,8226738855089929114,HeroCharras,19.0,-3076.64990234375,-4875.7001953125,878.2000122070312,-8305.900268554688,12419.69970703125,-5800.0,-3256.300048828125,-1677.5999450683594,-983.3999633789062,255.0,4.0,False,1.0296527399088173,2.6910163561660894,1.4793658512622485,True,255.0,False,24,15,6,,540822383123922006,CesarMocinha,13.0,-442.4200134277344,-2763.239990234375,46.119998931884766,16683.00048828125,-7492.7001953125,-2265.500030517578,114.60000038146973,1495.2000427246094,-703.3999633789062,255.0,0.0,False,-0.1807171189333032,-0.5744637792542657,0.29449055093554166,True,31.0,False,10,6,False,,enpitsu,76561198039309853,25.0,-3367.679931640625,-1646.3900146484375,16.899999618530273,4789.599914550781,2554.7999572753906,37.799999713897705,-10.90000033378601,24.600000381469727,2410.2999877929688,255.0,255.0,,0.01515316431055925,0.4921774385203943,-7.084625321989039e-05,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,-2301.330078125,-2955.199951171875,17.010000228881836,15593.399658203125,-14804.300537109375,2.800000011920929,0.5000000074505806,-0.09999999776482582,-1982.7999877929688,255.0,0.0,,0.00957323020815926,-0.835684714462959,-4.1807490057857604e-05,True,235.0,False,22,False,18,
